EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
6.769,14.273,3.860,-3.058,-7.580,3.816,-26.002,-19.791,-0.037,0.961,-0.349,-0.153,0.183,-1.099,93.333,38980.000,1.000
6.131,12.415,2.288,-5.244,-10.070,1.066,-29.675,-22.752,-0.038,0.960,-0.349,-0.275,0.122,-1.099,93.333,38981.000,1.000
6.036,13.759,4.654,-2.715,-7.842,2.083,-28.186,-20.529,-0.037,0.960,-0.350,-0.275,0.061,-1.099,93.333,38982.000,1.000
9.302,17.672,9.561,2.732,-3.255,5.634,-23.667,-15.261,-0.040,0.961,-0.350,-0.366,0.092,-1.068,93.333,38983.000,1.000
12.261,19.641,12.008,6.009,-0.809,7.142,-21.158,-11.477,-0.041,0.961,-0.347,-0.427,0.031,-0.977,93.333,38984.000,1.000
10.498,17.460,10.290,5.678,-1.346,5.008,-22.195,-10.691,-0.040,0.961,-0.346,-0.458,0.031,-1.038,93.333,38985.000,1.000
7.688,14.272,8.142,5.194,-2.122,2.096,-23.962,-10.746,-0.037,0.960,-0.344,-0.427,0.031,-1.190,93.333,38986.000,1.000
9.591,14.785,9.816,7.367,-0.428,1.993,-23.349,-9.152,-0.039,0.961,-0.345,-0.549,-0.244,-1.007,93.333,38987.000,1.000
14.070,18.071,13.728,10.215,2.273,3.583,-21.661,-7.140,-0.040,0.961,-0.348,-0.854,-0.275,-0.702,93.333,38988.000,1.000
14.077,17.905,14.078,9.537,1.029,1.760,-23.462,-8.746,-0.041,0.960,-0.347,-1.099,-0.244,-0.458,93.333,38989.000,1.000
10.403,13.372,10.613,5.985,-4.226,-3.581,-28.470,-13.231,-0.038,0.959,-0.347,-1.221,-0.366,-0.366,93.333,38990.000,1.000
11.398,11.886,10.083,5.557,-6.389,-5.285,-29.837,-13.864,-0.040,0.955,-0.350,-1.312,-0.305,-0.366,93.333,38991.000,1.000
18.683,17.034,14.504,9.661,-2.742,-0.363,-25.280,-9.169,-0.039,0.955,-0.348,-1.373,-0.336,-0.305,93.333,38992.000,1.000
25.448,22.124,17.205,11.690,-0.262,4.402,-22.124,-6.834,-0.037,0.953,-0.347,-1.495,-0.366,-0.183,93.333,38993.000,1.000
26.694,21.600,14.954,8.514,-3.146,3.914,-24.673,-10.605,-0.037,0.953,-0.349,-1.373,-0.275,-0.244,93.333,38994.000,1.000
25.610,19.937,13.610,6.367,-5.402,2.746,-26.579,-13.736,-0.037,0.951,-0.350,-1.282,-0.336,-0.275,93.333,38995.000,1.000
27.489,21.285,16.015,8.814,-3.331,4.689,-23.807,-12.102,-0.038,0.954,-0.351,-1.373,-0.275,-0.092,93.333,38996.000,1.000
27.535,19.432,14.581,8.380,-4.423,3.737,-24.101,-12.894,-0.037,0.954,-0.354,-1.434,-0.244,0.092,93.333,38997.000,1.000
19.096,9.739,4.868,0.010,-13.346,-4.312,-32.535,-20.607,-0.036,0.953,-0.351,-1.465,-0.397,0.061,93.333,38998.000,1.000
10.176,1.360,-3.471,-6.938,-20.488,-11.021,-39.161,-25.603,-0.036,0.953,-0.351,-1.434,-0.336,0.092,93.333,38999.000,1.000
11.428,2.452,-2.131,-4.070,-18.121,-9.419,-35.761,-20.492,-0.034,0.954,-0.350,-1.312,-0.336,0.092,93.333,39000.000,1.000
17.047,6.134,2.118,1.190,-13.814,-6.426,-30.585,-14.137,-0.035,0.953,-0.349,-1.282,-0.275,0.061,93.333,39001.000,1.000
18.217,6.276,2.934,1.291,-13.823,-7.647,-30.913,-14.337,-0.033,0.950,-0.347,-1.221,-0.275,0.031,93.333,39002.000,1.000
20.941,9.666,6.697,2.839,-11.142,-6.355,-29.606,-13.950,-0.031,0.948,-0.348,-1.099,-0.214,0.153,93.333,39003.000,1.000
30.702,20.143,17.587,11.834,-1.384,1.571,-21.667,-6.830,-0.031,0.946,-0.348,-0.977,-0.092,0.122,93.333,39004.000,1.000
38.773,28.355,26.932,20.721,7.062,8.372,-15.299,-0.329,-0.032,0.945,-0.350,-0.885,-0.153,-0.061,93.333,39005.000,1.000
36.952,26.446,26.367,20.914,6.795,7.468,-17.495,-1.979,-0.032,0.944,-0.351,-0.793,-0.061,-0.061,93.333,39006.000,1.000
30.345,20.364,20.739,16.389,2.933,3.766,-22.299,-6.458,-0.032,0.943,-0.348,-0.641,0.031,-0.122,93.333,39007.000,1.000
28.960,20.436,20.578,16.390,4.610,5.328,-20.493,-4.485,-0.032,0.942,-0.346,-0.519,0.153,-0.183,93.333,39008.000,1.000
32.870,26.721,27.119,21.747,11.750,11.364,-13.258,2.937,-0.031,0.944,-0.347,-0.305,0.305,-0.183,93.333,39009.000,1.000
34.533,30.584,32.087,25.228,16.287,14.304,-9.499,6.857,-0.031,0.947,-0.351,0.000,0.458,-0.275,93.333,39010.000,1.000
31.555,27.757,30.217,22.382,13.697,11.015,-13.105,3.073,-0.030,0.951,-0.354,0.153,0.549,-0.336,93.333,39011.000,1.000
26.996,22.933,25.050,16.902,8.109,6.270,-19.111,-3.566,-0.030,0.951,-0.353,0.336,0.671,-0.458,93.333,39012.000,1.000
22.942,21.327,21.820,14.570,5.632,5.220,-21.517,-6.500,-0.032,0.955,-0.354,0.519,0.763,-0.671,93.333,39013.000,1.000
18.614,21.553,19.997,15.028,6.007,6.752,-20.176,-5.202,-0.032,0.955,-0.351,0.519,0.763,-0.702,93.333,39014.000,1.000
13.433,19.210,15.692,12.940,3.949,6.159,-19.539,-4.619,-0.033,0.953,-0.348,0.519,0.885,-0.671,93.333,39015.000,1.000
8.929,13.835,8.535,6.407,-2.350,2.165,-22.433,-8.155,-0.036,0.950,-0.346,0.366,0.916,-0.854,93.333,39016.000,1.000
6.200,8.772,2.264,-0.367,-8.737,-1.904,-26.508,-13.306,-0.039,0.950,-0.343,0.427,0.885,-1.129,93.333,39017.000,1.000
5.548,5.515,-1.073,-3.803,-11.889,-3.520,-28.148,-15.908,-0.043,0.951,-0.342,0.549,0.946,-1.404,93.333,39018.000,1.000
6.002,2.560,-3.258,-5.368,-13.437,-3.863,-27.740,-16.162,-0.047,0.952,-0.342,0.641,0.824,-1.678,93.333,39019.000,1.000
5.444,-0.227,-5.378,-7.065,-15.330,-4.542,-27.876,-16.901,-0.048,0.956,-0.343,0.671,0.641,-2.014,93.333,39020.000,1.000
5.163,-0.745,-5.596,-7.334,-16.010,-4.872,-28.583,-18.123,-0.047,0.958,-0.346,0.702,0.305,-2.350,93.333,39021.000,1.000
9.685,1.742,-2.481,-3.978,-13.370,-3.518,-27.500,-17.090,-0.045,0.960,-0.347,0.488,0.000,-2.472,93.333,39022.000,1.000
17.951,5.612,2.737,2.023,-8.146,-0.406,-23.776,-13.106,-0.044,0.959,-0.344,0.397,0.122,-2.533,93.333,39023.000,1.000
20.281,8.694,6.972,6.787,-3.522,2.974,-19.905,-9.243,-0.043,0.961,-0.342,0.397,0.000,-2.686,93.333,39024.000,1.000
13.076,9.378,7.422,7.238,-2.006,4.695,-18.457,-7.822,-0.041,0.960,-0.344,0.244,-0.061,-2.625,93.333,39025.000,1.000
5.259,7.714,5.143,5.292,-2.270,4.744,-18.162,-6.562,-0.040,0.962,-0.342,0.244,-0.092,-2.563,93.333,39026.000,1.000
2.406,5.744,4.372,5.604,-1.274,4.633,-16.636,-2.892,-0.042,0.962,-0.342,0.183,-0.153,-2.563,93.333,39027.000,1.000
1.439,5.212,6.234,8.508,0.812,4.835,-14.925,0.782,-0.041,0.960,-0.346,0.122,-0.244,-2.472,93.333,39028.000,1.000
-0.445,5.791,7.675,10.142,1.564,4.911,-15.066,0.897,-0.041,0.960,-0.348,-0.061,-0.244,-2.411,93.333,39029.000,1.000
-3.498,5.920,6.758,8.615,0.327,4.354,-16.436,-1.706,-0.042,0.958,-0.342,-0.061,-0.275,-2.258,93.333,39030.000,1.000
-8.086,4.705,4.724,5.738,-1.703,2.701,-17.664,-3.975,-0.042,0.958,-0.345,-0.122,-0.458,-1.862,93.333,39031.000,1.000
-13.742,3.783,4.151,4.704,-2.654,1.318,-17.887,-4.304,-0.040,0.960,-0.345,-0.153,-0.366,-1.648,93.333,39032.000,1.000
-17.077,4.970,5.713,6.615,-1.680,1.857,-16.834,-3.208,-0.041,0.958,-0.343,-0.305,-0.488,-1.495,93.333,39033.000,1.000
-17.262,5.283,5.750,7.480,-2.003,1.462,-17.616,-4.011,-0.041,0.957,-0.345,-0.336,-0.488,-1.251,93.333,39034.000,1.000
-17.490,1.737,1.739,3.734,-6.645,-2.546,-22.831,-8.659,-0.042,0.959,-0.343,-0.122,-0.427,-1.190,93.333,39035.000,1.000
-18.395,-1.367,-1.959,-0.403,-11.567,-5.553,-27.665,-12.648,-0.041,0.957,-0.344,-0.183,-0.519,-0.977,93.333,39036.000,1.000
-19.248,0.128,-1.469,0.216,-11.819,-3.235,-26.844,-11.426,-0.042,0.955,-0.344,-0.244,-0.732,-0.702,93.333,39037.000,1.000
-19.426,3.173,0.514,3.698,-9.234,1.327,-22.746,-7.050,-0.041,0.953,-0.343,-0.305,-0.793,-0.458,93.333,39038.000,1.000
-17.008,4.363,1.183,6.504,-7.512,4.262,-19.618,-3.556,-0.042,0.952,-0.346,-0.336,-0.793,-0.336,93.333,39039.000,1.000
-13.213,3.972,0.958,8.145,-7.169,5.209,-18.401,-2.325,-0.040,0.952,-0.344,-0.214,-0.793,-0.153,93.333,39040.000,1.000
-13.370,2.149,-0.293,8.525,-7.920,4.141,-19.147,-3.048,-0.039,0.952,-0.347,-0.061,-0.854,0.031,93.333,39041.000,1.000
-19.256,-1.317,-3.087,7.079,-10.452,0.868,-22.164,-5.254,-0.041,0.951,-0.347,-0.031,-0.763,0.214,93.333,39042.000,1.000
-24.971,-4.393,-5.572,4.739,-14.327,-2.964,-26.583,-8.567,-0.040,0.951,-0.347,0.061,-0.793,0.244,93.333,39043.000,1.000
-24.962,-4.598,-5.401,3.726,-16.900,-4.893,-30.022,-11.691,-0.039,0.953,-0.346,0.122,-0.641,0.336,93.333,39044.000,1.000
-20.709,-2.278,-2.809,5.516,-15.817,-3.948,-30.348,-12.465,-0.038,0.952,-0.344,0.183,-0.671,0.427,93.333,39045.000,1.000
-16.396,0.633,0.602,9.664,-11.696,-0.824,-27.896,-10.614,-0.037,0.951,-0.345,0.061,-0.702,0.458,93.333,39046.000,1.000
-14.221,3.042,3.556,13.963,-7.551,2.718,-25.137,-8.491,-0.034,0.951,-0.349,0.153,-0.641,0.488,93.333,39047.000,1.000
-14.730,4.607,4.844,16.088,-5.336,5.048,-23.504,-7.497,-0.034,0.952,-0.349,0.244,-0.580,0.458,93.333,39048.000,1.000
-17.542,5.854,4.629,16.314,-3.540,6.840,-21.465,-5.876,-0.031,0.954,-0.349,0.305,-0.427,0.427,93.333,39049.000,1.000
-20.436,7.201,4.462,16.773,-0.373,9.066,-18.014,-2.376,-0.030,0.954,-0.344,0.366,-0.427,0.458,93.333,39050.000,1.000
-22.852,6.502,3.640,16.532,1.520,8.807,-16.613,-0.435,-0.030,0.955,-0.344,0.427,-0.244,0.519,93.333,39051.000,1.000
-26.418,2.811,0.883,13.355,-0.354,4.480,-19.510,-2.947,-0.030,0.954,-0.351,0.366,-0.092,0.549,93.333,39052.000,1.000
-27.927,0.466,-0.972,10.303,-2.176,1.553,-21.561,-5.468,-0.029,0.956,-0.351,0.336,0.122,0.336,93.333,39053.000,1.000
-24.428,2.356,0.820,11.446,-0.494,3.994,-18.254,-3.175,-0.028,0.953,-0.349,0.336,0.183,0.275,93.333,39054.000,1.000
-20.612,5.252,3.921,14.269,1.286,7.731,-13.979,0.382,-0.027,0.953,-0.348,0.458,0.305,0.214,93.333,39055.000,1.000
-19.843,6.357,5.416,14.402,-0.467,8.546,-14.523,-0.461,-0.030,0.953,-0.345,0.427,0.519,0.183,93.333,39056.000,1.000
-17.524,7.565,6.644,13.333,-3.088,8.494,-17.656,-3.897,-0.031,0.954,-0.350,0.336,0.732,0.153,93.333,39057.000,1.000
-11.191,9.723,8.665,13.849,-3.593,9.628,-19.149,-5.591,-0.030,0.956,-0.348,0.458,0.763,0.092,93.333,39058.000,1.000
-8.858,9.157,7.983,13.248,-5.209,8.359,-21.167,-7.411,-0.030,0.957,-0.347,0.458,0.854,-0.092,93.333,39059.000,1.000
-14.712,5.482,3.779,10.197,-9.849,3.450,-25.345,-11.173,-0.033,0.956,-0.353,0.366,0.916,-0.305,93.333,39060.000,1.000
-19.360,4.245,1.507,9.482,-12.720,0.700,-27.384,-12.739,-0.032,0.958,-0.351,0.427,1.038,-0.366,93.333,39061.000,1.000
-17.358,6.074,2.800,12.058,-12.041,1.972,-26.494,-11.161,-0.035,0.958,-0.353,0.427,1.068,-0.519,93.333,39062.000,1.000
-15.298,4.398,2.412,12.162,-12.867,0.817,-28.538,-12.177,-0.034,0.959,-0.352,0.458,1.221,-0.671,93.333,39063.000,1.000
-16.682,-1.753,-0.485,8.976,-16.170,-4.896,-34.444,-16.835,-0.034,0.961,-0.349,0.366,1.190,-0.671,93.333,39064.000,1.000
-15.169,-4.151,0.319,9.284,-15.405,-7.320,-36.402,-17.680,-0.037,0.961,-0.346,0.305,1.190,-0.763,93.333,39065.000,1.000
-7.975,0.948,5.957,15.105,-8.346,-1.821,-30.350,-10.909,-0.037,0.958,-0.345,0.183,1.190,-0.854,93.333,39066.000,1.000
-2.705,6.833,9.700,20.061,-1.547,5.153,-22.295,-2.200,-0.036,0.955,-0.345,0.092,1.099,-0.885,93.333,39067.000,1.000
-3.691,7.714,8.293,20.094,0.214,6.773,-18.781,2.502,-0.036,0.952,-0.346,0.000,1.007,-0.946,93.333,39068.000,1.000
-6.925,5.058,4.986,17.300,-1.308,3.742,-19.952,2.702,-0.035,0.952,-0.349,0.061,1.099,-1.007,93.333,39069.000,1.000
-8.960,2.710,2.921,14.677,-2.888,0.202,-22.276,0.851,-0.035,0.953,-0.348,0.183,1.190,-1.007,93.333,39070.000,1.000
-8.742,3.736,3.516,14.217,-2.288,-0.271,-22.244,0.138,-0.037,0.955,-0.351,0.488,1.129,-1.068,93.333,39071.000,1.000
-6.880,7.752,5.969,15.142,-0.210,2.207,-20.280,0.521,-0.037,0.957,-0.349,0.519,1.068,-0.977,93.333,39072.000,1.000
-5.529,10.435,7.072,14.199,-0.265,3.675,-20.288,-1.718,-0.035,0.957,-0.349,0.397,1.068,-0.854,93.333,39073.000,1.000
-4.504,11.356,7.389,12.587,-1.665,3.870,-21.820,-5.793,-0.033,0.958,-0.349,0.305,1.068,-0.793,93.333,39074.000,1.000
-2.025,14.001,9.944,13.599,-0.555,5.972,-21.509,-7.554,-0.035,0.954,-0.349,0.244,1.007,-0.702,93.333,39075.000,1.000
-0.353,16.273,11.817,14.197,0.652,7.913,-21.615,-8.846,-0.035,0.950,-0.345,0.366,0.977,-0.580,93.333,39076.000,1.000
-2.500,14.112,9.245,11.144,-1.794,6.167,-25.013,-12.713,-0.039,0.951,-0.344,0.488,0.977,-0.580,93.333,39077.000,1.000
-5.668,9.893,4.972,7.616,-5.271,3.096,-28.785,-16.309,-0.042,0.948,-0.345,0.580,0.824,-0.488,93.333,39078.000,1.000
-6.602,7.438,2.216,6.342,-7.064,1.430,-30.791,-17.397,-0.044,0.951,-0.348,0.580,0.824,-0.580,93.333,39079.000,1.000
-5.741,6.879,0.668,6.257,-8.449,-0.086,-32.590,-17.621,-0.044,0.950,-0.351,0.610,0.641,-0.671,93.333,39080.000,1.000
-4.117,6.913,-0.204,6.125,-10.399,-2.347,-34.114,-17.302,-0.044,0.948,-0.353,0.580,0.458,-0.671,93.333,39081.000,1.000
-2.334,5.996,-0.877,5.403,-12.376,-4.542,-33.896,-15.226,-0.043,0.949,-0.352,0.763,0.336,-0.641,93.333,39082.000,1.000
0.929,4.154,-1.337,5.525,-12.923,-5.700,-31.924,-11.129,-0.041,0.949,-0.354,0.916,0.153,-0.702,93.333,39083.000,1.000
6.090,3.832,0.142,9.360,-10.265,-4.737,-28.507,-5.204,-0.041,0.950,-0.350,1.099,-0.183,-0.732,93.333,39084.000,1.000
9.925,5.623,3.925,15.961,-5.214,-1.822,-24.145,1.416,-0.041,0.953,-0.349,1.221,-0.183,-0.732,93.333,39085.000,1.000
10.687,7.331,8.008,21.396,-0.522,1.172,-20.193,6.525,-0.040,0.955,-0.349,1.129,-0.275,-0.732,93.333,39086.000,1.000
9.938,7.969,10.944,24.351,2.747,2.718,-17.700,9.003,-0.038,0.955,-0.348,1.221,-0.336,-0.610,93.333,39087.000,1.000
9.600,8.526,12.496,25.665,4.883,2.878,-16.899,9.298,-0.036,0.957,-0.350,1.099,-0.458,-0.610,93.333,39088.000,1.000
9.623,9.472,12.454,25.212,5.548,2.718,-17.674,8.023,-0.037,0.957,-0.351,1.099,-0.427,-0.549,93.333,39089.000,1.000
9.145,10.405,11.069,22.961,4.944,3.430,-19.119,6.013,-0.036,0.958,-0.353,1.068,-0.427,-0.549,93.333,39090.000,1.000
7.686,11.427,9.615,20.345,4.702,5.438,-19.762,4.372,-0.037,0.959,-0.353,0.916,-0.427,-0.549,93.333,39091.000,1.000
4.100,12.304,8.593,18.207,5.144,7.285,-19.988,2.710,-0.037,0.958,-0.348,0.793,-0.488,-0.549,93.333,39092.000,1.000
-0.697,12.025,7.467,16.298,4.908,7.635,-21.297,0.006,-0.036,0.960,-0.351,0.702,-0.458,-0.549,93.333,39093.000,1.000
-3.827,11.242,7.017,15.374,4.291,8.322,-22.481,-2.673,-0.037,0.960,-0.351,0.641,-0.519,-0.519,93.333,39094.000,1.000
-4.867,11.044,7.198,15.285,3.811,10.221,-22.478,-4.774,-0.034,0.960,-0.349,0.488,-0.397,-0.488,93.333,39095.000,1.000
-6.350,9.191,4.568,12.510,0.957,9.327,-24.333,-8.880,-0.032,0.961,-0.351,0.458,-0.336,-0.427,93.333,39096.000,1.000
-10.009,4.009,-1.803,5.644,-5.379,3.957,-29.085,-15.323,-0.032,0.961,-0.354,0.366,-0.305,-0.366,93.333,39097.000,1.000
-13.611,-0.870,-7.359,-0.898,-11.550,-0.826,-32.235,-19.728,-0.032,0.959,-0.351,0.214,-0.275,-0.336,93.333,39098.000,1.000
-14.428,-2.128,-9.545,-3.867,-15.049,-1.631,-31.298,-19.781,-0.032,0.959,-0.352,0.092,-0.244,-0.305,93.333,39099.000,1.000
-12.566,-2.190,-11.193,-5.338,-17.862,-1.669,-29.598,-18.233,-0.034,0.958,-0.352,-0.031,-0.153,-0.305,93.333,39100.000,1.000
-9.654,-4.307,-14.508,-7.056,-21.657,-4.145,-30.569,-17.795,-0.032,0.957,-0.349,-0.092,-0.153,-0.336,93.333,39101.000,1.000
-7.524,-7.551,-17.852,-7.571,-25.224,-7.753,-33.431,-18.020,-0.032,0.958,-0.351,-0.122,0.031,-0.275,93.333,39102.000,1.000
-6.455,-9.869,-19.490,-6.265,-27.182,-10.678,-35.631,-17.652,-0.032,0.960,-0.349,-0.214,0.092,-0.244,93.333,39103.000,1.000
-5.875,-11.176,-19.730,-4.508,-27.199,-12.870,-36.133,-16.069,-0.032,0.957,-0.349,-0.366,0.122,-0.305,93.333,39104.000,1.000
-5.774,-12.069,-19.140,-2.863,-25.534,-14.032,-35.815,-13.114,-0.032,0.959,-0.350,-0.519,0.153,-0.305,93.333,39105.000,1.000
-6.092,-12.093,-17.298,-0.314,-22.733,-13.593,-35.678,-9.611,-0.033,0.959,-0.351,-0.671,0.183,-0.244,93.333,39106.000,1.000
-7.099,-10.340,-14.067,3.377,-19.429,-11.927,-35.498,-7.062,-0.034,0.957,-0.348,-0.854,0.244,-0.244,93.333,39107.000,1.000
-9.188,-7.959,-11.477,5.538,-17.281,-10.538,-35.683,-7.057,-0.031,0.956,-0.349,-0.977,0.366,-0.183,93.333,39108.000,1.000
-12.115,-6.535,-10.569,4.597,-16.853,-9.909,-36.688,-9.364,-0.031,0.951,-0.351,-0.946,0.397,-0.214,93.333,39109.000,1.000
-13.626,-4.604,-8.537,4.191,-14.943,-8.053,-36.072,-10.499,-0.031,0.952,-0.351,-1.007,0.519,-0.214,93.333,39110.000,1.000
-11.662,-0.976,-4.148,7.170,-9.650,-4.211,-32.191,-8.217,-0.030,0.951,-0.353,-0.977,0.610,-0.305,93.333,39111.000,1.000
-9.232,1.390,-0.932,10.226,-4.738,-1.250,-28.457,-5.656,-0.031,0.948,-0.353,-0.885,0.580,-0.427,93.333,39112.000,1.000
-10.337,-0.577,-1.670,9.285,-4.368,-1.893,-28.910,-7.217,-0.033,0.950,-0.349,-0.671,0.671,-0.427,93.333,39113.000,1.000
-14.002,-4.898,-4.770,4.716,-7.662,-5.163,-32.879,-12.776,-0.032,0.952,-0.347,-0.702,0.702,-0.427,93.333,39114.000,1.000
-15.834,-6.808,-6.680,-0.209,-10.658,-7.876,-36.634,-18.242,-0.031,0.952,-0.351,-0.610,0.702,-0.671,93.333,39115.000,1.000
-13.052,-4.515,-4.883,-1.703,-10.665,-8.357,-37.429,-19.776,-0.032,0.952,-0.349,-0.610,0.732,-0.671,93.333,39116.000,1.000
-6.198,0.358,0.857,2.574,-7.550,-6.772,-34.318,-16.129,-0.031,0.951,-0.348,-0.519,0.763,-0.763,93.333,39117.000,1.000
3.358,5.910,8.122,10.704,-2.875,-3.408,-28.170,-9.097,-0.032,0.951,-0.349,-0.427,0.641,-0.793,93.333,39118.000,1.000
10.419,9.193,11.979,16.310,-0.427,-0.779,-23.533,-4.060,-0.031,0.954,-0.350,-0.397,0.793,-0.885,93.333,39119.000,1.000
8.685,6.992,8.844,14.931,-3.957,-3.012,-25.381,-5.968,-0.034,0.954,-0.351,-0.305,0.885,-1.007,93.333,39120.000,1.000
1.311,1.342,1.660,9.631,-11.438,-9.026,-31.796,-12.577,-0.034,0.955,-0.351,-0.275,0.885,-1.068,93.333,39121.000,1.000
-4.656,-2.830,-4.262,5.148,-17.431,-13.743,-37.120,-17.672,-0.036,0.954,-0.350,-0.336,0.885,-1.129,93.333,39122.000,1.000
-7.792,-4.326,-7.922,1.853,-19.949,-15.513,-39.770,-18.721,-0.037,0.954,-0.350,-0.336,0.885,-1.068,93.333,39123.000,1.000
-8.194,-3.309,-9.200,0.563,-19.144,-14.515,-39.543,-15.648,-0.037,0.956,-0.348,-0.275,0.854,-1.160,93.333,39124.000,1.000
-5.702,-0.449,-7.841,2.486,-16.229,-10.704,-36.385,-10.362,-0.038,0.956,-0.351,-0.275,0.793,-1.129,93.333,39125.000,1.000
-4.938,-0.855,-8.611,2.551,-16.115,-8.073,-35.242,-9.328,-0.038,0.957,-0.352,-0.214,0.671,-1.190,93.333,39126.000,1.000
-9.542,-7.216,-14.899,-3.557,-20.986,-10.062,-39.341,-15.021,-0.039,0.956,-0.354,-0.183,0.641,-1.282,93.333,39127.000,1.000
-13.914,-13.101,-20.848,-10.185,-24.981,-12.666,-43.129,-20.081,-0.038,0.955,-0.349,-0.214,0.488,-1.221,93.333,39128.000,1.000
-14.289,-13.448,-21.140,-11.535,-24.182,-12.180,-42.753,-19.877,-0.039,0.956,-0.349,-0.336,0.427,-1.312,93.333,39129.000,1.000
-15.710,-12.403,-19.555,-10.855,-22.814,-11.585,-42.575,-19.734,-0.037,0.955,-0.348,-0.427,0.336,-1.312,93.333,39130.000,1.000
-19.741,-13.439,-19.701,-11.752,-23.601,-12.761,-44.980,-23.201,-0.037,0.958,-0.350,-0.427,0.397,-1.404,93.333,39131.000,1.000
-20.216,-11.662,-17.262,-10.303,-21.558,-11.105,-44.579,-24.274,-0.036,0.955,-0.353,-0.427,0.214,-1.221,93.333,39132.000,1.000
-13.693,-3.054,-8.930,-2.787,-13.117,-3.586,-37.692,-17.719,-0.038,0.953,-0.356,-0.244,0.122,-1.190,93.333,39133.000,1.000
-6.046,6.299,-0.515,5.868,-4.141,3.761,-29.843,-8.809,-0.036,0.953,-0.354,-0.214,0.214,-1.312,93.333,39134.000,1.000
-2.663,9.747,2.844,10.263,-0.290,5.189,-26.049,-3.691,-0.037,0.954,-0.350,-0.183,0.122,-1.373,93.333,39135.000,1.000
-0.047,10.611,5.005,13.048,1.796,4.542,-22.955,-0.149,-0.036,0.954,-0.350,-0.153,0.061,-1.251,93.333,39136.000,1.000
3.942,12.209,7.798,15.560,3.668,4.419,-19.969,2.215,-0.036,0.952,-0.349,-0.122,0.000,-1.129,93.333,39137.000,1.000
4.321,9.956,5.501,12.716,-0.484,-0.347,-23.386,-2.223,-0.037,0.953,-0.347,0.000,-0.092,-1.099,93.333,39138.000,1.000
-1.329,2.711,-2.106,4.520,-10.447,-9.775,-32.528,-12.314,-0.037,0.952,-0.348,-0.061,0.000,-1.068,93.333,39139.000,1.000
-7.103,-2.860,-7.216,-1.731,-17.409,-15.718,-38.547,-19.373,-0.036,0.953,-0.351,0.000,-0.092,-0.977,93.333,39140.000,1.000
-7.469,-3.959,-7.565,-3.179,-18.424,-15.572,-38.666,-20.773,-0.036,0.953,-0.352,-0.092,0.000,-0.977,93.333,39141.000,1.000
-5.291,-4.803,-8.243,-3.434,-19.063,-14.867,-37.974,-21.070,-0.035,0.952,-0.351,-0.031,0.031,-0.854,93.333,39142.000,1.000
-4.628,-7.340,-10.580,-3.851,-21.126,-15.804,-38.623,-21.502,-0.037,0.954,-0.351,-0.031,-0.122,-0.885,93.333,39143.000,1.000
-4.335,-8.570,-10.628,-1.897,-20.118,-14.491,-37.311,-19.012,-0.037,0.953,-0.352,0.061,-0.244,-0.854,93.333,39144.000,1.000
-2.896,-8.103,-8.625,1.487,-16.155,-10.664,-33.834,-14.763,-0.036,0.952,-0.350,0.031,-0.183,-0.793,93.333,39145.000,1.000
-2.943,-9.933,-9.700,1.284,-15.412,-9.643,-33.104,-13.791,-0.034,0.954,-0.352,0.031,-0.122,-0.732,93.333,39146.000,1.000
-6.075,-13.856,-13.464,-2.022,-17.996,-11.604,-35.237,-15.041,-0.032,0.955,-0.353,0.031,-0.092,-0.671,93.333,39147.000,1.000
-6.672,-14.561,-13.667,-1.953,-17.244,-10.481,-34.191,-12.378,-0.032,0.955,-0.350,0.092,-0.092,-0.610,93.333,39148.000,1.000
-1.213,-11.495,-9.367,2.446,-12.603,-5.820,-29.334,-6.206,-0.033,0.955,-0.351,0.092,-0.061,-0.610,93.333,39149.000,1.000
4.258,-9.772,-6.218,5.405,-10.185,-3.527,-26.425,-2.771,-0.032,0.956,-0.350,0.031,-0.031,-0.580,93.333,39150.000,1.000
4.402,-11.135,-6.632,5.268,-11.212,-4.855,-26.687,-3.002,-0.032,0.956,-0.349,-0.122,0.092,-0.519,93.333,39151.000,1.000
1.346,-12.869,-7.561,6.021,-11.430,-5.639,-26.373,-2.632,-0.031,0.955,-0.351,-0.122,0.061,-0.488,93.333,39152.000,1.000
-1.178,-14.509,-7.951,8.767,-10.104,-5.016,-25.128,-0.946,-0.034,0.956,-0.350,-0.183,0.092,-0.488,93.333,39153.000,1.000
-3.454,-17.498,-9.603,11.003,-9.828,-5.667,-25.205,-0.136,-0.032,0.957,-0.351,-0.244,0.214,-0.458,93.333,39154.000,1.000
-7.239,-20.718,-11.993,11.935,-10.625,-7.847,-26.231,0.012,-0.030,0.959,-0.352,-0.275,0.244,-0.519,93.333,39155.000,1.000
-12.662,-22.427,-13.672,11.597,-11.284,-9.855,-27.053,-0.049,-0.032,0.957,-0.352,-0.366,0.244,-0.580,93.333,39156.000,1.000
-18.936,-22.877,-15.246,9.061,-12.357,-11.470,-28.401,-1.966,-0.032,0.956,-0.348,-0.427,0.305,-0.580,93.333,39157.000,1.000
