EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-2.624,5.102,-0.112,3.614,6.102,9.173,0.666,4.921,-0.031,0.966,-0.309,-1.312,-1.251,-0.427,93.333,22328.000,1.000
-3.228,3.236,-1.616,0.153,2.624,4.671,-4.016,-0.271,-0.029,0.967,-0.308,-1.404,-1.312,-0.366,93.333,22329.000,1.000
-5.487,-0.061,-5.003,-5.730,-2.575,0.013,-9.074,-9.105,-0.029,0.967,-0.310,-1.465,-1.221,-0.427,93.333,22330.000,1.000
-3.695,1.405,-3.891,-7.165,-3.244,1.432,-9.453,-14.411,-0.029,0.968,-0.310,-1.434,-1.251,-0.458,93.333,22331.000,1.000
0.789,6.007,0.225,-4.397,-0.099,6.701,-6.346,-14.593,-0.028,0.966,-0.313,-1.404,-1.251,-0.458,93.333,22332.000,1.000
-0.344,4.747,-1.385,-5.113,-1.331,6.835,-7.212,-16.503,-0.025,0.967,-0.309,-1.526,-1.282,-0.397,93.333,22333.000,1.000
-8.159,-3.764,-10.020,-11.533,-8.791,0.022,-13.636,-22.597,-0.024,0.968,-0.313,-1.465,-1.282,-0.519,93.333,22334.000,1.000
-15.134,-11.411,-18.013,-17.911,-15.534,-6.628,-19.097,-27.123,-0.026,0.969,-0.311,-1.495,-1.282,-0.427,93.333,22335.000,1.000
-16.401,-13.318,-20.121,-19.859,-16.780,-8.205,-19.266,-25.864,-0.026,0.969,-0.313,-1.404,-1.190,-0.488,93.333,22336.000,1.000
-13.181,-11.418,-17.164,-17.481,-13.712,-5.953,-15.658,-20.463,-0.027,0.969,-0.311,-1.434,-1.190,-0.427,93.333,22337.000,1.000
-9.966,-9.323,-13.197,-13.891,-10.295,-3.770,-12.012,-15.790,-0.028,0.970,-0.310,-1.526,-1.312,-0.458,93.333,22338.000,1.000
-9.895,-8.967,-12.147,-12.835,-9.453,-4.168,-10.835,-15.318,-0.028,0.972,-0.314,-1.526,-1.221,-0.519,93.333,22339.000,1.000
-12.126,-10.031,-14.380,-14.888,-10.476,-6.303,-11.590,-17.637,-0.024,0.971,-0.312,-1.617,-1.190,-0.458,93.333,22340.000,1.000
-14.444,-11.059,-16.999,-17.451,-11.221,-7.866,-12.248,-19.305,-0.023,0.970,-0.312,-1.648,-1.160,-0.458,93.333,22341.000,1.000
