EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
31.725,27.532,8.619,7.690,-5.018,-9.459,-12.396,-9.522,-0.035,1.014,-0.229,3.204,-5.646,3.143,86.667,120541.000,1.000
35.504,31.317,8.542,9.873,-3.560,-9.235,-11.916,-6.850,-0.032,1.021,-0.225,2.472,-5.768,3.510,86.667,120542.000,1.000
49.389,36.553,18.867,12.341,-0.827,-8.521,-13.777,-8.638,-0.032,1.019,-0.225,1.678,-5.981,3.967,86.667,120543.000,1.000
77.718,50.266,40.932,23.941,11.169,1.243,-5.244,-2.632,-0.026,1.017,-0.224,0.824,-6.042,4.456,86.667,120544.000,1.000
112.960,75.468,67.641,50.089,35.581,24.197,20.472,21.520,-0.019,1.014,-0.223,-0.183,-6.104,5.096,86.667,120545.000,1.000
135.164,97.512,83.612,75.483,57.167,45.036,45.719,48.895,-0.012,1.008,-0.226,-0.977,-6.042,5.707,86.667,120546.000,1.000
135.766,100.743,83.163,81.680,59.989,46.605,49.206,56.663,-0.006,1.002,-0.229,-1.709,-5.829,6.165,86.667,120547.000,1.000
129.191,89.468,77.252,71.580,48.684,33.239,34.155,44.802,-0.001,0.997,-0.230,-2.258,-5.585,6.653,86.667,120548.000,1.000
125.323,76.571,71.976,57.840,36.107,19.538,17.255,28.769,0.000,0.995,-0.230,-2.747,-5.188,7.019,86.667,120549.000,1.000
116.862,67.310,61.476,46.185,26.508,11.651,5.988,17.503,-0.003,0.989,-0.231,-3.113,-4.974,7.233,86.667,120550.000,1.000
107.396,67.282,52.252,44.600,25.208,13.989,5.131,17.403,-0.005,0.978,-0.233,-3.510,-4.791,7.568,86.667,120551.000,1.000
114.251,81.073,60.947,59.677,38.484,29.263,19.309,32.604,-0.010,0.963,-0.235,-3.845,-4.395,7.690,86.667,120552.000,1.000
133.038,94.753,79.613,75.874,53.489,42.707,34.521,47.753,-0.013,0.946,-0.244,-3.967,-4.120,7.629,86.667,120553.000,1.000
139.471,91.109,83.480,73.193,51.386,37.938,31.726,43.782,-0.020,0.931,-0.249,-3.723,-3.937,7.416,86.667,120554.000,1.000
126.951,76.649,69.042,58.253,36.371,22.463,16.168,27.727,-0.023,0.919,-0.254,-3.052,-3.815,6.836,86.667,120555.000,1.000
111.275,68.580,54.123,50.082,25.860,13.198,5.923,18.731,-0.024,0.908,-0.263,-2.167,-3.693,6.195,86.667,120556.000,1.000
110.060,73.574,55.364,55.541,29.147,16.361,9.525,23.298,-0.023,0.904,-0.271,-0.916,-3.693,5.310,86.667,120557.000,1.000
127.010,86.785,73.723,68.724,43.080,27.478,22.353,35.016,-0.021,0.908,-0.280,0.458,-3.540,4.303,86.667,120558.000,1.000
143.129,94.838,89.827,76.268,53.506,34.043,29.846,40.960,-0.014,0.914,-0.285,1.831,-3.326,3.235,86.667,120559.000,1.000
137.361,88.817,84.820,70.300,49.754,28.081,23.530,34.953,-0.010,0.920,-0.286,2.869,-3.174,2.197,86.667,120560.000,1.000
116.470,77.169,66.666,59.716,39.531,17.988,13.348,26.825,0.001,0.927,-0.289,3.723,-2.838,1.404,86.667,120561.000,1.000
102.815,71.441,56.991,55.617,35.384,14.230,10.592,25.906,0.010,0.934,-0.291,4.303,-2.228,0.793,86.667,120562.000,1.000
103.700,70.778,61.256,56.579,37.548,15.765,13.779,28.712,0.019,0.939,-0.290,4.974,-1.404,0.092,86.667,120563.000,1.000
108.305,70.366,68.089,57.520,40.784,18.783,19.609,31.773,0.024,0.950,-0.296,5.798,-0.397,-0.732,86.667,120564.000,1.000
103.768,67.962,65.485,56.276,41.357,20.865,25.576,35.676,0.031,0.966,-0.303,6.317,0.702,-1.465,86.667,120565.000,1.000
88.625,61.429,51.995,50.328,35.429,17.510,22.950,35.334,0.032,0.981,-0.304,6.836,1.801,-1.923,86.667,120566.000,1.000
77.040,54.596,40.927,42.829,26.737,11.058,10.706,28.363,0.037,0.997,-0.300,6.927,2.930,-2.167,86.667,120567.000,1.000
81.360,54.917,44.831,42.144,25.714,11.459,3.738,23.923,0.040,1.010,-0.295,6.500,4.059,-2.350,86.667,120568.000,1.000
90.574,59.037,54.712,46.172,30.978,18.219,8.212,26.040,0.041,1.021,-0.291,5.768,5.127,-2.472,86.667,120569.000,1.000
86.698,58.146,52.928,44.965,30.478,20.466,10.456,25.694,0.044,1.029,-0.287,4.822,6.165,-2.441,86.667,120570.000,1.000
71.600,52.483,39.894,37.657,21.627,15.266,1.647,17.631,0.042,1.036,-0.286,3.784,7.263,-2.380,86.667,120571.000,1.000
58.072,45.159,28.501,29.422,11.452,7.316,-9.842,7.120,0.044,1.036,-0.285,2.808,8.423,-2.350,86.667,120572.000,1.000
49.943,34.322,22.525,20.502,2.618,-2.386,-16.455,-1.527,0.043,1.040,-0.284,1.678,9.644,-2.106,86.667,120573.000,1.000
44.105,22.827,17.933,11.681,-5.133,-12.504,-20.783,-8.259,0.042,1.039,-0.283,0.763,10.712,-1.892,86.667,120574.000,1.000
40.120,19.713,14.447,8.679,-8.471,-17.023,-24.271,-11.323,0.038,1.035,-0.288,-0.183,11.688,-1.678,86.667,120575.000,1.000
35.514,22.130,10.878,9.273,-9.111,-17.528,-26.357,-12.212,0.036,1.031,-0.290,-0.916,12.543,-1.770,86.667,120576.000,1.000
26.118,17.015,3.263,3.173,-14.870,-23.644,-30.975,-17.663,0.025,1.025,-0.289,-1.648,13.275,-1.862,86.667,120577.000,1.000
19.541,7.387,-2.498,-6.388,-21.967,-32.487,-36.344,-25.039,0.016,1.021,-0.285,-2.289,13.763,-1.953,86.667,120578.000,1.000
23.609,7.385,1.658,-6.846,-19.523,-32.088,-34.239,-25.016,0.003,1.009,-0.282,-2.838,14.069,-2.045,86.667,120579.000,1.000
25.288,12.097,5.038,-2.818,-13.750,-26.893,-29.145,-21.940,-0.010,0.994,-0.277,-3.510,14.252,-2.319,86.667,120580.000,1.000
9.557,5.245,-6.773,-8.451,-19.216,-31.599,-33.569,-26.957,-0.023,0.978,-0.276,-3.967,14.008,-2.716,86.667,120581.000,1.000
-12.004,-10.391,-24.199,-20.439,-32.183,-44.468,-45.110,-36.663,-0.030,0.962,-0.277,-4.120,13.672,-3.235,86.667,120582.000,1.000
-18.035,-19.272,-28.773,-25.269,-38.600,-51.926,-51.746,-40.506,-0.035,0.949,-0.280,-3.784,13.245,-3.662,86.667,120583.000,1.000
-9.949,-17.852,-21.594,-20.933,-36.242,-49.939,-50.278,-37.480,-0.040,0.943,-0.289,-3.174,12.665,-4.150,86.667,120584.000,1.000
1.889,-6.852,-9.517,-7.704,-25.051,-37.523,-38.290,-25.325,-0.040,0.941,-0.296,-2.197,12.024,-4.608,86.667,120585.000,1.000
19.494,17.150,10.998,17.795,-0.423,-10.784,-11.000,1.837,-0.040,0.942,-0.299,-1.190,11.353,-5.066,86.667,120586.000,1.000
36.461,40.104,30.861,39.827,23.088,15.600,15.125,27.387,-0.040,0.948,-0.297,-0.214,10.651,-5.371,86.667,120587.000,1.000
34.871,38.478,28.934,34.662,20.986,17.238,14.108,24.904,-0.041,0.955,-0.292,0.641,9.857,-5.554,86.667,120588.000,1.000
16.326,17.582,8.315,10.559,-0.362,-0.695,-7.175,2.285,-0.044,0.964,-0.282,1.129,9.125,-5.493,86.667,120589.000,1.000
2.242,4.772,-6.267,-2.411,-11.934,-9.983,-18.057,-8.856,-0.050,0.973,-0.275,1.282,8.362,-5.219,86.667,120590.000,1.000
6.911,12.847,-0.816,7.816,-1.503,1.883,-5.605,3.684,-0.046,0.982,-0.275,1.373,7.538,-5.035,86.667,120591.000,1.000
27.842,33.612,20.369,30.396,21.008,24.550,19.373,27.885,-0.048,0.993,-0.270,1.312,6.744,-4.608,86.667,120592.000,1.000
48.872,49.922,41.082,47.287,38.276,40.162,38.242,45.106,-0.057,1.001,-0.269,1.007,6.042,-4.028,86.667,120593.000,1.000
49.509,46.388,41.919,44.138,35.420,34.702,35.413,40.994,-0.066,1.009,-0.266,0.488,5.280,-3.510,86.667,120594.000,1.000
27.753,24.922,20.723,22.893,13.362,10.399,11.735,17.289,-0.067,1.015,-0.260,-0.122,4.120,-3.021,86.667,120595.000,1.000
3.843,4.205,-2.643,1.021,-9.845,-14.360,-13.628,-8.112,-0.066,1.016,-0.261,-0.732,2.960,-2.563,86.667,120596.000,1.000
-6.523,-4.130,-11.784,-9.150,-20.877,-27.078,-25.484,-21.830,-0.071,1.011,-0.259,-1.312,1.923,-2.197,86.667,120597.000,1.000
-3.204,-2.518,-7.278,-7.636,-20.736,-29.688,-25.019,-23.960,-0.075,1.007,-0.256,-2.014,0.885,-1.740,86.667,120598.000,1.000
7.238,4.266,2.812,0.642,-14.770,-26.993,-19.578,-19.475,-0.077,1.001,-0.258,-2.441,-0.244,-1.251,86.667,120599.000,1.000
12.498,7.442,5.906,4.699,-12.310,-26.383,-18.443,-17.957,-0.078,0.996,-0.256,-2.808,-1.160,-0.824,86.667,120600.000,1.000
4.558,-0.792,-4.646,-2.981,-20.076,-33.747,-26.636,-26.285,-0.077,0.990,-0.256,-3.113,-2.258,-0.641,86.667,120601.000,1.000
-5.716,-11.335,-15.734,-11.992,-28.083,-40.314,-35.092,-34.867,-0.077,0.989,-0.255,-3.418,-3.296,-0.336,86.667,120602.000,1.000
-5.650,-10.861,-13.988,-10.421,-24.377,-34.961,-33.934,-31.623,-0.072,0.989,-0.257,-3.632,-4.333,0.031,86.667,120603.000,1.000
-1.537,-2.417,-6.228,-3.111,-13.762,-21.625,-26.047,-19.917,-0.066,0.987,-0.256,-3.998,-5.341,0.458,86.667,120604.000,1.000
-6.538,1.470,-6.722,-1.992,-8.983,-12.041,-21.015,-11.840,-0.057,0.989,-0.255,-4.303,-6.165,1.007,86.667,120605.000,1.000
-21.715,-4.204,-17.948,-10.452,-14.613,-11.549,-24.044,-13.559,-0.047,0.988,-0.254,-4.608,-6.775,1.556,86.667,120606.000,1.000
-34.000,-10.401,-26.965,-18.131,-20.622,-12.714,-26.291,-16.320,-0.038,0.988,-0.252,-4.883,-7.233,1.984,86.667,120607.000,1.000
-30.164,-4.775,-20.396,-12.539,-13.491,-3.645,-13.566,-5.948,-0.030,0.985,-0.257,-5.157,-7.660,2.411,86.667,120608.000,1.000
-15.587,9.326,-4.339,1.668,2.617,13.091,8.514,13.518,-0.022,0.983,-0.257,-5.249,-7.782,2.899,86.667,120609.000,1.000
-10.851,13.279,-0.321,5.500,7.190,18.710,16.012,20.485,-0.016,0.979,-0.260,-5.402,-7.904,3.296,86.667,120610.000,1.000
-22.555,0.718,-14.156,-6.302,-5.904,5.650,2.988,8.852,-0.003,0.978,-0.265,-5.463,-7.751,3.448,86.667,120611.000,1.000
-33.190,-10.959,-26.061,-16.697,-18.054,-8.613,-9.199,-2.428,0.007,0.977,-0.262,-5.554,-7.507,3.815,86.667,120612.000,1.000
-31.079,-10.129,-24.191,-15.654,-18.299,-11.054,-10.333,-3.615,0.012,0.975,-0.264,-5.524,-7.019,4.181,86.667,120613.000,1.000
-26.379,-6.655,-20.010,-12.984,-17.480,-11.083,-13.382,-6.502,0.019,0.972,-0.266,-5.615,-6.439,4.333,86.667,120614.000,1.000
-26.554,-7.743,-21.381,-14.795,-22.134,-16.470,-23.346,-16.791,0.025,0.967,-0.264,-5.402,-5.798,4.333,86.667,120615.000,1.000
-26.320,-7.866,-22.117,-15.791,-25.646,-21.602,-30.820,-26.303,0.030,0.962,-0.267,-5.188,-5.096,4.395,86.667,120616.000,1.000
-25.734,-6.393,-20.709,-15.936,-26.466,-24.956,-33.297,-31.794,0.035,0.959,-0.269,-4.974,-4.211,4.456,86.667,120617.000,1.000
-28.884,-8.234,-21.480,-19.329,-28.616,-30.918,-35.338,-36.377,0.040,0.954,-0.274,-4.608,-3.235,4.211,86.667,120618.000,1.000
-30.797,-10.192,-21.497,-21.961,-29.511,-36.336,-36.789,-38.901,0.044,0.953,-0.275,-3.876,-2.258,3.571,86.667,120619.000,1.000
-26.937,-7.421,-17.497,-19.282,-26.162,-35.987,-37.369,-38.409,0.047,0.955,-0.275,-3.174,-1.343,3.082,86.667,120620.000,1.000
-21.356,-1.594,-12.061,-13.112,-20.123,-30.737,-37.084,-35.472,0.046,0.959,-0.273,-2.319,-0.275,2.625,86.667,120621.000,1.000
-17.422,5.011,-6.388,-5.979,-11.896,-22.821,-31.549,-27.644,0.044,0.963,-0.268,-1.831,0.702,2.136,86.667,120622.000,1.000
-15.989,9.812,-2.334,-1.629,-4.360,-15.186,-21.785,-17.205,0.041,0.966,-0.269,-1.465,1.678,1.709,86.667,120623.000,1.000
-17.580,11.236,-2.250,-1.863,-0.768,-8.842,-13.922,-9.294,0.038,0.967,-0.266,-1.099,2.594,1.038,86.667,120624.000,1.000
-21.433,10.362,-5.480,-3.886,0.013,-2.291,-9.838,-3.854,0.033,0.966,-0.267,-0.946,3.387,0.397,86.667,120625.000,1.000
-30.167,3.843,-14.155,-9.870,-4.300,-0.377,-11.498,-3.100,0.028,0.968,-0.264,-0.610,4.089,-0.153,86.667,120626.000,1.000
-43.150,-8.637,-27.248,-20.990,-14.150,-5.503,-17.484,-8.035,0.023,0.970,-0.263,-0.336,4.639,-0.854,86.667,120627.000,1.000
-48.368,-14.735,-32.870,-26.026,-18.294,-6.020,-16.943,-8.633,0.019,0.970,-0.265,0.031,5.157,-1.587,86.667,120628.000,1.000
-39.226,-7.007,-24.486,-17.454,-9.911,5.094,-5.813,0.979,0.012,0.973,-0.264,0.366,5.646,-2.380,86.667,120629.000,1.000
-26.094,3.736,-12.756,-6.303,-0.044,15.679,3.226,9.787,0.006,0.978,-0.263,0.580,5.981,-3.143,86.667,120630.000,1.000
-20.923,5.430,-9.758,-6.272,-0.929,13.806,-0.894,6.059,0.000,0.981,-0.258,0.885,6.073,-3.784,86.667,120631.000,1.000
-23.528,-0.094,-14.160,-15.087,-9.468,4.325,-12.979,-6.604,-0.003,0.985,-0.254,1.007,6.195,-4.456,86.667,120632.000,1.000
-27.822,-6.337,-19.131,-22.183,-16.787,-3.959,-22.715,-17.649,-0.006,0.986,-0.251,0.854,6.104,-5.188,86.667,120633.000,1.000
-30.413,-10.768,-21.561,-23.706,-20.354,-10.069,-27.056,-22.858,-0.007,0.985,-0.250,0.732,6.195,-5.768,86.667,120634.000,1.000
-29.354,-11.886,-20.497,-22.043,-21.416,-15.385,-28.657,-24.840,-0.010,0.980,-0.252,0.732,6.042,-6.195,86.667,120635.000,1.000
-25.854,-10.998,-17.808,-20.734,-22.361,-20.945,-32.524,-28.804,-0.013,0.978,-0.254,0.671,6.012,-6.622,86.667,120636.000,1.000
-24.082,-11.653,-17.032,-21.380,-25.015,-27.418,-40.527,-36.590,-0.015,0.973,-0.256,0.793,5.890,-6.958,86.667,120637.000,1.000
-24.709,-13.639,-18.523,-22.742,-28.139,-32.999,-48.002,-44.548,-0.019,0.968,-0.260,0.946,5.646,-7.416,86.667,120638.000,1.000
-26.165,-14.522,-20.241,-23.963,-29.804,-35.373,-50.064,-49.335,-0.020,0.966,-0.259,1.068,5.524,-7.751,86.667,120639.000,1.000
-26.441,-12.238,-19.403,-23.322,-27.718,-32.122,-44.764,-48.347,-0.021,0.964,-0.261,1.526,5.310,-8.026,86.667,120640.000,1.000
-22.642,-5.309,-13.562,-17.200,-19.492,-21.343,-32.316,-38.906,-0.022,0.961,-0.261,1.801,5.188,-8.148,86.667,120641.000,1.000
-14.048,5.314,-3.531,-5.651,-6.645,-5.594,-16.501,-22.897,-0.025,0.960,-0.262,2.136,4.791,-8.453,86.667,120642.000,1.000
-4.341,15.469,5.846,5.510,5.380,8.199,-2.632,-6.169,-0.025,0.963,-0.264,2.655,4.547,-8.636,86.667,120643.000,1.000
-0.468,19.700,9.029,10.035,11.411,13.721,5.648,6.167,-0.023,0.967,-0.263,2.991,4.303,-8.667,86.667,120644.000,1.000
-3.969,17.229,6.068,8.262,10.941,11.680,7.249,12.383,-0.022,0.972,-0.263,3.265,4.089,-8.606,86.667,120645.000,1.000
-10.377,10.923,0.408,3.625,5.640,6.582,1.948,12.031,-0.021,0.978,-0.263,3.448,3.937,-8.484,86.667,120646.000,1.000
-19.268,0.539,-8.449,-4.414,-4.658,-1.273,-9.589,4.507,-0.019,0.983,-0.263,3.418,3.784,-8.301,86.667,120647.000,1.000
-28.788,-10.820,-18.073,-12.769,-14.748,-9.217,-20.236,-4.216,-0.021,0.988,-0.258,3.235,3.632,-7.965,86.667,120648.000,1.000
-31.391,-14.406,-20.123,-13.423,-15.300,-9.575,-20.810,-4.415,-0.019,0.991,-0.258,3.021,3.418,-7.599,86.667,120649.000,1.000
-26.025,-9.264,-13.938,-6.805,-7.263,-2.055,-12.471,3.687,-0.021,0.991,-0.256,2.655,3.296,-7.233,86.667,120650.000,1.000
-20.153,-3.314,-7.587,-0.729,0.296,5.480,-4.132,11.375,-0.021,0.993,-0.261,2.380,3.052,-6.897,86.667,120651.000,1.000
-19.411,-2.518,-6.709,-0.002,1.800,6.188,-3.150,11.632,-0.021,0.995,-0.261,2.136,3.021,-6.531,86.667,120652.000,1.000
-24.139,-8.801,-12.837,-6.451,-4.750,-3.085,-12.884,1.488,-0.021,0.998,-0.261,1.953,3.021,-6.317,86.667,120653.000,1.000
-32.254,-20.466,-23.760,-18.422,-17.385,-19.203,-29.161,-15.426,-0.022,1.002,-0.260,1.678,2.869,-6.042,86.667,120654.000,1.000
-37.713,-28.827,-30.574,-26.250,-26.193,-30.479,-39.338,-26.898,-0.023,1.005,-0.257,1.465,2.777,-5.859,86.667,120655.000,1.000
-32.683,-24.111,-24.388,-20.433,-21.589,-26.580,-33.916,-23.092,-0.022,1.011,-0.258,1.099,2.686,-5.493,86.667,120656.000,1.000
-18.481,-9.093,-8.712,-5.026,-7.350,-11.667,-17.983,-8.862,-0.021,1.014,-0.259,0.641,2.502,-5.219,86.667,120657.000,1.000
-3.934,5.129,5.877,9.541,6.220,2.901,-2.667,4.988,-0.020,1.015,-0.257,0.031,2.563,-4.761,86.667,120658.000,1.000
8.668,16.679,18.221,22.472,18.403,15.660,10.587,17.360,-0.019,1.013,-0.255,-0.458,2.472,-4.303,86.667,120659.000,1.000
20.308,27.657,29.931,34.707,30.280,27.613,22.254,28.562,-0.019,1.008,-0.253,-1.038,2.411,-3.937,86.667,120660.000,1.000
23.862,30.741,32.572,37.089,32.756,29.941,23.449,29.673,-0.018,1.000,-0.254,-1.556,2.472,-3.540,86.667,120661.000,1.000
15.667,22.477,22.724,26.279,22.555,19.972,11.912,18.846,-0.018,0.993,-0.252,-2.106,2.594,-3.204,86.667,120662.000,1.000
4.376,12.152,11.030,14.024,11.116,9.678,0.440,8.634,-0.017,0.987,-0.250,-2.441,2.777,-2.838,86.667,120663.000,1.000
-3.979,5.874,4.775,8.941,6.538,6.709,-1.731,7.268,-0.018,0.977,-0.251,-2.533,2.777,-2.716,86.667,120664.000,1.000
-11.103,0.298,0.680,7.510,5.274,6.134,1.199,10.893,-0.021,0.971,-0.254,-2.625,2.899,-2.502,86.667,120665.000,1.000
-17.098,-6.685,-4.130,4.969,2.746,2.670,1.940,13.624,-0.021,0.966,-0.257,-2.411,2.960,-2.289,86.667,120666.000,1.000
-19.469,-11.329,-7.302,2.635,-0.030,-1.062,-0.680,14.010,-0.024,0.967,-0.259,-2.197,3.021,-2.014,86.667,120667.000,1.000
-19.083,-11.396,-7.785,2.386,-1.533,-1.291,-4.994,12.234,-0.023,0.966,-0.261,-1.984,2.991,-1.740,86.667,120668.000,1.000
-20.999,-11.580,-9.453,0.891,-4.435,-1.374,-11.096,7.313,-0.024,0.967,-0.258,-1.862,3.052,-1.404,86.667,120669.000,1.000
-27.341,-16.894,-15.547,-5.462,-11.084,-6.609,-18.544,-0.406,-0.025,0.969,-0.254,-1.770,2.960,-1.129,86.667,120670.000,1.000
-34.379,-24.333,-23.305,-14.261,-18.333,-14.710,-24.780,-8.010,-0.027,0.966,-0.252,-1.862,2.838,-0.824,86.667,120671.000,1.000
-39.252,-27.814,-28.320,-21.136,-22.114,-19.300,-27.971,-13.679,-0.031,0.967,-0.250,-1.892,2.777,-0.641,86.667,120672.000,1.000
-43.517,-27.986,-31.432,-26.349,-24.262,-20.444,-30.127,-19.035,-0.035,0.964,-0.248,-1.831,2.655,-0.488,86.667,120673.000,1.000
-44.904,-25.730,-31.759,-28.466,-25.111,-19.842,-31.414,-22.615,-0.040,0.967,-0.250,-1.648,2.411,-0.397,86.667,120674.000,1.000
-34.614,-14.691,-21.549,-19.663,-16.891,-11.513,-24.486,-16.765,-0.042,0.973,-0.249,-1.465,2.258,-0.549,86.667,120675.000,1.000
-16.563,2.539,-3.916,-3.014,-0.941,3.909,-9.899,-3.948,-0.044,0.979,-0.249,-1.343,1.953,-0.610,86.667,120676.000,1.000
-11.127,8.278,1.887,2.254,4.380,9.197,-5.269,-2.150,-0.043,0.984,-0.250,-1.190,1.434,-0.671,86.667,120677.000,1.000
-24.428,-3.949,-11.052,-10.786,-9.240,-4.509,-19.031,-17.753,-0.042,0.990,-0.248,-1.190,0.977,-0.702,86.667,120678.000,1.000
-37.816,-17.754,-24.681,-23.916,-24.626,-20.654,-33.833,-32.205,-0.040,0.999,-0.251,-1.434,0.580,-0.549,86.667,120679.000,1.000
-35.487,-17.709,-22.928,-20.652,-24.236,-21.206,-32.341,-28.619,-0.035,1.005,-0.249,-1.740,0.244,-0.397,86.667,120680.000,1.000
-23.369,-7.343,-11.628,-7.302,-12.546,-9.981,-19.745,-13.278,-0.031,1.004,-0.248,-2.167,0.031,-0.153,86.667,120681.000,1.000
-13.579,3.204,-2.157,3.602,-1.426,1.414,-7.709,1.043,-0.026,1.001,-0.247,-2.563,-0.275,0.031,86.667,120682.000,1.000
-6.534,12.364,5.656,12.448,8.400,12.218,3.807,14.227,-0.026,0.997,-0.247,-2.594,-0.214,0.122,86.667,120683.000,1.000
-1.673,19.451,12.088,20.123,16.779,21.744,14.248,26.188,-0.027,0.996,-0.245,-2.655,-0.458,0.275,86.667,120684.000,1.000
-4.387,18.747,10.543,19.516,16.664,22.055,15.035,28.610,-0.029,0.993,-0.245,-2.838,-0.702,0.519,86.667,120685.000,1.000
-12.460,11.487,2.499,11.614,9.173,14.023,6.768,22.062,-0.031,0.987,-0.247,-3.113,-0.916,0.763,86.667,120686.000,1.000
-16.833,6.575,-2.075,6.573,4.434,8.451,0.616,17.295,-0.035,0.983,-0.249,-3.113,-1.190,0.916,86.667,120687.000,1.000
-15.530,7.228,-0.601,7.289,5.424,9.009,0.588,17.530,-0.034,0.981,-0.248,-2.747,-1.404,0.793,86.667,120688.000,1.000
-15.511,7.702,-0.005,6.925,5.186,9.041,0.013,15.504,-0.033,0.979,-0.248,-2.533,-1.770,0.885,86.667,120689.000,1.000
-21.808,2.146,-5.895,0.073,-2.122,2.716,-7.560,5.331,-0.033,0.979,-0.248,-2.258,-1.923,1.099,86.667,120690.000,1.000
-28.253,-5.127,-13.112,-7.959,-11.167,-5.358,-17.564,-7.444,-0.033,0.975,-0.249,-2.014,-2.289,1.160,86.667,120691.000,1.000
-25.617,-4.535,-12.194,-8.100,-11.861,-6.043,-19.256,-12.169,-0.029,0.971,-0.251,-1.862,-2.411,1.221,86.667,120692.000,1.000
-17.193,2.674,-5.601,-3.240,-6.111,-0.856,-13.542,-9.865,-0.027,0.970,-0.252,-1.617,-2.655,1.373,86.667,120693.000,1.000
-12.549,8.179,-2.197,-2.389,-3.344,1.650,-11.024,-10.084,-0.023,0.968,-0.256,-1.465,-2.747,1.587,86.667,120694.000,1.000
-10.379,12.152,-0.612,-4.004,-3.656,1.083,-13.648,-13.877,-0.020,0.968,-0.260,-1.007,-2.838,1.648,86.667,120695.000,1.000
-6.764,16.834,2.750,-3.590,-3.551,0.698,-16.533,-17.134,-0.017,0.964,-0.260,-0.610,-2.808,1.709,86.667,120696.000,1.000
-7.620,16.658,2.003,-5.524,-6.830,-2.560,-20.213,-21.173,-0.016,0.962,-0.262,-0.092,-2.838,1.892,86.667,120697.000,1.000
-12.402,12.878,-2.611,-9.335,-11.588,-6.751,-22.858,-23.034,-0.012,0.962,-0.265,0.397,-2.838,1.892,86.667,120698.000,1.000
-9.408,17.007,0.612,-4.781,-6.557,-1.636,-15.869,-13.547,-0.010,0.963,-0.265,0.916,-2.808,1.801,86.667,120699.000,1.000
