EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-7.819,8.245,4.492,2.689,6.000,-0.840,-3.521,-0.478,-0.058,0.941,-0.375,-0.671,-1.556,0.641,93.333,25256.000,1.000
-10.400,6.242,1.612,-0.779,4.698,-0.478,-3.618,-0.635,-0.059,0.940,-0.377,-0.610,-1.495,0.702,93.333,25257.000,1.000
-6.299,9.216,4.614,2.621,7.995,4.851,1.982,4.299,-0.055,0.941,-0.380,-0.488,-1.312,0.824,93.333,25258.000,1.000
-4.318,10.806,7.064,6.137,9.899,8.082,5.236,7.265,-0.053,0.942,-0.376,-0.549,-1.160,0.702,93.333,25259.000,1.000
-7.507,8.538,5.372,5.230,7.891,6.753,3.424,5.629,-0.052,0.943,-0.378,-0.458,-1.007,0.763,93.333,25260.000,1.000
-9.224,7.825,4.937,5.206,6.997,6.392,2.478,4.793,-0.051,0.943,-0.375,-0.488,-0.763,0.732,93.333,25261.000,1.000
-6.407,10.961,8.996,9.620,9.826,9.973,5.505,7.627,-0.050,0.942,-0.378,-0.519,-0.610,0.671,93.333,25262.000,1.000
-4.002,13.603,13.018,13.706,12.676,13.859,8.703,10.227,-0.049,0.942,-0.380,-0.671,-0.366,0.549,93.333,25263.000,1.000
-4.528,14.511,14.516,15.009,14.340,15.835,10.076,10.861,-0.048,0.944,-0.377,-0.610,-0.153,0.427,93.333,25264.000,1.000
-5.272,14.752,14.710,15.657,15.489,15.275,9.767,10.848,-0.047,0.942,-0.377,-0.549,0.061,0.214,93.333,25265.000,1.000
-7.229,11.516,12.196,14.514,12.601,9.269,4.996,7.857,-0.047,0.944,-0.380,-0.732,0.214,0.122,93.333,25266.000,1.000
-9.502,6.323,8.403,11.810,6.548,0.597,-2.441,1.834,-0.048,0.942,-0.379,-0.732,0.488,-0.092,93.333,25267.000,1.000
-4.539,8.021,10.893,14.269,6.885,-0.431,-2.729,0.915,-0.049,0.942,-0.376,-0.763,0.702,-0.305,93.333,25268.000,1.000
7.182,17.492,20.254,23.325,15.772,8.056,6.502,8.760,-0.048,0.943,-0.375,-0.763,0.824,-0.397,93.333,25269.000,1.000
14.991,24.369,26.864,30.060,22.828,15.400,14.661,17.202,-0.049,0.944,-0.377,-0.763,1.068,-0.580,93.333,25270.000,1.000
14.324,24.037,26.761,29.803,23.031,15.973,15.500,20.329,-0.052,0.941,-0.377,-0.763,1.312,-0.763,93.333,25271.000,1.000
11.353,22.063,25.373,27.597,22.128,14.847,13.968,21.204,-0.054,0.941,-0.378,-0.732,1.434,-0.916,93.333,25272.000,1.000
10.501,21.582,24.997,26.720,22.609,14.655,13.223,21.294,-0.054,0.945,-0.378,-0.702,1.434,-1.129,93.333,25273.000,1.000
9.313,19.866,22.809,25.146,20.659,12.332,10.255,17.855,-0.056,0.946,-0.376,-0.610,1.556,-1.251,93.333,25274.000,1.000
7.664,17.747,20.528,23.586,17.226,9.394,6.133,12.974,-0.060,0.946,-0.375,-0.580,1.556,-1.434,93.333,25275.000,1.000
8.563,19.672,22.615,24.959,17.386,10.643,5.912,11.821,-0.061,0.949,-0.376,-0.641,1.556,-1.495,93.333,25276.000,1.000
10.403,22.989,25.827,26.675,19.281,13.066,7.565,12.493,-0.060,0.951,-0.376,-0.610,1.526,-1.617,93.333,25277.000,1.000
9.383,22.201,24.780,25.570,18.502,11.792,6.711,11.395,-0.062,0.949,-0.374,-0.763,1.434,-1.740,93.333,25278.000,1.000
7.156,19.931,21.977,24.403,17.174,10.388,6.275,11.326,-0.065,0.948,-0.374,-0.763,1.373,-1.617,93.333,25279.000,1.000
7.443,20.131,20.976,24.296,17.175,11.999,8.167,13.007,-0.065,0.948,-0.372,-0.854,1.221,-1.740,93.333,25280.000,1.000
7.977,19.728,19.212,21.081,14.823,11.913,7.078,10.902,-0.065,0.945,-0.373,-1.038,1.038,-1.678,93.333,25281.000,1.000
6.667,16.572,15.452,14.840,9.465,7.812,1.392,4.660,-0.064,0.941,-0.375,-1.068,0.916,-1.556,93.333,25282.000,1.000
7.818,15.631,15.091,12.826,7.424,5.699,-1.570,2.426,-0.065,0.939,-0.375,-0.946,0.793,-1.465,93.333,25283.000,1.000
13.295,19.311,20.255,17.477,11.384,8.714,1.974,7.033,-0.066,0.937,-0.379,-0.763,0.702,-1.434,93.333,25284.000,1.000
18.599,22.800,25.224,22.704,16.252,12.279,6.883,11.928,-0.066,0.939,-0.376,-0.458,0.519,-1.404,93.333,25285.000,1.000
19.679,23.207,26.131,24.669,18.266,13.163,8.919,13.087,-0.064,0.941,-0.380,-0.214,0.397,-1.312,93.333,25286.000,1.000
16.319,21.285,23.662,23.868,17.271,11.416,7.827,11.648,-0.062,0.942,-0.376,0.000,0.336,-1.038,93.333,25287.000,1.000
10.191,17.196,19.207,20.725,13.832,7.517,4.552,9.003,-0.060,0.943,-0.377,0.061,0.214,-0.824,93.333,25288.000,1.000
6.908,14.310,17.340,19.316,12.311,5.944,3.678,9.062,-0.061,0.940,-0.371,0.061,0.092,-0.610,93.333,25289.000,1.000
12.228,17.023,21.985,24.377,16.732,10.972,8.908,14.869,-0.062,0.941,-0.372,0.061,0.061,-0.397,93.333,25290.000,1.000
19.780,20.767,27.207,30.406,21.437,16.844,14.219,19.986,-0.065,0.943,-0.371,0.092,-0.122,-0.275,93.333,25291.000,1.000
20.541,18.935,26.141,29.094,19.485,16.229,12.449,17.262,-0.068,0.942,-0.375,0.305,-0.183,-0.244,93.333,25292.000,1.000
17.200,14.446,21.979,22.511,13.634,11.725,6.249,9.876,-0.071,0.942,-0.375,0.275,-0.336,-0.244,93.333,25293.000,1.000
15.226,12.281,18.881,16.865,8.945,8.374,0.956,3.536,-0.070,0.941,-0.377,0.366,-0.580,-0.305,93.333,25294.000,1.000
14.434,11.855,15.539,13.427,5.990,6.459,-2.308,-0.699,-0.068,0.939,-0.375,0.366,-0.763,-0.305,93.333,25295.000,1.000
11.378,11.186,10.889,10.272,3.981,5.144,-4.075,-3.160,-0.065,0.941,-0.375,0.397,-1.038,-0.336,93.333,25296.000,1.000
6.322,10.773,7.232,7.695,3.725,5.832,-3.635,-2.497,-0.060,0.940,-0.378,0.488,-1.068,-0.397,93.333,25297.000,1.000
4.125,12.656,7.608,8.892,6.811,10.190,0.515,2.834,-0.060,0.942,-0.380,0.580,-1.190,-0.427,93.333,25298.000,1.000
4.274,15.803,10.363,12.562,11.106,15.103,6.050,9.474,-0.057,0.943,-0.378,0.610,-1.099,-0.397,93.333,25299.000,1.000
1.634,15.638,10.186,12.310,11.513,14.992,7.537,11.118,-0.054,0.947,-0.375,0.641,-0.977,-0.427,93.333,25300.000,1.000
-2.320,11.666,6.874,7.756,8.000,10.430,4.790,8.044,-0.052,0.948,-0.379,0.549,-0.885,-0.336,93.333,25301.000,1.000
-1.622,8.861,5.417,5.057,5.375,6.639,2.373,5.717,-0.052,0.949,-0.378,0.488,-0.854,-0.336,93.333,25302.000,1.000
2.319,9.290,7.330,5.737,4.945,4.698,1.007,4.526,-0.053,0.949,-0.376,0.427,-0.763,-0.336,93.333,25303.000,1.000
3.710,9.659,9.091,5.611,3.333,1.162,-2.720,-0.218,-0.053,0.950,-0.380,0.275,-0.671,-0.305,93.333,25304.000,1.000
3.125,8.491,9.181,4.031,-0.181,-4.184,-8.391,-8.120,-0.054,0.948,-0.378,0.122,-0.519,-0.366,93.333,25305.000,1.000
5.143,10.550,12.141,6.922,0.647,-4.448,-8.711,-9.797,-0.053,0.947,-0.377,0.061,-0.458,-0.519,93.333,25306.000,1.000
11.808,18.994,20.905,17.222,10.331,5.174,0.872,0.658,-0.055,0.948,-0.379,0.031,-0.366,-0.488,93.333,25307.000,1.000
18.219,26.384,28.309,26.696,20.927,16.954,12.434,13.792,-0.056,0.946,-0.378,0.122,-0.336,-0.519,93.333,25308.000,1.000
17.108,24.077,26.061,26.164,21.704,20.391,15.367,17.297,-0.055,0.947,-0.376,0.031,-0.397,-0.671,93.333,25309.000,1.000
10.332,15.054,16.921,18.351,14.585,16.698,10.848,12.648,-0.054,0.946,-0.376,0.092,-0.214,-0.671,93.333,25310.000,1.000
4.690,6.723,8.806,11.528,8.022,12.355,6.025,7.794,-0.054,0.945,-0.377,-0.031,-0.244,-0.610,93.333,25311.000,1.000
3.555,1.887,5.907,9.911,5.676,9.424,3.748,5.937,-0.057,0.944,-0.377,-0.214,-0.092,-0.610,93.333,25312.000,1.000
6.548,0.986,8.025,12.802,6.697,7.606,3.410,6.572,-0.057,0.944,-0.377,-0.183,0.000,-0.610,93.333,25313.000,1.000
10.492,2.180,10.905,15.333,7.840,5.596,2.986,7.449,-0.057,0.940,-0.378,-0.183,0.000,-0.641,93.333,25314.000,1.000
13.457,2.486,11.139,14.756,7.070,2.428,1.878,7.349,-0.057,0.942,-0.375,-0.183,0.092,-0.671,93.333,25315.000,1.000
15.333,2.651,10.759,14.868,6.820,0.575,2.994,8.466,-0.058,0.941,-0.376,-0.336,0.031,-0.641,93.333,25316.000,1.000
15.618,4.455,11.447,17.465,8.635,1.938,6.820,11.364,-0.060,0.943,-0.377,-0.183,0.031,-0.671,93.333,25317.000,1.000
13.406,6.052,10.724,18.198,9.596,3.655,8.832,12.488,-0.060,0.944,-0.377,-0.092,0.000,-0.732,93.333,25318.000,1.000
8.703,5.693,8.265,15.408,8.323,2.949,6.789,10.419,-0.060,0.943,-0.374,-0.153,-0.031,-0.793,93.333,25319.000,1.000
5.416,7.140,9.597,14.200,8.741,2.507,4.868,9.253,-0.058,0.943,-0.378,-0.122,-0.092,-0.732,93.333,25320.000,1.000
7.981,15.057,18.199,18.410,13.932,6.382,7.450,12.424,-0.060,0.942,-0.380,-0.122,-0.122,-0.763,93.333,25321.000,1.000
12.800,23.663,25.942,22.167,18.099,10.449,10.164,14.715,-0.059,0.940,-0.375,-0.122,-0.183,-0.824,93.333,25322.000,1.000
12.056,22.576,22.846,17.705,13.770,7.202,5.932,9.291,-0.059,0.942,-0.372,-0.061,-0.153,-0.854,93.333,25323.000,1.000
8.293,15.751,15.054,10.171,6.780,1.550,0.111,2.472,-0.060,0.943,-0.375,-0.122,-0.214,-0.793,93.333,25324.000,1.000
9.156,14.139,14.220,9.186,7.329,3.652,2.306,4.298,-0.059,0.941,-0.375,-0.122,-0.305,-0.732,93.333,25325.000,1.000
10.190,15.044,16.459,11.595,11.448,9.913,8.039,9.676,-0.059,0.940,-0.373,-0.031,-0.397,-0.793,93.333,25326.000,1.000
4.602,10.434,12.603,9.610,10.082,10.739,7.831,8.681,-0.058,0.942,-0.375,-0.061,-0.519,-0.916,93.333,25327.000,1.000
-1.777,4.228,6.818,5.954,6.298,8.186,4.709,5.254,-0.058,0.942,-0.375,-0.092,-0.549,-0.885,93.333,25328.000,1.000
-0.485,5.082,8.383,7.884,8.394,10.618,7.203,8.834,-0.059,0.940,-0.375,-0.122,-0.671,-0.916,93.333,25329.000,1.000
6.859,11.908,16.049,14.756,15.411,17.677,14.042,17.191,-0.061,0.941,-0.375,-0.031,-0.702,-0.885,93.333,25330.000,1.000
12.326,16.827,21.679,20.056,20.217,21.652,17.394,21.192,-0.062,0.942,-0.376,0.000,-0.732,-0.946,93.333,25331.000,1.000
11.487,15.650,21.489,20.363,19.409,18.273,14.186,18.442,-0.062,0.940,-0.373,0.000,-0.793,-0.977,93.333,25332.000,1.000
5.927,10.705,18.371,18.416,15.205,10.083,7.686,13.631,-0.061,0.941,-0.374,0.031,-0.885,-1.068,93.333,25333.000,1.000
3.914,8.913,19.131,20.573,14.164,4.800,4.791,13.297,-0.062,0.941,-0.375,0.061,-1.068,-0.946,93.333,25334.000,1.000
12.665,14.460,26.890,28.835,20.466,8.392,10.093,20.244,-0.061,0.941,-0.375,0.092,-1.068,-0.946,93.333,25335.000,1.000
24.267,21.680,34.445,35.980,27.900,16.191,18.381,28.379,-0.059,0.942,-0.375,0.275,-1.099,-1.038,93.333,25336.000,1.000
26.916,23.214,33.889,35.326,28.133,19.240,20.976,29.705,-0.059,0.943,-0.378,0.183,-1.129,-1.099,93.333,25337.000,1.000
20.594,19.149,26.640,28.271,21.476,15.521,16.242,23.433,-0.060,0.945,-0.378,0.397,-1.190,-1.068,93.333,25338.000,1.000
9.918,12.156,17.069,18.417,12.277,7.832,7.484,13.168,-0.061,0.942,-0.378,0.336,-1.160,-1.099,93.333,25339.000,1.000
0.116,5.719,9.191,10.424,5.296,1.112,0.316,4.776,-0.059,0.942,-0.375,0.427,-1.190,-1.129,93.333,25340.000,1.000
-3.203,5.013,7.839,9.658,4.995,0.660,-0.046,3.967,-0.059,0.944,-0.377,0.488,-1.312,-1.160,93.333,25341.000,1.000
-0.253,9.302,11.757,13.459,8.931,4.438,3.468,7.763,-0.059,0.942,-0.377,0.366,-1.373,-1.129,93.333,25342.000,1.000
3.418,12.780,14.726,14.682,10.853,6.357,4.493,8.497,-0.062,0.943,-0.379,0.427,-1.434,-1.068,93.333,25343.000,1.000
4.542,14.862,15.779,13.442,10.995,7.112,4.214,6.287,-0.060,0.943,-0.380,0.519,-1.373,-1.038,93.333,25344.000,1.000
4.763,17.965,17.379,12.997,12.661,10.315,6.371,5.752,-0.059,0.944,-0.378,0.519,-1.343,-1.099,93.333,25345.000,1.000
4.566,19.117,17.476,11.545,13.883,13.493,8.481,5.850,-0.061,0.944,-0.379,0.610,-1.373,-1.099,93.333,25346.000,1.000
2.170,14.862,13.197,6.981,11.349,12.680,7.125,3.253,-0.060,0.945,-0.378,0.580,-1.465,-1.007,93.333,25347.000,1.000
-0.455,10.136,8.661,3.410,8.135,10.975,5.522,1.017,-0.060,0.947,-0.376,0.549,-1.343,-1.038,93.333,25348.000,1.000
0.178,9.973,8.095,4.297,8.065,12.143,6.538,2.825,-0.062,0.945,-0.373,0.488,-1.373,-1.007,93.333,25349.000,1.000
1.399,8.596,6.618,4.562,6.856,10.848,4.739,3.492,-0.060,0.945,-0.378,0.458,-1.373,-1.038,93.333,25350.000,1.000
-0.221,2.147,1.960,1.443,2.003,3.474,-2.116,-0.432,-0.060,0.945,-0.376,0.397,-1.312,-0.977,93.333,25351.000,1.000
0.016,-1.251,2.122,1.893,0.723,-2.001,-5.588,-1.601,-0.058,0.945,-0.376,0.305,-1.312,-0.977,93.333,25352.000,1.000
4.998,2.927,9.705,8.625,6.170,-0.157,-1.440,4.014,-0.060,0.945,-0.374,0.366,-1.251,-0.946,93.333,25353.000,1.000
9.376,8.069,16.821,15.003,11.570,3.205,3.782,9.894,-0.060,0.944,-0.379,0.366,-1.160,-0.977,93.333,25354.000,1.000
10.359,8.919,18.787,16.584,11.998,2.249,4.381,10.597,-0.058,0.943,-0.378,0.427,-1.190,-0.946,93.333,25355.000,1.000
11.289,8.042,18.959,15.912,10.317,-0.655,2.465,8.915,-0.059,0.941,-0.382,0.397,-1.038,-0.916,93.333,25356.000,1.000
15.652,9.133,20.946,16.938,11.380,-0.002,3.265,10.299,-0.058,0.943,-0.379,0.458,-0.885,-0.824,93.333,25357.000,1.000
20.232,9.914,22.149,18.269,13.778,3.099,6.452,13.536,-0.057,0.943,-0.378,0.305,-0.946,-0.763,93.333,25358.000,1.000
17.874,6.453,18.446,15.542,12.174,2.592,6.762,12.609,-0.059,0.941,-0.378,0.366,-0.977,-0.763,93.333,25359.000,1.000
10.285,1.868,13.045,10.735,7.844,-1.087,4.012,7.967,-0.056,0.942,-0.379,0.305,-0.885,-0.702,93.333,25360.000,1.000
7.338,3.282,13.319,11.042,7.887,-0.866,4.030,6.744,-0.058,0.942,-0.380,0.275,-0.732,-0.702,93.333,25361.000,1.000
13.635,12.012,20.537,18.041,14.541,6.014,9.424,11.835,-0.059,0.941,-0.376,0.275,-0.641,-0.702,93.333,25362.000,1.000
20.906,20.852,27.391,24.164,21.453,13.529,15.259,17.195,-0.059,0.942,-0.378,0.214,-0.610,-0.702,93.333,25363.000,1.000
17.994,21.309,25.628,21.510,20.815,14.272,14.817,15.248,-0.060,0.943,-0.374,0.214,-0.488,-0.610,93.333,25364.000,1.000
7.173,13.417,15.918,11.828,12.971,9.052,8.558,7.102,-0.059,0.943,-0.375,0.183,-0.458,-0.549,93.333,25365.000,1.000
-1.324,5.738,7.177,3.696,5.795,5.233,3.490,1.072,-0.060,0.944,-0.378,0.122,-0.397,-0.610,93.333,25366.000,1.000
-3.365,4.299,4.952,0.924,3.662,6.205,2.917,0.872,-0.058,0.946,-0.381,0.061,-0.336,-0.580,93.333,25367.000,1.000
-1.723,5.823,5.600,-0.282,3.028,8.213,2.969,1.711,-0.059,0.946,-0.377,-0.092,-0.244,-0.610,93.333,25368.000,1.000
-0.437,5.213,3.956,-3.050,0.574,7.925,0.534,-0.486,-0.059,0.945,-0.381,-0.153,-0.092,-0.549,93.333,25369.000,1.000
0.252,4.749,2.159,-4.467,-0.498,7.935,-1.024,-1.947,-0.059,0.947,-0.380,-0.122,-0.244,-0.610,93.333,25370.000,1.000
2.714,8.835,5.228,-0.923,3.424,11.266,1.919,1.931,-0.058,0.947,-0.380,-0.305,-0.183,-0.549,93.333,25371.000,1.000
7.908,14.741,11.532,5.292,8.942,14.732,5.990,7.471,-0.059,0.948,-0.380,-0.458,-0.031,-0.549,93.333,25372.000,1.000
15.427,18.364,16.962,10.566,11.956,15.174,7.410,9.651,-0.060,0.947,-0.380,-0.580,-0.031,-0.519,93.333,25373.000,1.000
23.350,20.497,21.414,14.763,13.605,14.380,7.577,9.830,-0.062,0.945,-0.380,-0.702,0.092,-0.519,93.333,25374.000,1.000
28.307,21.203,24.804,17.488,14.348,12.315,6.654,9.496,-0.063,0.944,-0.379,-0.763,-0.061,-0.580,93.333,25375.000,1.000
31.108,20.741,27.603,19.333,14.222,8.416,4.553,8.863,-0.061,0.943,-0.383,-0.854,0.061,-0.519,93.333,25376.000,1.000
37.990,23.106,33.213,24.059,17.029,7.272,5.754,11.145,-0.061,0.941,-0.378,-0.885,0.031,-0.488,93.333,25377.000,1.000
49.814,29.321,42.090,32.664,24.491,11.835,12.503,18.173,-0.059,0.941,-0.380,-0.885,0.031,-0.427,93.333,25378.000,1.000
59.562,34.750,49.379,40.702,31.953,17.394,19.456,25.817,-0.058,0.942,-0.378,-0.793,0.061,-0.519,93.333,25379.000,1.000
63.336,36.218,51.446,44.155,34.730,18.770,21.050,29.027,-0.059,0.941,-0.377,-0.824,0.061,-0.610,93.333,25380.000,1.000
65.123,37.527,51.974,45.694,35.889,19.312,20.804,30.051,-0.062,0.941,-0.379,-0.702,0.153,-0.610,93.333,25381.000,1.000
71.253,44.682,57.881,51.481,42.535,25.997,26.404,35.690,-0.062,0.943,-0.378,-0.610,0.092,-0.641,93.333,25382.000,1.000
81.170,55.957,68.526,61.047,53.691,37.070,36.181,45.292,-0.061,0.941,-0.376,-0.671,0.031,-0.641,93.333,25383.000,1.000
88.208,62.335,74.711,66.101,59.469,43.129,40.082,49.777,-0.061,0.941,-0.378,-0.488,-0.031,-0.641,93.333,25384.000,1.000
89.909,59.821,71.510,62.361,55.308,40.797,34.956,44.993,-0.061,0.942,-0.374,-0.397,-0.031,-0.671,93.333,25385.000,1.000
88.278,54.896,65.181,55.740,48.425,36.838,28.571,37.521,-0.062,0.944,-0.377,-0.336,0.031,-0.763,93.333,25386.000,1.000
84.433,53.236,61.894,51.546,45.122,36.228,26.171,33.517,-0.062,0.943,-0.374,-0.275,0.000,-0.824,93.333,25387.000,1.000
79.885,52.923,60.409,48.812,43.669,36.594,25.576,32.366,-0.063,0.942,-0.376,-0.214,-0.031,-0.824,93.333,25388.000,1.000
77.878,52.228,59.530,47.827,42.728,36.038,25.508,32.835,-0.063,0.942,-0.373,-0.336,-0.183,-0.854,93.333,25389.000,1.000
78.544,51.557,59.637,48.685,42.627,34.684,25.498,33.628,-0.062,0.943,-0.374,-0.427,-0.214,-0.763,93.333,25390.000,1.000
78.041,50.206,59.144,47.570,41.429,31.654,23.113,31.775,-0.063,0.942,-0.377,-0.336,-0.122,-0.732,93.333,25391.000,1.000
76.901,49.241,58.204,44.448,39.413,28.250,19.247,27.969,-0.062,0.942,-0.377,-0.214,0.000,-0.732,93.333,25392.000,1.000
78.560,50.187,58.960,43.649,39.386,27.084,17.393,26.143,-0.063,0.943,-0.377,-0.061,-0.061,-0.702,93.333,25393.000,1.000
81.592,50.729,60.274,45.099,40.455,27.136,17.452,26.784,-0.061,0.945,-0.377,0.000,-0.061,-0.671,93.333,25394.000,1.000
82.595,48.654,59.372,45.443,39.824,26.290,17.533,27.617,-0.061,0.945,-0.376,-0.031,-0.153,-0.671,93.333,25395.000,1.000
78.909,43.981,55.259,43.343,36.802,23.929,16.496,27.118,-0.059,0.945,-0.375,-0.122,-0.153,-0.580,93.333,25396.000,1.000
71.557,37.202,49.207,39.593,32.384,20.435,14.245,25.390,-0.059,0.944,-0.373,-0.244,-0.092,-0.549,93.333,25397.000,1.000
66.464,31.977,45.453,37.366,30.152,19.353,14.359,25.496,-0.060,0.940,-0.374,-0.305,-0.153,-0.488,93.333,25398.000,1.000
63.987,31.081,44.830,37.541,31.765,22.613,18.467,28.411,-0.057,0.939,-0.378,-0.214,-0.153,-0.336,93.333,25399.000,1.000
57.291,29.750,40.750,34.232,31.337,24.349,19.802,27.965,-0.060,0.937,-0.377,-0.153,-0.031,-0.397,93.333,25400.000,1.000
46.038,24.281,30.996,24.834,24.758,20.151,13.776,20.515,-0.063,0.939,-0.377,0.000,-0.092,-0.305,93.333,25401.000,1.000
39.044,20.565,24.221,17.650,19.006,16.222,7.873,13.745,-0.063,0.940,-0.375,0.092,-0.061,-0.336,93.333,25402.000,1.000
39.614,24.564,26.783,19.317,21.415,19.460,10.234,15.576,-0.063,0.941,-0.377,0.244,-0.153,-0.275,93.333,25403.000,1.000
41.831,32.553,33.704,24.322,27.902,26.197,16.911,21.807,-0.062,0.944,-0.380,0.275,-0.214,-0.275,93.333,25404.000,1.000
42.468,37.692,37.848,25.505,30.853,29.264,19.887,24.225,-0.059,0.944,-0.379,0.214,-0.183,-0.366,93.333,25405.000,1.000
41.686,37.378,36.749,22.786,28.477,27.130,17.542,21.301,-0.058,0.943,-0.378,0.305,-0.305,-0.336,93.333,25406.000,1.000
37.778,31.533,29.949,17.410,21.892,21.048,11.487,15.126,-0.057,0.944,-0.374,0.305,-0.305,-0.214,93.333,25407.000,1.000
30.434,22.392,20.247,10.316,13.295,12.443,3.288,7.920,-0.058,0.943,-0.376,0.275,-0.214,-0.153,93.333,25408.000,1.000
24.305,15.535,14.307,5.414,7.346,4.883,-3.604,3.258,-0.057,0.944,-0.378,0.275,-0.153,-0.092,93.333,25409.000,1.000
