EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-9.726,-1.858,-6.272,-16.136,0.646,-3.813,-6.086,-17.428,-0.059,0.942,-0.379,1.038,-0.488,-0.793,93.333,18047.000,1.000
-7.047,-1.191,-5.788,-16.413,0.321,-4.933,-7.850,-22.691,-0.062,0.944,-0.377,1.099,-0.671,-1.007,93.333,18048.000,1.000
-10.941,-7.598,-11.500,-22.635,-6.221,-11.240,-15.624,-34.244,-0.062,0.946,-0.381,1.068,-0.854,-1.465,93.333,18049.000,1.000
-17.596,-14.808,-18.528,-30.313,-13.699,-16.875,-23.119,-44.694,-0.062,0.948,-0.380,0.916,-0.977,-1.801,93.333,18050.000,1.000
-22.031,-17.576,-22.024,-33.820,-16.511,-17.041,-24.802,-47.148,-0.058,0.951,-0.379,0.824,-1.190,-2.106,93.333,18051.000,1.000
-21.197,-15.651,-20.550,-31.684,-13.638,-12.444,-20.621,-40.834,-0.053,0.953,-0.382,0.549,-1.373,-2.197,93.333,18052.000,1.000
-17.817,-13.012,-18.183,-28.749,-10.438,-9.337,-16.907,-32.650,-0.049,0.953,-0.380,0.336,-1.465,-2.228,93.333,18053.000,1.000
-19.696,-14.792,-20.782,-30.343,-12.764,-12.929,-19.601,-29.860,-0.048,0.952,-0.381,0.122,-1.404,-2.228,93.333,18054.000,1.000
-27.504,-20.626,-27.078,-34.736,-18.612,-20.129,-25.829,-30.881,-0.048,0.950,-0.381,-0.092,-1.343,-2.228,93.333,18055.000,1.000
-32.699,-23.723,-29.071,-35.600,-20.435,-23.132,-27.254,-28.689,-0.049,0.949,-0.380,-0.183,-1.312,-2.167,93.333,18056.000,1.000
-29.651,-19.596,-23.201,-30.432,-15.111,-18.563,-20.676,-21.085,-0.051,0.948,-0.379,-0.336,-1.282,-2.075,93.333,18057.000,1.000
-23.448,-12.700,-15.902,-23.858,-8.019,-10.780,-11.712,-13.226,-0.052,0.945,-0.382,-0.397,-1.190,-2.045,93.333,18058.000,1.000
-24.464,-12.921,-16.875,-23.631,-7.759,-8.293,-9.350,-12.401,-0.053,0.942,-0.380,-0.397,-1.221,-1.923,93.333,18059.000,1.000
-34.519,-22.236,-26.187,-30.351,-15.028,-13.472,-14.902,-18.881,-0.054,0.943,-0.384,-0.488,-1.190,-1.770,93.333,18060.000,1.000
-43.035,-28.817,-31.741,-33.929,-19.531,-17.512,-18.699,-23.498,-0.055,0.942,-0.381,-0.427,-1.221,-1.740,93.333,18061.000,1.000
-41.641,-24.765,-26.738,-29.052,-15.334,-14.433,-15.156,-21.544,-0.056,0.943,-0.381,-0.336,-1.343,-1.587,93.333,18062.000,1.000
-37.550,-18.721,-19.952,-24.299,-10.190,-11.253,-11.716,-20.217,-0.058,0.942,-0.378,-0.397,-1.343,-1.526,93.333,18063.000,1.000
-39.782,-18.259,-19.123,-25.507,-10.299,-13.575,-13.911,-23.700,-0.058,0.942,-0.375,-0.397,-1.373,-1.312,93.333,18064.000,1.000
-41.685,-16.552,-18.461,-25.423,-9.585,-14.459,-15.160,-24.951,-0.055,0.942,-0.375,-0.519,-1.434,-1.068,93.333,18065.000,1.000
-36.919,-9.049,-13.469,-19.869,-4.124,-8.675,-10.614,-20.453,-0.053,0.945,-0.373,-0.702,-1.373,-0.946,93.333,18066.000,1.000
-35.723,-6.069,-13.092,-18.175,-2.882,-4.669,-8.068,-18.921,-0.054,0.942,-0.375,-0.732,-1.404,-0.702,93.333,18067.000,1.000
-46.317,-14.322,-22.873,-25.864,-11.162,-9.147,-13.220,-25.290,-0.054,0.939,-0.375,-0.702,-1.404,-0.549,93.333,18068.000,1.000
-57.872,-23.410,-32.053,-33.017,-18.716,-14.003,-17.876,-30.634,-0.051,0.939,-0.376,-0.732,-1.373,-0.336,93.333,18069.000,1.000
-60.171,-25.289,-32.660,-32.757,-18.488,-12.887,-16.489,-29.781,-0.050,0.940,-0.376,-0.671,-1.282,-0.183,93.333,18070.000,1.000
-61.428,-26.511,-32.320,-32.852,-18.411,-12.649,-16.811,-30.916,-0.051,0.940,-0.375,-0.641,-1.251,-0.061,93.333,18071.000,1.000
-68.116,-30.811,-36.137,-37.872,-23.181,-16.726,-22.700,-37.441,-0.051,0.940,-0.378,-0.671,-1.190,0.000,93.333,18072.000,1.000
-71.161,-30.434,-35.962,-38.960,-24.352,-16.766,-25.249,-39.900,-0.051,0.940,-0.375,-0.610,-1.221,0.122,93.333,18073.000,1.000
-64.364,-22.210,-27.564,-31.123,-17.750,-9.720,-19.998,-34.117,-0.048,0.942,-0.377,-0.519,-1.160,0.244,93.333,18074.000,1.000
-56.170,-16.008,-21.173,-24.334,-13.180,-6.194,-16.248,-29.697,-0.049,0.943,-0.378,-0.519,-1.007,0.366,93.333,18075.000,1.000
-56.418,-19.627,-25.310,-27.366,-17.899,-13.317,-20.970,-33.208,-0.048,0.945,-0.378,-0.458,-0.946,0.366,93.333,18076.000,1.000
-61.730,-27.338,-33.485,-33.910,-25.135,-23.562,-27.678,-38.055,-0.049,0.945,-0.379,-0.580,-0.824,0.305,93.333,18077.000,1.000
-62.660,-30.044,-35.086,-33.837,-26.272,-27.774,-28.336,-36.635,-0.048,0.946,-0.382,-0.610,-0.702,0.336,93.333,18078.000,1.000
-57.886,-27.403,-30.018,-27.798,-22.608,-27.066,-24.800,-30.920,-0.048,0.945,-0.379,-0.702,-0.671,0.336,93.333,18079.000,1.000
-52.369,-24.061,-24.938,-22.361,-19.251,-25.987,-22.323,-26.598,-0.047,0.945,-0.377,-0.793,-0.580,0.305,93.333,18080.000,1.000
-47.367,-20.386,-20.982,-17.963,-15.537,-23.376,-19.635,-23.353,-0.047,0.946,-0.376,-0.793,-0.397,0.122,93.333,18081.000,1.000
-40.967,-15.056,-15.661,-11.868,-9.399,-17.379,-14.025,-18.198,-0.044,0.946,-0.375,-0.641,-0.214,0.031,93.333,18082.000,1.000
-37.407,-11.947,-12.219,-7.565,-5.416,-12.739,-10.268,-14.787,-0.042,0.945,-0.378,-0.793,-0.061,0.031,93.333,18083.000,1.000
-41.835,-14.715,-15.118,-9.872,-8.413,-14.134,-13.507,-18.489,-0.043,0.946,-0.378,-0.763,0.092,-0.092,93.333,18084.000,1.000
-49.475,-19.814,-21.236,-15.923,-14.662,-18.016,-19.837,-26.197,-0.042,0.947,-0.380,-0.732,0.214,-0.214,93.333,18085.000,1.000
-53.046,-22.334,-24.684,-19.734,-17.693,-18.409,-22.696,-31.010,-0.043,0.946,-0.378,-0.824,0.458,-0.397,93.333,18086.000,1.000
-50.901,-22.107,-24.524,-19.978,-16.578,-14.843,-21.109,-31.575,-0.043,0.944,-0.375,-0.793,0.610,-0.519,93.333,18087.000,1.000
-45.498,-19.853,-22.466,-18.181,-13.649,-9.954,-17.214,-30.304,-0.044,0.943,-0.375,-0.793,0.824,-0.702,93.333,18088.000,1.000
-40.468,-15.317,-19.450,-15.630,-10.601,-5.525,-13.083,-28.857,-0.044,0.945,-0.378,-0.793,0.885,-0.793,93.333,18089.000,1.000
-38.996,-11.674,-18.006,-15.129,-10.084,-4.111,-12.270,-29.636,-0.047,0.946,-0.376,-0.763,1.007,-0.946,93.333,18090.000,1.000
-42.639,-13.289,-21.047,-18.897,-14.235,-8.179,-17.449,-34.734,-0.046,0.945,-0.377,-0.793,1.129,-1.099,93.333,18091.000,1.000
-47.464,-18.403,-26.362,-24.206,-20.084,-15.435,-25.367,-41.348,-0.050,0.944,-0.377,-0.732,1.160,-1.251,93.333,18092.000,1.000
-47.675,-21.128,-28.563,-26.545,-22.414,-20.110,-29.447,-43.668,-0.053,0.943,-0.375,-0.671,1.251,-1.434,93.333,18093.000,1.000
-42.397,-18.530,-25.299,-23.898,-19.245,-18.917,-26.352,-38.518,-0.054,0.940,-0.375,-0.610,1.251,-1.434,93.333,18094.000,1.000
-35.767,-13.397,-19.519,-18.620,-13.562,-14.851,-19.773,-29.436,-0.054,0.937,-0.372,-0.671,1.160,-1.434,93.333,18095.000,1.000
-33.021,-10.641,-16.280,-16.142,-10.796,-13.785,-17.039,-24.089,-0.054,0.935,-0.374,-0.610,1.068,-1.556,93.333,18096.000,1.000
-31.985,-9.812,-15.427,-16.390,-10.957,-15.435,-18.505,-23.188,-0.051,0.935,-0.374,-0.397,1.007,-1.587,93.333,18097.000,1.000
-28.635,-8.106,-13.855,-15.086,-9.991,-15.942,-19.104,-21.922,-0.052,0.939,-0.378,-0.214,1.038,-1.587,93.333,18098.000,1.000
-27.053,-7.993,-13.488,-14.115,-9.259,-17.186,-19.738,-22.060,-0.052,0.941,-0.377,0.122,0.854,-1.495,93.333,18099.000,1.000
-29.361,-11.290,-16.150,-16.584,-11.611,-21.240,-23.264,-26.855,-0.053,0.945,-0.381,0.336,0.824,-1.556,93.333,18100.000,1.000
-30.723,-13.443,-17.608,-18.467,-13.514,-23.127,-25.572,-31.170,-0.052,0.946,-0.378,0.488,0.885,-1.434,93.333,18101.000,1.000
-29.394,-11.818,-15.738,-16.526,-11.845,-19.332,-22.966,-30.488,-0.050,0.944,-0.376,0.458,0.793,-1.221,93.333,18102.000,1.000
-29.933,-10.692,-15.300,-15.018,-10.629,-14.795,-20.371,-29.985,-0.048,0.945,-0.374,0.427,0.793,-0.977,93.333,18103.000,1.000
-31.537,-10.995,-16.775,-15.649,-11.541,-12.720,-21.081,-33.151,-0.051,0.942,-0.373,0.305,0.763,-0.824,93.333,18104.000,1.000
-26.935,-8.497,-14.282,-13.891,-9.950,-9.517,-20.183,-34.984,-0.055,0.941,-0.372,0.305,0.824,-0.702,93.333,18105.000,1.000
-20.357,-6.425,-10.084,-11.235,-7.124,-6.295,-17.289,-34.928,-0.056,0.942,-0.377,0.458,0.824,-0.641,93.333,18106.000,1.000
-21.495,-10.035,-11.159,-12.970,-8.550,-7.931,-18.188,-37.739,-0.059,0.943,-0.377,0.427,0.702,-0.641,93.333,18107.000,1.000
-25.271,-12.701,-13.356,-15.221,-10.587,-10.360,-20.921,-40.030,-0.061,0.941,-0.375,0.488,0.427,-0.671,93.333,18108.000,1.000
-22.947,-7.742,-10.162,-12.867,-7.304,-7.082,-19.017,-35.597,-0.060,0.943,-0.376,0.549,0.244,-0.671,93.333,18109.000,1.000
-20.643,-3.490,-8.472,-12.306,-4.463,-3.520,-16.169,-30.231,-0.060,0.940,-0.376,0.519,0.122,-0.641,93.333,18110.000,1.000
-26.847,-8.054,-15.369,-18.902,-8.936,-6.931,-19.071,-31.876,-0.059,0.939,-0.380,0.580,0.000,-0.641,93.333,18111.000,1.000
-33.776,-12.429,-21.479,-23.607,-13.172,-10.059,-21.478,-33.640,-0.056,0.939,-0.376,0.824,-0.092,-0.702,93.333,18112.000,1.000
-33.162,-8.187,-18.039,-19.835,-9.044,-4.942,-15.795,-27.433,-0.054,0.943,-0.376,1.007,-0.122,-0.702,93.333,18113.000,1.000
-32.851,-4.834,-14.188,-17.707,-4.329,-0.091,-9.796,-21.102,-0.055,0.945,-0.377,0.854,-0.244,-0.671,93.333,18114.000,1.000
-37.665,-9.628,-17.803,-23.885,-6.587,-3.319,-11.197,-21.831,-0.053,0.945,-0.377,0.824,-0.244,-0.641,93.333,18115.000,1.000
-39.282,-12.228,-20.142,-27.496,-7.940,-6.009,-12.195,-21.622,-0.052,0.948,-0.376,0.854,-0.183,-0.610,93.333,18116.000,1.000
-35.880,-7.660,-16.263,-22.820,-3.202,-2.874,-7.824,-16.376,-0.051,0.948,-0.377,0.885,-0.122,-0.641,93.333,18117.000,1.000
-37.329,-7.451,-15.792,-21.134,-1.537,-3.622,-7.670,-16.356,-0.051,0.951,-0.380,0.854,-0.336,-0.519,93.333,18118.000,1.000
-42.606,-13.625,-20.060,-25.133,-5.374,-10.248,-13.961,-23.529,-0.052,0.950,-0.381,0.854,-0.275,-0.519,93.333,18119.000,1.000
-37.665,-12.201,-16.305,-21.114,-3.206,-10.169,-14.248,-24.712,-0.049,0.949,-0.381,0.763,-0.244,-0.549,93.333,18120.000,1.000
-24.060,-1.026,-3.445,-7.194,6.483,-1.530,-6.583,-17.513,-0.050,0.948,-0.380,0.671,-0.153,-0.519,93.333,18121.000,1.000
-17.002,5.953,4.261,1.451,10.861,2.531,-4.028,-15.379,-0.049,0.947,-0.377,0.641,-0.183,-0.458,93.333,18122.000,1.000
-17.892,3.325,1.321,-1.419,5.307,-2.481,-10.323,-23.032,-0.052,0.946,-0.377,0.519,-0.183,-0.397,93.333,18123.000,1.000
-18.497,-1.694,-4.809,-7.781,-2.408,-8.231,-16.608,-31.887,-0.051,0.945,-0.379,0.458,-0.122,-0.275,93.333,18124.000,1.000
-18.852,-4.056,-8.341,-11.705,-6.564,-9.390,-18.839,-36.921,-0.051,0.944,-0.379,0.366,-0.092,-0.336,93.333,18125.000,1.000
-22.912,-4.503,-9.332,-14.337,-8.138,-8.408,-20.400,-40.882,-0.051,0.942,-0.376,0.366,-0.122,-0.427,93.333,18126.000,1.000
-27.081,-4.764,-9.393,-17.159,-9.400,-8.286,-22.572,-45.552,-0.053,0.943,-0.377,0.366,-0.153,-0.397,93.333,18127.000,1.000
-24.742,-3.289,-7.341,-16.894,-8.231,-6.331,-20.827,-46.311,-0.053,0.940,-0.379,0.275,-0.183,-0.397,93.333,18128.000,1.000
-18.163,2.011,-1.536,-10.672,-1.812,0.601,-12.685,-38.999,-0.051,0.942,-0.378,0.305,-0.244,-0.427,93.333,18129.000,1.000
-17.557,4.950,1.794,-5.549,3.630,5.868,-5.927,-30.029,-0.049,0.943,-0.377,0.305,-0.275,-0.427,93.333,18130.000,1.000
-26.218,-1.581,-4.530,-9.799,0.644,2.013,-7.728,-27.541,-0.051,0.944,-0.377,0.305,-0.244,-0.519,93.333,18131.000,1.000
-34.369,-11.501,-14.852,-18.240,-5.662,-5.393,-12.499,-28.013,-0.049,0.942,-0.375,0.244,-0.153,-0.427,93.333,18132.000,1.000
-34.837,-14.063,-18.228,-20.689,-5.962,-6.772,-11.722,-23.851,-0.049,0.941,-0.379,0.183,-0.122,-0.366,93.333,18133.000,1.000
-30.438,-7.943,-12.614,-15.599,0.996,-0.639,-4.346,-13.988,-0.048,0.942,-0.378,0.122,-0.061,-0.366,93.333,18134.000,1.000
-24.611,-0.300,-4.745,-8.440,9.511,7.416,4.656,-3.299,-0.048,0.941,-0.376,0.305,0.000,-0.397,93.333,18135.000,1.000
-20.470,0.700,-2.334,-5.244,12.277,9.858,8.102,1.297,-0.049,0.941,-0.375,0.397,0.031,-0.336,93.333,18136.000,1.000
-21.413,-7.165,-7.450,-8.246,6.337,3.551,2.955,-3.015,-0.049,0.939,-0.379,0.397,0.031,-0.366,93.333,18137.000,1.000
-26.312,-17.907,-15.423,-14.206,-3.572,-6.870,-5.826,-11.271,-0.049,0.940,-0.380,0.458,-0.061,-0.336,93.333,18138.000,1.000
-29.479,-23.031,-19.531,-17.285,-9.132,-13.055,-10.620,-15.905,-0.048,0.938,-0.376,0.458,-0.122,-0.275,93.333,18139.000,1.000
-27.710,-19.851,-17.307,-14.758,-6.878,-11.286,-9.222,-14.948,-0.049,0.935,-0.378,0.458,0.000,-0.305,93.333,18140.000,1.000
-23.621,-11.315,-11.207,-8.670,-0.053,-4.720,-4.800,-11.680,-0.048,0.936,-0.378,0.580,0.153,-0.305,93.333,18141.000,1.000
-18.771,-0.635,-4.109,-2.390,7.645,2.995,0.315,-8.127,-0.047,0.938,-0.380,0.702,0.153,-0.488,93.333,18142.000,1.000
-15.063,6.972,0.207,0.029,13.093,8.945,3.996,-6.459,-0.047,0.938,-0.378,0.732,0.061,-0.488,93.333,18143.000,1.000
-17.664,6.128,-2.464,-4.361,12.490,9.391,2.229,-11.306,-0.049,0.939,-0.381,0.824,0.153,-0.458,93.333,18144.000,1.000
-25.006,0.573,-9.205,-11.907,6.861,5.481,-4.126,-21.707,-0.049,0.940,-0.384,0.946,0.153,-0.458,93.333,18145.000,1.000
-29.779,-1.371,-12.146,-15.909,2.284,3.392,-8.134,-29.208,-0.050,0.942,-0.382,0.916,0.275,-0.549,93.333,18146.000,1.000
-30.518,0.254,-10.365,-15.667,1.275,5.047,-7.027,-29.421,-0.050,0.942,-0.377,0.885,0.214,-0.580,93.333,18147.000,1.000
-31.334,-0.131,-9.452,-15.210,0.919,6.530,-5.110,-27.004,-0.050,0.946,-0.378,0.916,0.153,-0.671,93.333,18148.000,1.000
-33.337,-3.134,-11.314,-16.372,-0.559,5.546,-5.441,-27.003,-0.049,0.947,-0.377,0.916,0.183,-0.824,93.333,18149.000,1.000
-34.474,-6.433,-14.244,-18.871,-2.477,3.060,-6.869,-29.026,-0.048,0.948,-0.377,0.854,0.122,-1.007,93.333,18150.000,1.000
-35.295,-10.168,-17.983,-22.418,-4.643,-0.100,-8.079,-30.456,-0.049,0.946,-0.379,0.916,0.183,-0.916,93.333,18151.000,1.000
-35.389,-12.734,-20.357,-24.007,-5.197,-1.699,-7.557,-28.727,-0.049,0.947,-0.379,0.885,0.153,-0.977,93.333,18152.000,1.000
-32.058,-10.359,-17.375,-19.700,-1.306,1.512,-3.465,-22.501,-0.052,0.948,-0.377,0.732,0.214,-1.068,93.333,18153.000,1.000
-27.771,-6.201,-12.332,-12.895,3.225,6.404,1.227,-15.598,-0.049,0.948,-0.377,0.732,0.214,-1.190,93.333,18154.000,1.000
-28.268,-9.223,-13.832,-12.328,0.525,4.953,0.370,-14.193,-0.049,0.948,-0.378,0.732,0.244,-1.190,93.333,18155.000,1.000
-32.263,-19.139,-21.034,-17.862,-7.514,-2.485,-4.852,-16.775,-0.050,0.948,-0.378,0.671,0.092,-1.221,93.333,18156.000,1.000
-32.292,-25.669,-23.982,-19.794,-10.985,-7.361,-7.161,-16.243,-0.049,0.947,-0.379,0.519,0.061,-1.282,93.333,18157.000,1.000
-28.404,-26.035,-20.453,-15.705,-8.856,-8.006,-6.041,-12.647,-0.049,0.945,-0.379,0.519,0.092,-1.251,93.333,18158.000,1.000
-26.961,-25.703,-16.741,-12.055,-7.524,-9.104,-5.823,-10.844,-0.051,0.944,-0.379,0.488,0.061,-1.190,93.333,18159.000,1.000
-27.347,-25.082,-14.610,-10.307,-7.183,-10.316,-5.684,-10.333,-0.051,0.943,-0.381,0.488,0.000,-1.160,93.333,18160.000,1.000
-25.946,-22.128,-12.101,-7.807,-5.127,-9.375,-4.061,-9.407,-0.051,0.942,-0.381,0.488,0.031,-1.129,93.333,18161.000,1.000
-23.312,-18.703,-9.989,-6.064,-3.195,-7.987,-3.511,-9.980,-0.052,0.941,-0.380,0.458,0.000,-1.038,93.333,18162.000,1.000
-22.240,-17.105,-10.357,-8.282,-4.016,-8.138,-5.685,-13.386,-0.053,0.941,-0.382,0.519,0.031,-1.038,93.333,18163.000,1.000
-24.659,-17.043,-13.076,-13.503,-6.571,-8.747,-8.665,-18.112,-0.053,0.941,-0.382,0.641,-0.122,-1.068,93.333,18164.000,1.000
-28.536,-16.576,-15.325,-17.732,-7.841,-7.790,-9.927,-21.855,-0.052,0.943,-0.381,0.641,-0.092,-1.007,93.333,18165.000,1.000
-30.525,-15.060,-15.576,-19.751,-7.192,-5.750,-9.708,-24.367,-0.053,0.941,-0.376,0.641,-0.092,-0.977,93.333,18166.000,1.000
-30.524,-13.502,-15.398,-21.524,-6.357,-4.386,-9.875,-26.945,-0.053,0.941,-0.379,0.580,-0.092,-0.946,93.333,18167.000,1.000
-32.305,-13.106,-16.835,-24.579,-6.844,-4.582,-11.586,-30.514,-0.053,0.940,-0.380,0.580,-0.153,-0.793,93.333,18168.000,1.000
-37.436,-14.632,-20.242,-28.452,-8.962,-6.635,-14.941,-35.110,-0.053,0.942,-0.382,0.580,-0.122,-0.793,93.333,18169.000,1.000
-41.336,-16.435,-23.159,-30.594,-10.859,-8.954,-17.811,-38.631,-0.052,0.942,-0.379,0.549,-0.153,-0.763,93.333,18170.000,1.000
-41.918,-15.906,-23.111,-29.643,-10.661,-9.042,-17.520,-38.649,-0.051,0.942,-0.376,0.610,-0.214,-0.763,93.333,18171.000,1.000
-40.641,-13.513,-20.979,-27.388,-9.119,-7.047,-14.509,-35.818,-0.049,0.943,-0.381,0.641,-0.244,-0.641,93.333,18172.000,1.000
-37.000,-11.533,-18.587,-24.852,-7.417,-4.939,-11.125,-32.191,-0.049,0.942,-0.381,0.549,-0.183,-0.519,93.333,18173.000,1.000
-32.288,-10.766,-16.450,-21.364,-5.700,-3.675,-8.649,-28.546,-0.050,0.940,-0.380,0.580,-0.244,-0.610,93.333,18174.000,1.000
-31.179,-11.780,-16.036,-18.998,-5.265,-4.040,-7.877,-25.931,-0.049,0.941,-0.380,0.671,-0.153,-0.458,93.333,18175.000,1.000
-35.664,-15.435,-19.189,-20.949,-7.922,-7.360,-10.025,-26.621,-0.050,0.941,-0.381,0.671,-0.122,-0.458,93.333,18176.000,1.000
-39.857,-19.043,-23.070,-24.483,-11.790,-12.072,-14.008,-29.912,-0.051,0.942,-0.381,0.641,-0.122,-0.427,93.333,18177.000,1.000
-37.841,-18.547,-22.496,-23.834,-12.908,-14.083,-15.897,-31.077,-0.051,0.943,-0.385,0.580,-0.183,-0.427,93.333,18178.000,1.000
-32.448,-15.220,-17.998,-19.124,-10.959,-12.494,-13.934,-27.920,-0.048,0.942,-0.382,0.549,-0.153,-0.336,93.333,18179.000,1.000
-28.557,-13.578,-14.895,-15.481,-9.141,-10.225,-10.967,-23.868,-0.049,0.942,-0.383,0.549,-0.122,-0.336,93.333,18180.000,1.000
-27.159,-14.925,-15.696,-15.547,-9.576,-8.995,-9.896,-22.082,-0.048,0.943,-0.386,0.580,-0.122,-0.366,93.333,18181.000,1.000
-27.066,-17.249,-18.153,-17.398,-11.271,-8.112,-10.081,-21.300,-0.048,0.943,-0.383,0.519,-0.092,-0.336,93.333,18182.000,1.000
-28.877,-19.837,-20.826,-19.869,-13.528,-8.904,-11.247,-21.124,-0.046,0.943,-0.380,0.458,0.061,-0.336,93.333,18183.000,1.000
-32.729,-22.453,-24.157,-23.286,-16.631,-12.961,-14.166,-23.203,-0.046,0.941,-0.380,0.488,0.122,-0.458,93.333,18184.000,1.000
-34.151,-22.032,-25.749,-25.148,-18.089,-16.345,-16.010,-25.068,-0.046,0.941,-0.382,0.397,0.122,-0.397,93.333,18185.000,1.000
-32.213,-17.623,-23.153,-23.968,-15.595,-14.887,-14.093,-23.730,-0.048,0.941,-0.383,0.336,0.244,-0.366,93.333,18186.000,1.000
-30.935,-12.969,-18.576,-22.737,-11.367,-10.674,-10.811,-21.980,-0.048,0.942,-0.385,0.336,0.305,-0.397,93.333,18187.000,1.000
-31.670,-11.111,-16.285,-23.869,-9.119,-7.973,-9.746,-23.513,-0.046,0.942,-0.383,0.305,0.366,-0.427,93.333,18188.000,1.000
-34.149,-12.804,-18.899,-27.363,-10.518,-8.529,-12.155,-27.922,-0.048,0.942,-0.384,0.336,0.336,-0.488,93.333,18189.000,1.000
-38.035,-17.171,-25.003,-32.606,-14.674,-11.061,-17.024,-33.195,-0.048,0.943,-0.383,0.336,0.427,-0.488,93.333,18190.000,1.000
-40.841,-20.611,-29.668,-37.309,-18.469,-12.286,-20.979,-37.793,-0.048,0.944,-0.381,0.244,0.397,-0.488,93.333,18191.000,1.000
-39.104,-19.805,-29.934,-38.465,-18.816,-10.102,-20.558,-39.809,-0.047,0.944,-0.380,0.214,0.366,-0.549,93.333,18192.000,1.000
-33.558,-15.041,-26.769,-35.578,-15.286,-5.519,-15.719,-37.583,-0.046,0.947,-0.381,0.183,0.366,-0.641,93.333,18193.000,1.000
-28.160,-8.888,-21.561,-30.132,-10.173,-1.369,-9.853,-32.259,-0.046,0.945,-0.382,0.031,0.519,-0.641,93.333,18194.000,1.000
-24.290,-5.155,-16.175,-24.204,-7.120,-1.200,-7.337,-28.323,-0.048,0.947,-0.382,-0.031,0.458,-0.610,93.333,18195.000,1.000
