EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-17.497,-7.513,-14.569,-23.794,-27.008,-2.142,-2.663,-26.282,-0.028,0.976,-0.283,-0.824,0.336,-0.549,86.667,103733.000,1.000
-11.465,-4.495,-8.906,-16.402,-21.456,1.479,3.140,-16.361,-0.025,0.978,-0.285,-0.916,0.214,-0.519,86.667,103734.000,1.000
-3.499,-0.892,-3.470,-10.158,-16.625,5.239,7.001,-6.517,-0.026,0.976,-0.282,-0.793,0.031,-0.641,86.667,103735.000,1.000
-0.312,-0.558,-2.346,-8.245,-15.605,7.123,6.187,-0.867,-0.024,0.974,-0.282,-0.763,-0.061,-0.763,86.667,103736.000,1.000
-3.059,-4.073,-4.984,-9.294,-17.222,6.391,2.163,1.071,-0.021,0.974,-0.279,-0.732,-0.061,-0.732,86.667,103737.000,1.000
-6.403,-7.227,-7.060,-9.498,-17.478,6.178,0.074,3.270,-0.021,0.975,-0.280,-0.671,-0.092,-0.702,86.667,103738.000,1.000
-8.328,-8.909,-7.903,-9.028,-16.926,6.954,0.447,5.460,-0.022,0.973,-0.282,-0.671,0.153,-0.671,86.667,103739.000,1.000
-9.433,-9.429,-7.743,-8.217,-16.400,7.926,1.950,6.771,-0.021,0.973,-0.284,-0.610,0.092,-0.702,86.667,103740.000,1.000
-7.873,-6.123,-4.456,-4.778,-13.101,10.957,5.747,9.696,-0.020,0.974,-0.283,-0.549,0.031,-0.793,86.667,103741.000,1.000
-7.715,-3.008,-2.828,-3.751,-11.275,11.970,7.277,10.072,-0.020,0.970,-0.286,-0.488,0.000,-0.885,86.667,103742.000,1.000
-14.492,-7.630,-9.510,-11.750,-17.835,4.674,1.392,1.716,-0.020,0.969,-0.286,-0.397,0.092,-0.824,86.667,103743.000,1.000
-18.842,-12.343,-14.995,-18.704,-23.749,-2.427,-1.373,-5.642,-0.021,0.972,-0.286,-0.153,0.122,-0.824,86.667,103744.000,1.000
-11.672,-7.211,-9.053,-13.996,-18.820,0.271,8.164,-1.812,-0.021,0.973,-0.283,-0.122,0.031,-0.854,86.667,103745.000,1.000
-3.735,-1.398,-2.140,-7.885,-13.014,3.599,17.306,2.521,-0.022,0.974,-0.282,-0.031,-0.031,-0.793,86.667,103746.000,1.000
-5.924,-4.728,-4.849,-10.706,-16.347,-1.064,14.749,-3.463,-0.023,0.974,-0.284,0.092,0.031,-0.702,86.667,103747.000,1.000
-12.785,-11.081,-11.065,-16.341,-22.088,-6.367,8.703,-12.803,-0.022,0.975,-0.282,0.092,-0.031,-0.671,86.667,103748.000,1.000
-17.018,-12.595,-13.060,-17.471,-22.326,-4.770,9.202,-16.172,-0.021,0.976,-0.278,0.061,-0.031,-0.610,86.667,103749.000,1.000
-18.004,-9.525,-11.127,-14.820,-18.371,1.481,14.824,-14.272,-0.022,0.976,-0.281,0.092,-0.122,-0.610,86.667,103750.000,1.000
-16.087,-4.993,-7.823,-11.627,-14.252,7.468,19.641,-12.416,-0.019,0.975,-0.288,0.092,-0.122,-0.580,86.667,103751.000,1.000
-12.836,-2.083,-5.534,-10.778,-12.631,10.452,20.908,-13.808,-0.020,0.977,-0.284,0.183,-0.031,-0.427,86.667,103752.000,1.000
-12.087,-3.578,-6.988,-14.142,-15.296,9.171,18.743,-18.294,-0.021,0.975,-0.284,0.244,-0.092,-0.397,86.667,103753.000,1.000
-15.035,-8.463,-11.380,-19.830,-20.582,5.234,15.312,-22.611,-0.023,0.976,-0.285,0.214,-0.183,-0.397,86.667,103754.000,1.000
-19.095,-12.882,-15.107,-24.182,-24.430,2.000,13.522,-23.450,-0.024,0.976,-0.282,0.244,-0.336,-0.366,86.667,103755.000,1.000
-21.369,-14.223,-16.095,-25.231,-24.598,1.600,15.305,-19.502,-0.024,0.974,-0.286,0.214,-0.427,-0.427,86.667,103756.000,1.000
-20.296,-10.962,-13.184,-21.642,-20.077,5.968,22.244,-9.732,-0.025,0.972,-0.286,0.214,-0.397,-0.519,86.667,103757.000,1.000
-17.645,-5.257,-8.479,-15.710,-13.448,13.407,31.248,2.336,-0.024,0.972,-0.286,0.214,-0.397,-0.549,86.667,103758.000,1.000
-17.421,-2.798,-7.138,-13.295,-10.853,17.251,35.141,8.738,-0.024,0.970,-0.285,0.275,-0.397,-0.549,86.667,103759.000,1.000
-18.787,-4.154,-8.890,-14.456,-12.668,15.713,34.034,9.037,-0.025,0.971,-0.283,0.336,-0.458,-0.549,86.667,103760.000,1.000
-18.661,-6.002,-9.923,-15.344,-14.499,12.697,33.351,8.838,-0.024,0.973,-0.286,0.305,-0.549,-0.641,86.667,103761.000,1.000
-18.664,-8.694,-10.764,-16.929,-16.254,9.236,32.841,8.109,-0.022,0.973,-0.285,0.214,-0.610,-0.793,86.667,103762.000,1.000
-18.747,-11.518,-11.662,-19.947,-18.520,5.845,30.934,5.078,-0.023,0.973,-0.283,0.275,-0.732,-0.824,86.667,103763.000,1.000
-15.242,-9.990,-9.049,-20.409,-17.810,5.939,31.102,2.903,-0.023,0.974,-0.284,0.275,-0.793,-0.946,86.667,103764.000,1.000
-10.164,-5.107,-3.692,-17.288,-13.758,9.139,34.747,3.295,-0.022,0.974,-0.282,0.336,-0.763,-0.916,86.667,103765.000,1.000
-8.861,-2.463,-0.372,-13.531,-10.214,11.490,39.015,4.229,-0.021,0.975,-0.280,0.305,-0.916,-1.038,86.667,103766.000,1.000
-10.621,-2.012,1.068,-9.442,-7.536,12.989,43.343,5.644,-0.021,0.975,-0.284,0.214,-0.916,-1.099,86.667,103767.000,1.000
-12.219,-0.947,2.738,-5.010,-4.301,15.193,47.527,8.021,-0.023,0.978,-0.285,0.153,-0.885,-1.160,86.667,103768.000,1.000
-14.144,0.060,3.787,-2.428,-1.512,16.865,49.311,9.954,-0.024,0.979,-0.284,0.153,-0.977,-1.282,86.667,103769.000,1.000
-18.296,-2.048,1.878,-3.895,-2.181,14.346,46.348,8.502,-0.025,0.981,-0.285,0.031,-0.946,-1.312,86.667,103770.000,1.000
-25.689,-10.572,-5.828,-11.732,-10.140,3.705,36.129,-0.690,-0.024,0.980,-0.284,-0.153,-0.977,-1.373,86.667,103771.000,1.000
-33.400,-22.436,-16.442,-23.111,-22.569,-10.997,21.810,-15.351,-0.023,0.981,-0.286,-0.214,-1.068,-1.343,86.667,103772.000,1.000
-33.756,-26.730,-19.676,-27.662,-28.082,-17.142,14.549,-23.737,-0.023,0.981,-0.287,-0.427,-1.251,-1.404,86.667,103773.000,1.000
-23.851,-17.427,-10.470,-19.930,-20.171,-8.144,21.346,-18.603,-0.023,0.980,-0.286,-0.488,-1.251,-1.465,86.667,103774.000,1.000
-10.958,-2.065,3.037,-7.854,-6.413,7.760,35.289,-6.906,-0.024,0.980,-0.286,-0.549,-1.160,-1.404,86.667,103775.000,1.000
-5.445,6.009,8.141,-3.985,-0.652,15.820,41.799,-1.933,-0.024,0.980,-0.284,-0.610,-1.068,-1.404,86.667,103776.000,1.000
-9.273,3.748,2.922,-10.025,-6.146,12.323,36.563,-6.769,-0.026,0.980,-0.285,-0.641,-1.099,-1.373,86.667,103777.000,1.000
-12.289,2.163,-1.294,-14.344,-11.088,9.611,32.026,-9.640,-0.025,0.978,-0.283,-0.671,-1.099,-1.373,86.667,103778.000,1.000
-9.139,6.508,0.966,-11.455,-8.960,14.639,35.958,-3.957,-0.025,0.978,-0.281,-0.641,-1.129,-1.251,86.667,103779.000,1.000
-8.887,6.444,-0.107,-11.696,-9.611,16.842,38.292,0.082,-0.026,0.978,-0.283,-0.793,-1.251,-1.312,86.667,103780.000,1.000
-14.177,-1.567,-7.987,-19.291,-16.964,10.982,33.695,-2.598,-0.027,0.974,-0.280,-0.702,-1.221,-1.282,86.667,103781.000,1.000
-14.202,-5.848,-11.229,-23.320,-20.098,7.385,32.058,-2.474,-0.026,0.971,-0.283,-0.702,-1.221,-1.190,86.667,103782.000,1.000
-8.063,-3.773,-7.652,-21.072,-17.099,8.804,35.065,1.739,-0.026,0.968,-0.286,-0.671,-1.251,-1.251,86.667,103783.000,1.000
-8.284,-6.105,-8.704,-22.709,-18.408,5.992,32.570,0.163,-0.026,0.967,-0.283,-0.397,-1.282,-1.221,86.667,103784.000,1.000
-14.967,-12.324,-14.106,-27.187,-22.442,0.736,27.035,-4.362,-0.024,0.969,-0.284,-0.214,-1.282,-1.160,86.667,103785.000,1.000
-13.650,-9.365,-10.071,-20.867,-15.931,5.845,32.894,2.313,-0.026,0.968,-0.288,0.000,-1.221,-1.190,86.667,103786.000,1.000
-1.923,3.486,5.165,-2.721,1.185,21.025,50.802,19.953,-0.026,0.970,-0.288,0.214,-1.190,-1.099,86.667,103787.000,1.000
5.913,10.724,15.551,10.430,12.341,29.684,63.355,31.011,-0.026,0.968,-0.285,0.244,-1.190,-1.099,86.667,103788.000,1.000
0.873,3.693,10.220,6.982,7.139,21.909,58.391,24.409,-0.026,0.969,-0.284,0.366,-1.221,-0.977,86.667,103789.000,1.000
-7.718,-6.677,-0.690,-3.657,-4.455,8.620,45.254,10.097,-0.026,0.971,-0.282,0.275,-1.251,-0.946,86.667,103790.000,1.000
-6.956,-7.104,-2.009,-6.387,-7.527,5.257,40.281,3.795,-0.026,0.972,-0.283,0.427,-1.190,-0.793,86.667,103791.000,1.000
-0.723,-1.657,3.440,-2.922,-3.614,9.761,43.589,5.353,-0.025,0.973,-0.284,0.427,-1.160,-0.732,86.667,103792.000,1.000
0.027,-0.898,3.627,-3.737,-2.888,11.353,45.158,5.477,-0.025,0.975,-0.284,0.427,-1.160,-0.702,86.667,103793.000,1.000
-3.940,-3.477,-1.246,-8.450,-5.617,9.754,43.818,3.189,-0.026,0.975,-0.286,0.427,-1.068,-0.763,86.667,103794.000,1.000
-7.428,-3.840,-4.653,-11.916,-7.599,9.344,42.604,0.713,-0.025,0.976,-0.284,0.519,-1.099,-0.732,86.667,103795.000,1.000
-12.597,-4.322,-8.118,-16.402,-11.112,7.929,38.377,-5.294,-0.025,0.975,-0.283,0.397,-1.038,-0.641,86.667,103796.000,1.000
-21.156,-7.872,-14.429,-24.017,-18.165,3.368,29.794,-15.033,-0.024,0.977,-0.285,0.305,-0.977,-0.549,86.667,103797.000,1.000
-26.004,-10.351,-18.354,-29.181,-23.435,0.598,23.955,-20.412,-0.025,0.976,-0.283,0.183,-0.977,-0.610,86.667,103798.000,1.000
-21.163,-7.309,-14.622,-26.988,-21.664,4.557,26.889,-16.107,-0.025,0.977,-0.284,0.183,-0.916,-0.580,86.667,103799.000,1.000
-11.329,-1.322,-7.245,-20.745,-15.685,12.460,35.038,-6.939,-0.023,0.977,-0.284,0.031,-0.824,-0.580,86.667,103800.000,1.000
-4.490,2.424,-3.410,-16.701,-11.450,18.488,41.559,0.262,-0.023,0.978,-0.282,0.061,-0.854,-0.580,86.667,103801.000,1.000
-2.806,2.375,-4.620,-17.333,-10.911,19.926,43.806,3.639,-0.022,0.980,-0.281,0.153,-0.885,-0.549,86.667,103802.000,1.000
-3.836,-1.116,-8.676,-21.752,-13.886,15.608,41.128,2.746,-0.022,0.979,-0.281,-0.061,-0.732,-0.549,86.667,103803.000,1.000
-5.611,-7.278,-13.317,-27.258,-19.478,6.523,34.654,-2.050,-0.021,0.979,-0.286,-0.214,-0.641,-0.458,86.667,103804.000,1.000
-7.430,-13.203,-16.246,-30.111,-24.055,-1.898,29.571,-6.254,-0.021,0.980,-0.286,-0.305,-0.610,-0.580,86.667,103805.000,1.000
-7.245,-14.602,-14.958,-26.997,-22.911,-3.822,30.999,-4.274,-0.022,0.980,-0.286,-0.427,-0.427,-0.610,86.667,103806.000,1.000
-2.092,-9.136,-7.509,-16.703,-14.525,1.707,39.254,4.841,-0.023,0.979,-0.285,-0.519,-0.397,-0.702,86.667,103807.000,1.000
4.950,-2.157,1.881,-5.008,-4.944,8.313,47.829,13.983,-0.022,0.976,-0.283,-0.610,-0.336,-0.610,86.667,103808.000,1.000
5.279,-2.786,4.574,-1.301,-2.571,8.480,49.208,14.653,-0.024,0.977,-0.284,-0.580,-0.305,-0.610,86.667,103809.000,1.000
1.698,-7.023,3.286,-2.284,-3.273,6.703,47.946,11.815,-0.023,0.976,-0.282,-0.641,-0.214,-0.641,86.667,103810.000,1.000
6.034,-2.584,8.586,3.093,3.424,12.842,53.976,16.491,-0.023,0.977,-0.284,-0.732,-0.244,-0.671,86.667,103811.000,1.000
14.662,7.219,16.843,10.789,12.799,22.211,62.431,23.684,-0.025,0.974,-0.284,-0.671,-0.122,-0.702,86.667,103812.000,1.000
14.577,9.653,16.369,9.322,12.768,23.001,61.432,21.137,-0.025,0.974,-0.284,-0.641,-0.122,-0.702,86.667,103813.000,1.000
6.649,4.795,8.803,1.213,5.125,16.181,52.756,11.172,-0.024,0.975,-0.286,-0.671,-0.122,-0.671,86.667,103814.000,1.000
-0.368,-0.100,2.254,-5.427,-1.891,9.511,44.931,2.552,-0.024,0.973,-0.284,-0.610,-0.122,-0.671,86.667,103815.000,1.000
-5.334,-4.470,-3.233,-11.390,-8.226,4.140,38.348,-4.866,-0.024,0.973,-0.282,-0.641,-0.122,-0.732,86.667,103816.000,1.000
-9.751,-8.875,-8.820,-18.384,-15.062,-0.347,31.660,-12.727,-0.024,0.973,-0.283,-0.641,-0.153,-0.732,86.667,103817.000,1.000
-10.830,-10.056,-11.273,-22.771,-18.906,-1.195,28.128,-17.425,-0.023,0.973,-0.285,-0.641,-0.031,-0.793,86.667,103818.000,1.000
-8.999,-8.731,-11.100,-24.185,-20.019,0.395,27.318,-18.876,-0.025,0.972,-0.287,-0.671,0.031,-0.824,86.667,103819.000,1.000
-7.024,-8.077,-10.974,-25.010,-21.351,1.079,25.818,-20.148,-0.026,0.975,-0.285,-0.702,0.031,-0.824,86.667,103820.000,1.000
-2.106,-5.679,-8.202,-23.136,-20.549,3.117,26.109,-18.648,-0.027,0.974,-0.281,-0.641,-0.092,-0.824,86.667,103821.000,1.000
6.194,-0.676,-2.667,-18.841,-16.905,7.348,30.067,-12.650,-0.027,0.976,-0.281,-0.702,-0.061,-0.763,86.667,103822.000,1.000
11.463,1.315,-1.144,-18.032,-15.736,8.358,32.823,-7.441,-0.027,0.976,-0.281,-0.732,-0.153,-0.671,86.667,103823.000,1.000
10.400,-1.655,-5.135,-21.003,-18.180,4.389,32.094,-5.455,-0.027,0.975,-0.284,-0.732,-0.061,-0.610,86.667,103824.000,1.000
5.885,-6.037,-9.076,-22.166,-20.191,-0.863,30.442,-3.482,-0.027,0.974,-0.287,-0.916,-0.153,-0.641,86.667,103825.000,1.000
0.278,-10.647,-11.242,-21.089,-21.012,-5.604,28.518,-1.050,-0.026,0.975,-0.284,-0.885,-0.183,-0.641,86.667,103826.000,1.000
-7.347,-16.154,-14.252,-21.637,-22.285,-9.385,26.340,-0.334,-0.026,0.973,-0.284,-0.885,-0.061,-0.519,86.667,103827.000,1.000
-15.430,-19.629,-17.074,-22.492,-22.007,-9.353,27.020,0.415,-0.026,0.975,-0.281,-0.946,-0.092,-0.549,86.667,103828.000,1.000
-18.977,-17.196,-15.718,-19.366,-17.022,-3.797,32.870,4.591,-0.027,0.976,-0.279,-0.885,-0.092,-0.488,86.667,103829.000,1.000
-18.145,-11.989,-11.978,-15.313,-10.791,2.315,39.515,8.847,-0.026,0.977,-0.282,-0.824,-0.153,-0.488,86.667,103830.000,1.000
-17.846,-10.259,-11.144,-15.939,-9.173,3.201,41.107,7.390,-0.026,0.980,-0.283,-0.854,-0.183,-0.580,86.667,103831.000,1.000
-16.990,-9.453,-10.799,-16.877,-8.907,2.379,40.551,3.930,-0.026,0.983,-0.283,-0.916,-0.366,-0.549,86.667,103832.000,1.000
-9.956,-2.500,-4.438,-10.612,-2.704,7.106,44.795,6.586,-0.026,0.981,-0.282,-0.946,-0.305,-0.519,86.667,103833.000,1.000
0.070,8.108,5.214,-1.456,6.518,15.846,52.341,13.200,-0.024,0.979,-0.278,-0.977,-0.458,-0.336,86.667,103834.000,1.000
3.366,12.742,8.199,-0.383,8.845,20.412,54.815,13.766,-0.023,0.978,-0.281,-1.068,-0.427,-0.275,86.667,103835.000,1.000
-0.555,9.536,2.757,-7.864,3.305,18.682,50.361,6.598,-0.020,0.975,-0.283,-1.099,-0.458,-0.153,86.667,103836.000,1.000
-3.761,5.823,-2.707,-14.341,-1.521,16.621,46.102,0.156,-0.018,0.974,-0.283,-1.068,-0.397,-0.061,86.667,103837.000,1.000
-3.742,5.175,-4.336,-16.432,-2.622,17.099,45.047,-2.153,-0.016,0.971,-0.286,-1.007,-0.244,0.000,86.667,103838.000,1.000
-4.452,4.123,-6.140,-19.261,-5.025,16.416,42.561,-5.323,-0.019,0.967,-0.287,-0.824,-0.153,0.000,86.667,103839.000,1.000
-6.435,0.958,-9.451,-24.286,-10.269,12.963,37.536,-10.620,-0.019,0.963,-0.287,-0.580,-0.183,0.092,86.667,103840.000,1.000
-5.507,-1.009,-10.456,-26.849,-13.911,10.705,35.159,-12.939,-0.020,0.963,-0.287,-0.275,0.031,0.183,86.667,103841.000,1.000
-0.422,0.619,-7.630,-25.464,-13.781,12.127,37.343,-10.642,-0.021,0.963,-0.286,0.000,0.122,0.153,86.667,103842.000,1.000
6.186,3.844,-3.755,-23.415,-12.116,14.696,40.454,-7.259,-0.020,0.967,-0.289,0.366,0.061,0.122,86.667,103843.000,1.000
12.173,5.703,-0.654,-21.673,-10.373,15.684,42.535,-4.203,-0.023,0.969,-0.288,0.610,0.092,-0.031,86.667,103844.000,1.000
14.069,2.946,-0.658,-21.322,-11.026,12.432,42.095,-2.816,-0.023,0.971,-0.289,0.824,0.000,-0.092,86.667,103845.000,1.000
7.256,-7.262,-7.916,-26.572,-18.229,2.436,36.041,-6.724,-0.023,0.974,-0.285,0.885,-0.031,-0.122,86.667,103846.000,1.000
-5.578,-20.434,-19.361,-34.911,-28.343,-9.378,27.932,-12.723,-0.029,0.974,-0.285,0.977,-0.122,-0.275,86.667,103847.000,1.000
-14.782,-26.824,-25.233,-36.632,-31.517,-13.845,26.356,-11.898,-0.032,0.973,-0.283,0.824,-0.244,-0.336,86.667,103848.000,1.000
-16.650,-23.746,-22.445,-29.490,-25.968,-10.132,32.163,-3.829,-0.035,0.973,-0.281,0.763,-0.336,-0.610,86.667,103849.000,1.000
-16.759,-17.974,-17.982,-22.183,-19.970,-5.768,37.280,1.981,-0.036,0.976,-0.281,0.702,-0.519,-0.854,86.667,103850.000,1.000
-21.019,-16.646,-19.182,-22.550,-20.574,-6.764,35.062,-1.110,-0.037,0.979,-0.282,0.732,-0.824,-1.251,86.667,103851.000,1.000
-28.624,-19.139,-24.542,-28.260,-25.370,-11.281,28.154,-8.935,-0.036,0.985,-0.282,0.702,-1.160,-1.587,86.667,103852.000,1.000
-31.002,-16.986,-24.516,-29.257,-24.744,-10.555,26.581,-11.073,-0.032,0.989,-0.285,0.641,-1.434,-1.831,86.667,103853.000,1.000
-21.626,-4.755,-13.485,-19.850,-13.464,1.010,36.326,-2.697,-0.027,0.993,-0.285,0.366,-1.648,-2.014,86.667,103854.000,1.000
-7.608,9.812,0.383,-7.420,0.833,16.341,50.299,8.622,-0.025,0.995,-0.283,0.092,-1.709,-1.953,86.667,103855.000,1.000
-3.259,13.427,3.738,-4.627,5.265,22.340,55.218,10.703,-0.021,0.994,-0.285,-0.305,-1.709,-1.831,86.667,103856.000,1.000
-11.489,4.290,-4.376,-12.944,-2.361,15.917,47.968,1.711,-0.018,0.991,-0.280,-0.793,-1.678,-1.770,86.667,103857.000,1.000
-18.905,-5.065,-11.389,-20.190,-10.444,8.092,39.991,-6.998,-0.017,0.986,-0.282,-1.099,-1.556,-1.740,86.667,103858.000,1.000
-15.310,-4.998,-9.490,-18.697,-10.445,8.508,40.926,-7.206,-0.019,0.983,-0.282,-1.343,-1.465,-1.648,86.667,103859.000,1.000
-7.724,-1.500,-5.907,-16.466,-8.847,11.828,44.524,-5.473,-0.021,0.978,-0.284,-1.373,-1.343,-1.465,86.667,103860.000,1.000
-5.475,-3.261,-8.334,-21.357,-13.220,9.023,41.376,-9.498,-0.022,0.975,-0.283,-1.434,-1.221,-1.465,86.667,103861.000,1.000
-6.256,-8.008,-12.954,-28.635,-20.078,1.767,34.060,-15.956,-0.024,0.972,-0.283,-1.312,-1.282,-1.434,86.667,103862.000,1.000
-4.011,-10.497,-14.280,-32.019,-24.533,-4.254,28.555,-19.847,-0.025,0.972,-0.281,-1.251,-1.251,-1.251,86.667,103863.000,1.000
1.049,-11.227,-13.489,-32.660,-27.375,-8.282,24.753,-21.846,-0.026,0.971,-0.282,-1.038,-1.282,-1.282,86.667,103864.000,1.000
4.666,-12.450,-13.665,-33.912,-30.105,-11.743,21.026,-23.520,-0.027,0.971,-0.281,-0.916,-1.312,-1.160,86.667,103865.000,1.000
6.699,-11.670,-12.866,-33.704,-29.890,-12.335,20.558,-22.058,-0.026,0.969,-0.280,-0.854,-1.434,-0.946,86.667,103866.000,1.000
10.930,-4.760,-6.373,-26.764,-22.635,-6.147,28.059,-13.555,-0.026,0.969,-0.280,-0.854,-1.434,-0.763,86.667,103867.000,1.000
15.157,3.577,2.182,-16.439,-12.789,2.201,38.589,-3.049,-0.025,0.968,-0.280,-0.732,-1.434,-0.702,86.667,103868.000,1.000
12.183,4.586,3.704,-12.419,-9.486,3.390,41.604,-0.077,-0.026,0.965,-0.282,-0.641,-1.373,-0.488,86.667,103869.000,1.000
4.404,1.461,-0.064,-13.766,-10.719,-0.080,38.850,-2.430,-0.027,0.967,-0.283,-0.427,-1.343,-0.519,86.667,103870.000,1.000
1.345,3.757,0.136,-11.610,-7.518,1.962,40.717,-0.750,-0.026,0.966,-0.284,-0.366,-1.343,-0.336,86.667,103871.000,1.000
2.004,8.994,3.089,-7.572,-1.803,8.402,46.319,3.604,-0.024,0.966,-0.288,-0.183,-1.282,-0.183,86.667,103872.000,1.000
-2.694,6.845,-0.812,-11.244,-3.407,8.744,45.134,1.581,-0.023,0.966,-0.285,-0.031,-1.221,-0.153,86.667,103873.000,1.000
-12.864,-1.833,-10.982,-21.176,-11.710,2.167,36.969,-5.918,-0.022,0.967,-0.283,0.122,-1.129,0.000,86.667,103874.000,1.000
-17.813,-5.018,-15.276,-24.495,-14.824,0.175,34.088,-7.474,-0.021,0.967,-0.285,0.122,-1.099,-0.061,86.667,103875.000,1.000
-12.965,0.410,-9.904,-17.665,-9.149,6.959,40.455,-0.257,-0.021,0.970,-0.283,0.092,-1.160,-0.031,86.667,103876.000,1.000
-8.228,3.135,-6.088,-12.891,-5.930,11.439,44.406,3.731,-0.023,0.973,-0.284,0.122,-1.190,0.061,86.667,103877.000,1.000
-10.178,-2.344,-10.038,-17.287,-11.491,7.085,39.031,-2.234,-0.022,0.976,-0.283,0.122,-0.977,-0.061,86.667,103878.000,1.000
-11.754,-7.155,-13.210,-22.477,-17.093,2.474,33.051,-9.037,-0.021,0.978,-0.280,0.183,-0.946,-0.061,86.667,103879.000,1.000
-8.380,-6.328,-10.671,-22.503,-16.995,2.979,32.614,-10.154,-0.022,0.978,-0.282,-0.031,-0.854,-0.092,86.667,103880.000,1.000
-4.369,-5.096,-8.244,-21.898,-16.622,2.784,32.222,-10.944,-0.020,0.979,-0.279,-0.183,-0.824,-0.244,86.667,103881.000,1.000
-0.939,-4.911,-7.685,-22.404,-18.065,-0.009,29.797,-13.782,-0.018,0.980,-0.285,-0.244,-0.763,-0.305,86.667,103882.000,1.000
4.283,-3.056,-5.642,-21.256,-17.608,-0.621,30.207,-14.049,-0.019,0.981,-0.284,-0.305,-0.702,-0.336,86.667,103883.000,1.000
7.545,-2.795,-4.708,-21.012,-17.036,0.121,32.397,-12.368,-0.018,0.981,-0.282,-0.397,-0.458,-0.366,86.667,103884.000,1.000
3.910,-8.513,-9.582,-26.024,-21.546,-3.712,29.621,-14.900,-0.018,0.981,-0.282,-0.580,-0.397,-0.397,86.667,103885.000,1.000
0.066,-13.721,-14.341,-30.476,-26.373,-9.163,24.862,-19.006,-0.018,0.981,-0.281,-0.671,-0.244,-0.397,86.667,103886.000,1.000
6.673,-7.911,-8.438,-24.276,-20.925,-5.869,29.165,-14.470,-0.017,0.983,-0.281,-0.702,-0.214,-0.397,86.667,103887.000,1.000
18.494,4.274,3.168,-12.439,-9.394,3.837,39.315,-4.387,-0.018,0.983,-0.283,-0.793,-0.092,-0.336,86.667,103888.000,1.000
20.152,8.513,5.800,-9.271,-6.366,6.535,40.806,-2.631,-0.017,0.981,-0.279,-0.946,-0.061,-0.397,86.667,103889.000,1.000
11.353,4.155,-0.298,-14.257,-11.838,1.250,33.882,-8.872,-0.020,0.983,-0.280,-1.068,0.061,-0.397,86.667,103890.000,1.000
5.314,2.028,-3.126,-15.562,-13.855,-1.015,31.027,-10.837,-0.023,0.983,-0.279,-1.068,0.153,-0.488,86.667,103891.000,1.000
6.068,5.159,-0.033,-10.854,-9.541,3.243,35.296,-5.662,-0.025,0.983,-0.279,-1.129,0.092,-0.580,86.667,103892.000,1.000
7.444,8.615,2.657,-6.293,-4.676,9.207,40.789,0.366,-0.025,0.982,-0.276,-1.221,0.031,-0.641,86.667,103893.000,1.000
6.308,10.034,2.667,-4.072,-1.683,14.309,44.839,4.299,-0.025,0.977,-0.277,-1.373,-0.092,-0.610,86.667,103894.000,1.000
4.230,9.703,1.831,-3.116,-0.140,17.806,47.192,6.489,-0.027,0.974,-0.277,-1.404,-0.183,-0.580,86.667,103895.000,1.000
2.898,8.000,0.829,-3.637,-0.471,18.398,46.691,6.299,-0.028,0.972,-0.281,-1.373,-0.153,-0.610,86.667,103896.000,1.000
1.897,5.717,-0.913,-6.187,-2.645,16.330,43.778,3.237,-0.025,0.971,-0.280,-1.343,-0.214,-0.580,86.667,103897.000,1.000
0.302,3.107,-3.715,-10.387,-6.070,12.509,39.693,-1.935,-0.025,0.970,-0.280,-1.099,-0.275,-0.580,86.667,103898.000,1.000
0.548,1.792,-4.741,-13.098,-8.410,8.886,36.409,-5.969,-0.024,0.971,-0.281,-0.854,-0.488,-0.641,86.667,103899.000,1.000
5.581,3.909,-1.197,-11.410,-7.331,7.723,36.123,-5.924,-0.024,0.973,-0.282,-0.671,-0.519,-0.519,86.667,103900.000,1.000
11.429,5.970,2.747,-9.054,-6.119,6.383,36.209,-5.084,-0.023,0.974,-0.283,-0.549,-0.549,-0.397,86.667,103901.000,1.000
12.232,3.288,2.178,-10.774,-8.897,1.206,32.916,-7.642,-0.020,0.975,-0.283,-0.488,-0.549,-0.275,86.667,103902.000,1.000
10.897,-1.094,-0.079,-13.961,-13.003,-4.621,28.843,-11.040,-0.021,0.972,-0.281,-0.671,-0.519,0.000,86.667,103903.000,1.000
12.605,-2.615,-0.213,-14.992,-14.864,-6.706,27.758,-12.293,-0.023,0.973,-0.279,-0.641,-0.549,0.031,86.667,103904.000,1.000
15.732,-2.893,0.155,-15.439,-15.628,-6.414,28.365,-13.323,-0.028,0.972,-0.277,-0.488,-0.519,0.031,86.667,103905.000,1.000
17.423,-3.611,-0.434,-16.599,-16.218,-5.863,28.920,-15.068,-0.031,0.971,-0.279,-0.275,-0.671,-0.092,86.667,103906.000,1.000
16.717,-3.946,-1.669,-18.204,-16.780,-5.238,29.527,-16.780,-0.031,0.970,-0.280,-0.275,-0.885,-0.214,86.667,103907.000,1.000
12.444,-5.289,-4.967,-21.691,-19.312,-5.818,29.210,-19.748,-0.030,0.970,-0.279,-0.183,-1.007,-0.305,86.667,103908.000,1.000
5.752,-8.552,-9.793,-26.356,-23.256,-8.096,27.851,-23.268,-0.028,0.969,-0.284,-0.153,-1.282,-0.366,86.667,103909.000,1.000
