EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
9.548,-21.942,2.728,7.814,8.679,6.192,4.554,4.045,-0.023,0.963,-0.333,0.671,1.007,-0.885,86.667,92880.000,1.000
0.576,-30.360,-4.231,1.558,2.020,0.513,-0.643,-1.955,-0.023,0.964,-0.333,0.671,1.160,-1.068,86.667,92881.000,1.000
-6.144,-35.328,-9.164,-2.652,-2.253,-1.724,-2.839,-4.414,-0.026,0.968,-0.334,0.519,1.312,-1.221,86.667,92882.000,1.000
-8.383,-36.129,-10.811,-3.862,-3.187,-1.075,-2.587,-3.859,-0.030,0.970,-0.337,0.397,1.373,-1.282,86.667,92883.000,1.000
-3.814,-30.762,-6.030,0.315,1.822,4.288,1.986,0.842,-0.032,0.971,-0.331,0.305,1.495,-1.373,86.667,92884.000,1.000
3.006,-23.395,1.011,6.054,9.016,11.239,7.734,6.163,-0.033,0.974,-0.333,0.092,1.465,-1.495,86.667,92885.000,1.000
2.451,-23.745,0.514,4.092,8.539,10.683,5.784,3.535,-0.034,0.974,-0.327,-0.214,1.343,-1.556,86.667,92886.000,1.000
-3.418,-30.116,-5.239,-3.234,1.868,4.008,-1.774,-4.697,-0.035,0.972,-0.326,-0.519,1.190,-1.526,86.667,92887.000,1.000
-3.654,-31.302,-5.041,-4.158,0.621,2.595,-3.324,-6.759,-0.033,0.969,-0.329,-0.824,1.099,-1.434,86.667,92888.000,1.000
1.424,-27.270,0.594,1.508,5.587,7.344,1.448,-1.901,-0.033,0.966,-0.329,-0.977,1.190,-1.312,86.667,92889.000,1.000
3.590,-26.741,2.637,4.548,8.076,9.923,3.912,1.341,-0.031,0.968,-0.329,-1.007,1.038,-1.129,86.667,92890.000,1.000
1.920,-30.455,0.428,3.326,6.572,9.158,3.238,1.323,-0.031,0.968,-0.331,-1.038,1.068,-1.007,86.667,92891.000,1.000
-0.379,-35.125,-2.328,1.116,3.935,7.646,2.202,0.411,-0.033,0.967,-0.332,-0.977,0.977,-0.946,86.667,92892.000,1.000
-3.140,-41.893,-5.954,-2.468,-0.368,3.964,-0.751,-2.259,-0.033,0.966,-0.333,-0.824,0.824,-0.732,86.667,92893.000,1.000
-6.001,-50.779,-10.244,-7.568,-5.650,-1.674,-5.649,-6.323,-0.033,0.965,-0.336,-0.854,0.610,-0.519,86.667,92894.000,1.000
-7.139,-58.330,-13.124,-11.505,-8.924,-5.687,-9.196,-9.017,-0.033,0.960,-0.333,-0.885,0.427,-0.366,86.667,92895.000,1.000
-6.103,-61.735,-13.333,-12.106,-8.903,-5.979,-9.263,-8.719,-0.034,0.956,-0.334,-0.732,0.366,-0.305,86.667,92896.000,1.000
-2.585,-59.833,-10.293,-9.105,-6.058,-2.786,-6.011,-5.531,-0.037,0.951,-0.332,-0.580,0.366,-0.153,86.667,92897.000,1.000
1.902,-55.039,-6.197,-5.524,-3.149,1.045,-2.460,-2.594,-0.040,0.948,-0.329,-0.366,0.214,-0.122,86.667,92898.000,1.000
3.744,-52.217,-4.562,-4.917,-2.953,2.288,-1.733,-3.180,-0.044,0.950,-0.331,0.031,0.031,-0.122,86.667,92899.000,1.000
4.754,-51.084,-3.178,-4.047,-2.104,3.386,-0.927,-3.331,-0.044,0.951,-0.330,0.214,-0.244,-0.214,86.667,92900.000,1.000
8.673,-48.380,1.919,1.748,3.542,8.100,4.165,2.159,-0.043,0.951,-0.333,0.336,-0.427,-0.397,86.667,92901.000,1.000
11.816,-46.854,6.470,7.635,8.914,12.181,9.154,8.279,-0.040,0.951,-0.336,0.488,-0.671,-0.488,86.667,92902.000,1.000
9.379,-50.194,4.618,6.738,7.354,9.790,7.475,7.344,-0.037,0.954,-0.335,0.610,-0.885,-0.580,86.667,92903.000,1.000
4.373,-54.577,-0.395,1.923,2.166,4.201,2.141,1.892,-0.034,0.955,-0.333,0.854,-1.068,-0.610,86.667,92904.000,1.000
2.368,-55.225,-2.313,-0.194,0.420,2.279,0.446,-0.694,-0.029,0.957,-0.334,0.946,-1.190,-0.732,86.667,92905.000,1.000
2.926,-54.242,-0.940,0.978,3.009,4.680,3.367,1.075,-0.029,0.960,-0.332,1.038,-1.282,-0.824,86.667,92906.000,1.000
2.012,-56.159,-0.147,2.221,6.439,7.560,6.887,3.987,-0.029,0.962,-0.335,1.038,-1.190,-0.793,86.667,92907.000,1.000
-0.016,-59.819,-0.467,3.195,9.358,9.799,9.459,6.736,-0.028,0.960,-0.332,1.160,-1.221,-0.763,86.667,92908.000,1.000
1.081,-59.947,1.519,5.944,13.100,13.397,12.716,10.257,-0.029,0.962,-0.333,1.038,-1.160,-0.702,86.667,92909.000,1.000
4.327,-57.558,4.663,8.543,16.060,16.754,15.230,12.780,-0.027,0.963,-0.334,1.038,-1.099,-0.732,86.667,92910.000,1.000
4.226,-59.121,3.739,6.947,14.765,15.800,13.693,11.311,-0.026,0.961,-0.336,0.946,-1.007,-0.702,86.667,92911.000,1.000
2.668,-63.852,0.488,3.738,11.712,12.829,10.695,8.347,-0.025,0.962,-0.335,0.854,-0.854,-0.671,86.667,92912.000,1.000
4.279,-66.765,0.089,3.255,11.026,12.144,10.215,7.507,-0.023,0.961,-0.332,0.916,-0.732,-0.793,86.667,92913.000,1.000
4.807,-70.241,-0.369,1.930,9.415,10.547,8.857,5.520,-0.022,0.962,-0.334,0.916,-0.580,-0.763,86.667,92914.000,1.000
3.842,-73.700,-1.948,-0.844,6.473,7.797,5.980,2.295,-0.021,0.966,-0.334,0.885,-0.458,-0.732,86.667,92915.000,1.000
10.136,-67.453,3.256,2.946,10.148,12.123,9.297,5.555,-0.020,0.966,-0.335,0.793,-0.244,-0.671,86.667,92916.000,1.000
19.263,-54.932,11.547,9.813,16.773,19.997,15.462,11.098,-0.017,0.965,-0.337,0.671,-0.031,-0.610,86.667,92917.000,1.000
17.550,-51.576,9.749,7.732,13.819,18.363,12.505,6.793,-0.018,0.968,-0.337,0.458,0.214,-0.732,86.667,92918.000,1.000
10.064,-56.032,2.372,1.697,5.828,10.616,4.853,-1.516,-0.016,0.968,-0.338,0.336,0.488,-0.671,86.667,92919.000,1.000
9.357,-57.471,0.823,1.876,3.513,7.108,2.398,-3.265,-0.019,0.965,-0.336,0.061,0.824,-0.519,86.667,92920.000,1.000
12.320,-57.238,2.092,3.563,3.385,5.086,1.135,-3.818,-0.018,0.965,-0.333,-0.122,1.099,-0.488,86.667,92921.000,1.000
14.473,-57.671,2.564,3.308,2.453,2.057,-1.592,-6.663,-0.021,0.966,-0.334,-0.305,1.434,-0.366,86.667,92922.000,1.000
19.113,-54.462,6.160,6.544,6.105,3.797,0.634,-5.014,-0.023,0.964,-0.339,-0.458,1.709,-0.519,86.667,92923.000,1.000
23.096,-50.016,10.669,11.663,12.693,9.526,7.056,0.493,-0.025,0.966,-0.339,-0.549,1.923,-0.488,86.667,92924.000,1.000
20.123,-51.102,9.931,12.311,15.095,12.080,10.047,2.860,-0.028,0.963,-0.339,-0.549,2.045,-0.580,86.667,92925.000,1.000
14.649,-54.489,7.651,11.537,15.579,12.614,10.866,4.167,-0.029,0.964,-0.339,-0.793,2.136,-0.641,86.667,92926.000,1.000
14.131,-53.904,9.638,14.399,19.352,16.223,14.921,9.205,-0.030,0.961,-0.340,-0.885,2.258,-0.641,86.667,92927.000,1.000
15.515,-52.943,11.242,16.107,22.093,19.426,18.388,13.145,-0.030,0.960,-0.339,-1.160,2.350,-0.610,86.667,92928.000,1.000
13.108,-56.306,7.222,11.408,18.792,17.470,16.134,10.889,-0.029,0.960,-0.336,-1.221,2.319,-0.702,86.667,92929.000,1.000
9.350,-60.428,1.538,4.439,13.298,14.171,12.410,6.790,-0.030,0.960,-0.334,-1.343,2.319,-0.854,86.667,92930.000,1.000
7.606,-61.640,-0.871,0.868,10.741,14.144,12.552,6.060,-0.031,0.960,-0.334,-1.465,2.350,-0.824,86.667,92931.000,1.000
6.877,-61.689,-0.915,0.339,10.439,15.245,14.066,7.427,-0.032,0.960,-0.335,-1.526,2.380,-0.854,86.667,92932.000,1.000
6.943,-61.904,-0.497,0.270,9.800,14.095,12.339,7.593,-0.033,0.960,-0.330,-1.587,2.319,-1.007,86.667,92933.000,1.000
7.809,-62.262,-0.463,-1.019,7.432,10.173,6.764,4.639,-0.035,0.961,-0.333,-1.617,2.228,-1.038,86.667,92934.000,1.000
7.382,-64.285,-2.304,-4.262,2.917,4.226,-0.583,-1.399,-0.034,0.962,-0.333,-1.648,2.106,-1.251,86.667,92935.000,1.000
6.831,-66.273,-3.721,-6.342,-0.244,0.126,-5.234,-5.922,-0.038,0.961,-0.330,-1.740,1.892,-1.343,86.667,92936.000,1.000
10.450,-63.813,-0.527,-3.358,2.147,1.967,-3.857,-4.452,-0.038,0.963,-0.332,-1.709,1.678,-1.343,86.667,92937.000,1.000
16.151,-58.857,4.702,1.961,7.010,6.410,-0.052,-0.463,-0.042,0.962,-0.331,-1.740,1.343,-1.434,86.667,92938.000,1.000
18.453,-56.236,7.415,5.298,9.323,8.054,1.342,0.604,-0.045,0.961,-0.328,-1.801,1.068,-1.404,86.667,92939.000,1.000
18.425,-55.024,8.716,7.556,9.889,7.582,0.701,-1.149,-0.045,0.961,-0.327,-1.740,0.763,-1.434,86.667,92940.000,1.000
18.739,-53.100,10.269,9.469,10.181,6.593,-1.333,-4.889,-0.045,0.959,-0.328,-1.709,0.366,-1.526,86.667,92941.000,1.000
18.508,-51.782,10.725,9.388,8.979,4.166,-5.948,-11.260,-0.046,0.958,-0.326,-1.770,0.031,-1.648,86.667,92942.000,1.000
17.775,-51.580,10.197,8.312,7.084,1.792,-11.142,-18.150,-0.045,0.957,-0.326,-1.587,-0.275,-1.709,86.667,92943.000,1.000
18.510,-50.566,10.584,8.711,7.111,2.916,-12.767,-22.250,-0.045,0.956,-0.328,-1.373,-0.641,-1.709,86.667,92944.000,1.000
21.365,-47.595,11.861,10.229,9.236,8.085,-10.037,-23.146,-0.043,0.957,-0.329,-1.099,-0.885,-1.648,86.667,92945.000,1.000
23.055,-44.906,11.412,9.458,10.477,13.989,-6.474,-23.460,-0.042,0.958,-0.330,-1.007,-1.221,-1.678,86.667,92946.000,1.000
18.286,-47.217,5.451,2.350,6.462,15.349,-7.234,-27.043,-0.041,0.956,-0.329,-0.916,-1.434,-1.587,86.667,92947.000,1.000
8.139,-54.317,-4.667,-9.027,-1.920,11.358,-12.099,-32.685,-0.037,0.955,-0.326,-0.732,-1.709,-1.495,86.667,92948.000,1.000
0.885,-59.462,-11.006,-15.893,-7.124,7.808,-14.276,-33.143,-0.038,0.956,-0.323,-0.610,-1.923,-1.495,86.667,92949.000,1.000
0.005,-59.919,-10.702,-14.931,-6.440,7.343,-11.518,-26.472,-0.036,0.958,-0.326,-0.427,-2.106,-1.404,86.667,92950.000,1.000
1.994,-58.196,-7.680,-10.511,-3.391,7.623,-7.047,-17.107,-0.034,0.958,-0.329,-0.244,-2.289,-1.251,86.667,92951.000,1.000
6.539,-54.086,-2.686,-4.454,1.829,9.334,-0.450,-6.031,-0.034,0.959,-0.335,-0.061,-2.380,-1.068,86.667,92952.000,1.000
14.451,-47.273,4.943,3.328,9.786,13.747,8.872,6.546,-0.031,0.958,-0.336,0.092,-2.380,-0.916,86.667,92953.000,1.000
20.788,-41.855,11.093,9.191,16.114,17.235,15.863,15.513,-0.031,0.958,-0.333,0.305,-2.441,-0.885,86.667,92954.000,1.000
21.947,-40.820,12.281,10.543,17.430,16.457,16.539,17.495,-0.031,0.960,-0.333,0.458,-2.441,-0.702,86.667,92955.000,1.000
20.767,-42.505,10.785,9.476,15.631,12.947,12.963,14.782,-0.030,0.960,-0.333,0.519,-2.502,-0.702,86.667,92956.000,1.000
21.120,-43.926,10.144,8.758,13.844,10.184,9.015,10.649,-0.031,0.960,-0.335,0.671,-2.502,-0.641,86.667,92957.000,1.000
23.773,-42.997,11.561,9.730,14.000,10.492,7.480,7.784,-0.031,0.960,-0.331,0.763,-2.472,-0.671,86.667,92958.000,1.000
26.126,-40.447,13.415,11.666,15.490,12.337,7.865,7.012,-0.030,0.961,-0.332,0.824,-2.319,-0.549,86.667,92959.000,1.000
25.300,-39.344,12.658,12.034,14.990,11.296,5.961,5.235,-0.028,0.962,-0.335,0.793,-2.319,-0.580,86.667,92960.000,1.000
22.238,-39.407,9.887,10.377,11.795,7.143,0.739,0.148,-0.027,0.961,-0.335,0.763,-2.167,-0.580,86.667,92961.000,1.000
20.077,-37.504,8.316,8.691,8.904,4.074,-3.813,-6.503,-0.024,0.960,-0.338,0.702,-1.984,-0.580,86.667,92962.000,1.000
19.055,-33.769,8.164,7.612,7.768,3.586,-5.705,-12.873,-0.024,0.959,-0.335,0.702,-1.801,-0.580,86.667,92963.000,1.000
18.105,-30.372,8.257,6.473,7.741,4.345,-6.578,-19.013,-0.025,0.961,-0.335,0.671,-1.587,-0.488,86.667,92964.000,1.000
18.888,-27.359,9.216,5.381,8.501,6.318,-7.732,-25.064,-0.024,0.963,-0.335,0.641,-1.373,-0.580,86.667,92965.000,1.000
22.470,-24.003,11.551,4.840,9.844,10.069,-8.644,-30.178,-0.023,0.961,-0.339,0.549,-1.038,-0.610,86.667,92966.000,1.000
26.400,-21.150,13.886,4.981,11.204,14.532,-8.349,-32.565,-0.022,0.962,-0.336,0.458,-0.946,-0.671,86.667,92967.000,1.000
26.800,-20.805,13.810,4.573,11.101,17.150,-7.580,-31.511,-0.024,0.961,-0.335,0.458,-0.671,-0.641,86.667,92968.000,1.000
21.760,-23.864,9.534,1.220,7.450,16.014,-8.262,-29.110,-0.023,0.963,-0.333,0.397,-0.549,-0.763,86.667,92969.000,1.000
13.638,-28.377,2.175,-4.775,1.263,12.339,-9.695,-26.556,-0.023,0.965,-0.333,0.305,-0.275,-0.732,86.667,92970.000,1.000
5.724,-32.061,-4.587,-9.804,-3.149,8.729,-8.973,-21.449,-0.023,0.964,-0.334,0.183,-0.061,-0.793,86.667,92971.000,1.000
-0.721,-35.126,-9.062,-12.093,-4.243,5.360,-6.182,-12.821,-0.024,0.962,-0.335,0.153,0.122,-0.732,86.667,92972.000,1.000
-4.416,-37.687,-11.810,-12.362,-3.786,1.966,-3.479,-3.586,-0.025,0.959,-0.337,0.122,0.305,-0.763,86.667,92973.000,1.000
-3.207,-37.309,-11.418,-9.607,-1.392,1.115,-0.164,4.632,-0.027,0.959,-0.335,0.000,0.458,-0.824,86.667,92974.000,1.000
3.154,-32.448,-6.311,-2.730,4.207,4.269,5.079,12.515,-0.026,0.958,-0.337,0.000,0.702,-0.824,86.667,92975.000,1.000
10.217,-26.112,0.484,4.709,10.105,7.578,9.460,18.092,-0.028,0.955,-0.337,0.122,0.793,-0.885,86.667,92976.000,1.000
13.658,-21.922,4.828,8.630,12.807,7.332,9.768,18.823,-0.028,0.957,-0.337,0.153,0.885,-0.916,86.667,92977.000,1.000
14.738,-18.526,7.774,10.712,14.291,6.312,8.601,17.687,-0.031,0.957,-0.338,0.183,1.007,-0.793,86.667,92978.000,1.000
15.581,-13.480,11.611,13.598,17.422,8.512,9.927,18.334,-0.032,0.957,-0.337,0.275,1.007,-0.763,86.667,92979.000,1.000
15.228,-8.905,14.289,15.387,20.124,12.544,12.162,18.534,-0.033,0.959,-0.337,0.336,0.977,-0.732,86.667,92980.000,1.000
13.174,-7.574,13.749,14.142,19.711,15.321,12.050,15.046,-0.033,0.958,-0.338,0.336,0.946,-0.732,86.667,92981.000,1.000
10.375,-9.328,10.234,10.165,15.520,15.106,8.284,7.011,-0.034,0.959,-0.338,0.305,0.854,-0.671,86.667,92982.000,1.000
7.329,-12.899,4.442,3.604,7.734,11.127,0.830,-5.400,-0.035,0.961,-0.337,0.305,0.793,-0.641,86.667,92983.000,1.000
6.782,-14.510,0.413,-2.314,1.046,6.948,-6.362,-17.520,-0.036,0.961,-0.337,0.305,0.732,-0.549,86.667,92984.000,1.000
10.396,-11.572,1.563,-3.570,0.032,5.916,-9.983,-23.873,-0.036,0.960,-0.335,0.214,0.641,-0.488,86.667,92985.000,1.000
12.037,-9.413,2.958,-3.274,0.280,3.793,-13.272,-26.121,-0.038,0.960,-0.333,0.153,0.580,-0.519,86.667,92986.000,1.000
9.251,-11.516,0.714,-4.106,-1.599,-0.821,-16.112,-25.005,-0.039,0.964,-0.334,0.061,0.488,-0.427,86.667,92987.000,1.000
9.807,-11.984,0.406,-1.386,0.054,-0.455,-11.920,-15.656,-0.039,0.963,-0.335,-0.061,0.214,-0.488,86.667,92988.000,1.000
14.409,-9.361,3.508,4.416,5.504,5.225,-2.967,-1.433,-0.039,0.963,-0.333,-0.153,0.092,-0.427,86.667,92989.000,1.000
13.287,-10.740,2.025,4.622,5.964,6.459,0.045,5.916,-0.039,0.964,-0.334,-0.183,-0.031,-0.397,86.667,92990.000,1.000
5.286,-16.095,-4.920,-1.598,1.138,2.198,-3.082,4.886,-0.040,0.966,-0.333,-0.305,-0.214,-0.305,86.667,92991.000,1.000
-0.901,-18.773,-10.028,-6.873,-1.350,0.118,-4.404,3.099,-0.039,0.965,-0.329,-0.427,-0.305,-0.397,86.667,92992.000,1.000
-3.566,-19.038,-12.456,-9.802,-1.498,0.519,-3.882,1.584,-0.037,0.964,-0.331,-0.519,-0.549,-0.366,86.667,92993.000,1.000
-6.197,-19.282,-14.802,-12.327,-2.532,0.072,-4.248,-1.200,-0.037,0.962,-0.331,-0.702,-0.610,-0.305,86.667,92994.000,1.000
-7.421,-17.057,-15.551,-12.679,-2.309,0.771,-2.946,-1.464,-0.036,0.961,-0.329,-0.763,-0.916,-0.305,86.667,92995.000,1.000
-7.880,-13.671,-15.621,-12.153,-1.065,2.288,-0.750,0.755,-0.035,0.959,-0.328,-0.763,-0.916,-0.305,86.667,92996.000,1.000
-11.934,-14.158,-18.911,-14.899,-2.771,0.694,-2.415,-0.147,-0.034,0.957,-0.328,-0.824,-1.007,-0.336,86.667,92997.000,1.000
-15.669,-14.427,-20.973,-16.227,-3.156,0.686,-3.395,-1.229,-0.034,0.957,-0.331,-0.763,-1.129,-0.397,86.667,92998.000,1.000
-11.120,-6.793,-14.255,-8.581,5.227,10.150,5.033,5.764,-0.031,0.956,-0.330,-0.610,-1.251,-0.397,86.667,92999.000,1.000
-1.901,3.855,-4.106,2.312,16.460,23.491,17.803,16.380,-0.030,0.957,-0.334,-0.519,-1.251,-0.336,86.667,93000.000,1.000
2.362,8.417,-0.472,5.943,19.757,29.958,23.307,19.452,-0.030,0.954,-0.336,-0.458,-1.282,-0.427,86.667,93001.000,1.000
0.837,7.822,-2.983,2.533,15.509,28.990,20.007,13.941,-0.029,0.955,-0.336,-0.427,-1.251,-0.427,86.667,93002.000,1.000
-0.440,8.042,-4.868,-0.911,11.282,26.386,14.696,7.180,-0.027,0.959,-0.336,-0.397,-1.129,-0.366,86.667,93003.000,1.000
1.690,11.168,-2.672,-0.584,11.301,25.395,12.753,4.502,-0.028,0.959,-0.331,-0.275,-1.251,-0.397,86.667,93004.000,1.000
2.841,12.772,-1.293,-0.574,11.462,22.744,11.225,3.141,-0.030,0.962,-0.332,-0.183,-1.160,-0.366,86.667,93005.000,1.000
-0.834,9.729,-5.105,-4.887,7.420,15.478,5.648,-0.890,-0.028,0.963,-0.333,-0.305,-1.068,-0.305,86.667,93006.000,1.000
-2.513,8.353,-7.361,-7.146,4.839,9.751,0.923,-2.874,-0.025,0.965,-0.332,-0.244,-1.068,-0.336,86.667,93007.000,1.000
1.267,11.563,-4.068,-3.484,7.237,9.117,0.714,0.105,-0.023,0.966,-0.335,-0.275,-1.068,-0.305,86.667,93008.000,1.000
0.994,10.705,-3.988,-2.432,6.606,5.809,-1.441,0.989,-0.025,0.962,-0.337,-0.275,-0.977,-0.214,86.667,93009.000,1.000
-5.049,3.613,-9.826,-6.922,0.457,-2.964,-7.480,-2.254,-0.025,0.962,-0.340,-0.336,-0.885,-0.244,86.667,93010.000,1.000
-6.247,-0.244,-12.179,-8.501,-2.608,-9.199,-10.222,-2.777,-0.025,0.959,-0.339,-0.336,-0.732,-0.183,86.667,93011.000,1.000
-0.809,2.071,-8.738,-5.143,-0.228,-9.741,-8.173,0.264,-0.025,0.958,-0.338,-0.214,-0.641,-0.092,86.667,93012.000,1.000
1.556,3.283,-7.575,-4.385,0.368,-10.495,-8.044,0.311,-0.027,0.955,-0.337,-0.214,-0.580,-0.153,86.667,93013.000,1.000
-2.169,0.790,-10.821,-8.109,-2.860,-13.749,-11.557,-3.454,-0.027,0.948,-0.334,-0.031,-0.519,-0.122,86.667,93014.000,1.000
-3.053,1.453,-10.684,-8.206,-2.260,-12.713,-11.177,-2.818,-0.027,0.946,-0.334,0.122,-0.427,-0.153,86.667,93015.000,1.000
2.734,8.279,-4.073,-1.136,5.611,-3.650,-3.157,5.793,-0.025,0.947,-0.335,0.336,-0.397,-0.183,86.667,93016.000,1.000
6.329,13.703,0.496,4.496,12.415,5.808,4.418,13.556,-0.025,0.949,-0.340,0.702,-0.183,-0.275,86.667,93017.000,1.000
1.581,12.302,-2.989,1.947,11.512,8.488,4.375,13.011,-0.027,0.952,-0.339,1.068,-0.092,-0.397,86.667,93018.000,1.000
-6.083,8.517,-9.103,-3.751,7.514,7.587,0.763,8.595,-0.025,0.957,-0.340,1.282,-0.031,-0.549,86.667,93019.000,1.000
-9.472,7.793,-11.248,-5.473,7.016,9.124,0.461,7.283,-0.027,0.960,-0.340,1.404,-0.092,-0.641,86.667,93020.000,1.000
-8.435,9.691,-9.733,-3.349,9.911,13.471,4.051,9.525,-0.029,0.961,-0.337,1.251,-0.061,-0.732,86.667,93021.000,1.000
-7.338,9.966,-9.064,-2.279,11.095,15.580,6.375,10.937,-0.033,0.962,-0.334,1.221,-0.061,-0.824,86.667,93022.000,1.000
-8.145,6.978,-11.132,-4.396,7.886,12.013,3.799,8.554,-0.036,0.965,-0.333,0.946,0.000,-1.068,86.667,93023.000,1.000
-6.615,5.893,-11.474,-4.948,5.324,7.977,0.837,6.048,-0.040,0.967,-0.333,0.824,-0.092,-1.404,86.667,93024.000,1.000
0.465,10.360,-7.169,-0.104,7.939,9.460,2.706,7.702,-0.041,0.968,-0.332,0.610,-0.275,-1.709,86.667,93025.000,1.000
7.491,15.288,-2.980,5.275,11.330,12.435,5.854,10.407,-0.044,0.969,-0.334,0.427,-0.427,-1.953,86.667,93026.000,1.000
9.846,16.830,-2.142,6.376,11.138,11.329,5.443,10.375,-0.044,0.971,-0.334,0.275,-0.610,-2.289,86.667,93027.000,1.000
10.036,17.315,-2.159,4.955,9.112,7.389,2.027,8.219,-0.042,0.973,-0.335,0.092,-0.916,-2.563,86.667,93028.000,1.000
8.611,16.674,-3.153,2.386,5.941,2.351,-3.519,3.906,-0.039,0.973,-0.334,-0.183,-1.068,-2.625,86.667,93029.000,1.000
4.536,13.816,-6.983,-1.404,1.221,-3.056,-10.229,-2.015,-0.037,0.975,-0.331,-0.519,-1.221,-2.655,86.667,93030.000,1.000
-0.078,11.480,-11.504,-4.619,-2.873,-6.437,-15.103,-6.454,-0.035,0.975,-0.332,-0.824,-1.312,-2.655,86.667,93031.000,1.000
-2.999,11.496,-13.977,-5.640,-4.514,-6.547,-16.531,-7.734,-0.032,0.971,-0.331,-1.068,-1.404,-2.441,86.667,93032.000,1.000
-2.478,13.925,-12.804,-3.262,-2.420,-3.400,-14.175,-5.259,-0.032,0.968,-0.330,-1.221,-1.312,-2.167,86.667,93033.000,1.000
2.119,18.552,-7.839,2.303,3.547,2.091,-8.657,0.632,-0.033,0.964,-0.333,-1.465,-1.190,-1.984,86.667,93034.000,1.000
7.306,22.626,-2.777,7.144,9.594,6.680,-3.323,6.322,-0.034,0.962,-0.334,-1.465,-1.282,-1.801,86.667,93035.000,1.000
7.490,22.394,-2.001,7.078,11.196,7.254,-1.668,7.573,-0.036,0.958,-0.336,-1.465,-1.251,-1.495,86.667,93036.000,1.000
2.614,18.660,-5.103,3.114,8.859,5.045,-3.042,4.844,-0.039,0.956,-0.336,-1.434,-1.373,-1.312,86.667,93037.000,1.000
-0.999,16.775,-7.558,0.187,7.548,4.822,-3.180,2.964,-0.041,0.955,-0.336,-1.190,-1.465,-1.099,86.667,93038.000,1.000
-2.156,16.635,-9.296,-1.774,7.213,5.951,-2.419,2.220,-0.042,0.954,-0.329,-0.946,-1.556,-0.793,86.667,93039.000,1.000
-5.087,13.127,-13.981,-6.560,2.979,3.056,-5.404,-1.531,-0.042,0.955,-0.328,-0.763,-1.617,-0.580,86.667,93040.000,1.000
-6.888,9.479,-17.559,-10.384,-1.933,-0.695,-8.899,-5.185,-0.041,0.954,-0.329,-0.549,-1.770,-0.366,86.667,93041.000,1.000
-2.660,11.655,-14.634,-7.790,-0.962,1.412,-6.649,-3.191,-0.042,0.954,-0.327,-0.519,-1.923,-0.031,86.667,93042.000,1.000
3.186,15.773,-9.638,-2.633,2.918,5.951,-1.843,1.191,-0.044,0.954,-0.329,-0.458,-2.014,0.244,86.667,93043.000,1.000
6.574,17.389,-6.753,0.756,4.954,7.638,0.880,3.923,-0.041,0.955,-0.332,-0.427,-2.106,0.488,86.667,93044.000,1.000
9.925,18.013,-4.206,3.462,6.000,7.383,2.317,5.929,-0.039,0.955,-0.327,-0.397,-2.258,0.671,86.667,93045.000,1.000
12.418,17.645,-2.426,5.047,6.587,5.704,2.640,6.715,-0.036,0.955,-0.327,-0.458,-2.289,0.824,86.667,93046.000,1.000
12.155,16.733,-2.363,5.343,7.346,3.546,2.608,6.637,-0.032,0.958,-0.329,-0.214,-2.289,0.946,86.667,93047.000,1.000
11.614,18.296,-2.025,6.305,9.806,3.726,4.503,8.332,-0.032,0.960,-0.333,-0.092,-2.258,0.946,86.667,93048.000,1.000
10.753,20.278,-2.816,5.271,10.380,3.605,4.850,8.745,-0.028,0.961,-0.334,-0.031,-2.045,1.007,86.667,93049.000,1.000
7.289,18.716,-7.377,-0.937,5.466,-0.692,-0.908,3.091,-0.028,0.963,-0.329,0.000,-2.045,1.007,86.667,93050.000,1.000
3.833,16.902,-11.173,-6.723,0.714,-4.190,-7.277,-3.938,-0.029,0.964,-0.329,-0.183,-1.984,1.038,86.667,93051.000,1.000
4.317,18.912,-9.530,-5.717,2.081,-1.639,-7.270,-5.234,-0.025,0.966,-0.326,-0.305,-1.984,1.099,86.667,93052.000,1.000
6.206,20.882,-6.849,-2.295,4.977,1.661,-5.104,-3.851,-0.023,0.965,-0.328,-0.427,-1.770,1.160,86.667,93053.000,1.000
5.253,19.262,-7.809,-3.032,4.162,0.873,-6.212,-4.966,-0.022,0.963,-0.325,-0.519,-1.556,1.068,86.667,93054.000,1.000
3.986,18.636,-8.807,-4.924,3.596,1.179,-6.528,-5.285,-0.020,0.962,-0.328,-0.702,-1.373,0.946,86.667,93055.000,1.000
5.757,22.166,-6.450,-3.296,6.559,5.370,-3.223,-2.111,-0.021,0.960,-0.327,-0.763,-1.282,0.793,86.667,93056.000,1.000
6.873,23.910,-5.445,-1.965,7.479,6.247,-2.531,-0.853,-0.019,0.960,-0.332,-0.854,-1.007,0.641,86.667,93057.000,1.000
2.314,18.716,-10.340,-5.915,1.865,-0.539,-8.339,-5.299,-0.020,0.958,-0.334,-0.793,-0.793,0.610,86.667,93058.000,1.000
-4.917,11.902,-16.469,-11.260,-4.569,-8.082,-14.048,-10.039,-0.019,0.956,-0.331,-0.641,-0.549,0.397,86.667,93059.000,1.000
-6.761,11.844,-16.384,-10.695,-3.800,-8.255,-12.177,-8.163,-0.017,0.957,-0.333,-0.458,-0.214,0.305,86.667,93060.000,1.000
