EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
15.086,18.279,17.509,7.131,15.540,-2.430,-2.475,-11.028,-0.008,0.979,-0.258,-1.862,-2.014,-1.068,86.667,136780.000,1.000
12.914,17.943,17.067,7.873,16.139,-2.635,-1.730,-10.160,-0.008,0.978,-0.263,-1.648,-1.740,-1.007,86.667,136781.000,1.000
10.130,16.042,15.594,8.615,16.637,-1.555,-0.759,-8.726,-0.007,0.977,-0.262,-1.434,-1.465,-0.946,86.667,136782.000,1.000
8.244,13.608,13.569,8.650,16.638,0.702,1.774,-7.166,-0.007,0.976,-0.265,-1.282,-1.251,-0.977,86.667,136783.000,1.000
7.055,10.489,11.440,7.705,15.914,1.948,4.933,-5.003,-0.006,0.976,-0.260,-1.007,-1.129,-0.916,86.667,136784.000,1.000
7.337,8.620,11.226,7.277,15.974,2.537,6.508,-1.943,-0.004,0.976,-0.260,-0.854,-0.885,-0.793,86.667,136785.000,1.000
9.926,11.374,14.871,9.542,19.239,6.048,7.787,2.732,-0.006,0.976,-0.260,-0.763,-0.671,-0.702,86.667,136786.000,1.000
10.841,15.307,18.080,11.535,22.508,9.917,8.700,6.158,-0.008,0.977,-0.262,-0.580,-0.366,-0.732,86.667,136787.000,1.000
8.727,16.062,18.093,11.285,22.799,9.867,8.836,6.856,-0.009,0.977,-0.256,-0.427,-0.092,-0.702,86.667,136788.000,1.000
10.038,17.613,20.107,13.422,24.244,9.286,10.881,8.937,-0.009,0.978,-0.262,-0.305,0.183,-0.610,86.667,136789.000,1.000
15.929,22.136,24.740,18.047,27.625,10.082,12.854,11.526,-0.011,0.982,-0.260,-0.122,0.275,-0.671,86.667,136790.000,1.000
18.200,23.289,24.429,17.665,26.311,6.864,8.396,7.435,-0.012,0.982,-0.260,-0.061,0.397,-0.549,86.667,136791.000,1.000
15.587,19.055,18.602,12.028,20.091,-0.448,0.256,-1.615,-0.011,0.982,-0.256,-0.061,0.458,-0.427,86.667,136792.000,1.000
15.812,16.585,16.123,10.070,17.838,-3.261,-0.868,-4.688,-0.010,0.984,-0.260,0.092,0.671,-0.305,86.667,136793.000,1.000
19.861,18.389,19.347,13.748,21.819,0.449,5.862,0.286,-0.007,0.982,-0.261,0.031,0.793,-0.244,86.667,136794.000,1.000
22.002,19.409,22.186,16.730,25.379,3.720,10.875,4.968,-0.003,0.984,-0.263,0.031,0.946,-0.122,86.667,136795.000,1.000
21.982,18.673,23.036,17.731,26.358,4.654,11.389,6.091,-0.005,0.984,-0.261,0.153,1.160,-0.061,86.667,136796.000,1.000
22.884,18.691,23.994,19.148,27.241,6.438,12.196,6.609,-0.006,0.983,-0.261,0.214,1.160,0.183,86.667,136797.000,1.000
22.924,18.305,23.620,18.851,27.285,7.889,13.896,6.616,-0.006,0.981,-0.259,0.183,1.282,0.244,86.667,136798.000,1.000
20.757,16.940,21.194,15.462,25.642,6.716,13.860,4.697,-0.008,0.982,-0.259,0.153,1.434,0.366,86.667,136799.000,1.000
19.636,17.409,19.618,12.546,24.671,4.840,12.361,1.934,-0.006,0.984,-0.254,0.153,1.495,0.458,86.667,136800.000,1.000
19.432,19.134,19.181,11.123,24.515,3.447,9.761,-1.191,-0.005,0.986,-0.256,0.061,1.617,0.519,86.667,136801.000,1.000
16.279,17.739,16.751,8.391,22.200,0.492,5.067,-5.364,-0.004,0.990,-0.258,0.092,1.709,0.580,86.667,136802.000,1.000
10.353,12.700,12.141,4.789,17.943,-4.114,0.617,-8.806,-0.004,0.990,-0.257,-0.061,1.648,0.580,86.667,136803.000,1.000
5.214,7.635,8.152,3.217,15.171,-7.547,-0.170,-8.889,-0.006,0.988,-0.259,-0.244,1.740,0.580,86.667,136804.000,1.000
3.137,5.426,6.835,4.444,15.716,-7.415,1.906,-5.519,-0.007,0.986,-0.264,-0.366,1.770,0.610,86.667,136805.000,1.000
3.949,6.167,7.958,6.645,17.910,-4.052,3.471,-1.554,-0.008,0.982,-0.257,-0.519,1.801,0.610,86.667,136806.000,1.000
3.871,5.808,7.019,5.167,16.453,-2.852,0.588,-2.259,-0.012,0.982,-0.257,-0.458,1.740,0.397,86.667,136807.000,1.000
-0.292,2.073,1.661,-1.339,9.982,-7.238,-6.047,-7.757,-0.013,0.980,-0.258,-0.458,1.648,0.122,86.667,136808.000,1.000
-1.676,2.680,0.734,-3.011,8.793,-8.220,-5.938,-6.992,-0.016,0.979,-0.255,-0.305,1.556,-0.214,86.667,136809.000,1.000
8.659,14.656,12.642,9.272,21.295,3.419,7.969,7.680,-0.019,0.979,-0.257,-0.214,1.495,-0.610,86.667,136810.000,1.000
24.358,29.616,29.077,27.125,37.891,19.134,25.226,25.715,-0.016,0.980,-0.260,-0.183,1.312,-1.038,86.667,136811.000,1.000
31.074,34.020,35.156,34.684,43.427,24.234,30.877,31.787,-0.013,0.979,-0.259,-0.244,1.038,-1.404,86.667,136812.000,1.000
26.321,27.692,29.515,29.876,37.646,19.014,24.939,25.597,-0.012,0.980,-0.261,-0.244,0.885,-1.678,86.667,136813.000,1.000
19.165,20.207,21.880,22.539,30.247,13.324,17.568,16.944,-0.010,0.979,-0.260,-0.122,0.763,-1.831,86.667,136814.000,1.000
15.211,15.928,17.499,17.558,25.166,9.995,13.981,10.704,-0.007,0.979,-0.258,-0.275,0.763,-2.075,86.667,136815.000,1.000
13.740,13.883,15.838,13.825,22.050,7.146,14.635,7.664,-0.006,0.982,-0.260,-0.275,0.702,-2.167,86.667,136816.000,1.000
15.328,14.925,17.243,12.632,22.560,6.715,18.496,8.513,-0.006,0.982,-0.258,-0.244,0.732,-2.289,86.667,136817.000,1.000
18.884,18.225,20.332,13.877,24.760,8.839,19.164,8.437,-0.007,0.984,-0.255,-0.244,0.641,-2.228,86.667,136818.000,1.000
18.338,18.284,19.689,12.641,22.151,7.260,10.734,1.267,-0.008,0.988,-0.251,-0.427,0.610,-2.136,86.667,136819.000,1.000
11.495,12.841,13.228,6.999,13.936,-1.143,-2.238,-9.603,-0.011,0.989,-0.251,-0.549,0.580,-2.167,86.667,136820.000,1.000
3.605,6.038,5.548,0.584,6.123,-11.346,-11.419,-16.710,-0.013,0.989,-0.252,-0.610,0.458,-2.106,86.667,136821.000,1.000
0.375,2.072,2.010,-2.713,3.173,-17.959,-14.769,-18.279,-0.011,0.990,-0.253,-0.732,0.397,-2.136,86.667,136822.000,1.000
1.598,1.453,3.364,-2.224,4.844,-19.980,-14.024,-16.372,-0.013,0.986,-0.257,-0.854,0.305,-1.923,86.667,136823.000,1.000
0.607,-0.164,3.608,-2.901,5.658,-20.555,-13.065,-15.430,-0.013,0.984,-0.256,-0.885,0.244,-1.801,86.667,136824.000,1.000
-8.289,-8.505,-4.052,-10.793,-1.095,-24.988,-17.993,-20.770,-0.012,0.979,-0.256,-0.854,-0.122,-1.648,86.667,136825.000,1.000
-18.456,-18.598,-13.786,-19.967,-10.593,-30.973,-26.029,-28.097,-0.012,0.977,-0.257,-0.671,-0.183,-1.556,86.667,136826.000,1.000
-14.395,-15.549,-10.107,-14.964,-7.462,-26.202,-22.465,-23.137,-0.013,0.973,-0.252,-0.580,-0.244,-1.465,86.667,136827.000,1.000
5.237,2.877,8.705,5.475,10.964,-7.555,-2.610,-3.113,-0.013,0.973,-0.253,-0.336,-0.458,-1.312,86.667,136828.000,1.000
24.381,21.711,27.324,24.973,29.787,11.727,19.134,16.971,-0.011,0.972,-0.253,0.000,-0.549,-1.190,86.667,136829.000,1.000
32.933,31.043,36.138,32.941,38.982,21.614,30.344,25.781,-0.011,0.971,-0.256,0.153,-0.610,-1.129,86.667,136830.000,1.000
31.555,30.930,35.677,30.022,38.597,21.731,29.735,23.323,-0.010,0.971,-0.256,0.397,-0.641,-0.946,86.667,136831.000,1.000
23.414,23.147,27.916,20.070,30.707,14.229,21.081,14.101,-0.008,0.972,-0.252,0.427,-0.641,-0.885,86.667,136832.000,1.000
17.025,15.406,20.764,12.639,23.435,6.879,14.516,7.842,-0.008,0.972,-0.251,0.610,-0.671,-0.763,86.667,136833.000,1.000
21.030,16.616,23.397,16.060,25.627,8.030,18.254,11.903,-0.010,0.972,-0.255,0.732,-0.702,-0.610,86.667,136834.000,1.000
30.626,22.878,31.552,24.216,32.922,13.613,25.607,19.692,-0.009,0.973,-0.257,0.916,-0.732,-0.519,86.667,136835.000,1.000
34.004,24.318,34.475,26.439,35.351,14.314,26.073,20.914,-0.009,0.974,-0.257,1.160,-0.702,-0.458,86.667,136836.000,1.000
29.574,20.348,31.233,23.524,32.617,10.046,21.128,16.697,-0.009,0.975,-0.258,1.190,-0.671,-0.488,86.667,136837.000,1.000
22.789,15.641,26.603,20.219,29.074,5.346,16.266,12.779,-0.011,0.974,-0.254,1.343,-0.702,-0.366,86.667,136838.000,1.000
15.483,10.926,20.782,15.013,24.311,0.692,10.672,8.641,-0.007,0.976,-0.258,1.465,-0.702,-0.305,86.667,136839.000,1.000
8.418,6.287,13.509,7.593,17.974,-3.716,4.005,2.718,-0.005,0.976,-0.255,1.526,-0.793,-0.275,86.667,136840.000,1.000
4.123,4.177,8.437,2.774,13.504,-5.646,0.217,-2.027,-0.005,0.979,-0.254,1.617,-0.702,-0.244,86.667,136841.000,1.000
3.198,4.789,7.076,1.823,12.160,-5.438,-0.028,-3.478,-0.007,0.983,-0.252,1.556,-0.671,-0.214,86.667,136842.000,1.000
2.325,4.338,5.652,-0.192,10.649,-6.307,-0.622,-4.364,-0.008,0.984,-0.254,1.556,-0.641,-0.275,86.667,136843.000,1.000
0.211,1.788,2.605,-4.432,8.213,-8.125,-1.900,-6.121,-0.009,0.986,-0.256,1.495,-0.671,-0.153,86.667,136844.000,1.000
1.484,2.609,3.138,-4.070,10.124,-5.545,1.120,-4.443,-0.008,0.989,-0.259,1.373,-0.732,-0.122,86.667,136845.000,1.000
7.356,9.054,9.301,3.083,17.777,2.438,8.791,1.616,-0.008,0.990,-0.257,1.160,-0.702,-0.275,86.667,136846.000,1.000
11.819,14.764,14.572,9.088,23.967,8.507,13.972,5.177,-0.008,0.990,-0.258,0.916,-0.702,-0.244,86.667,136847.000,1.000
11.771,15.531,15.259,9.320,24.577,8.828,13.818,3.604,-0.009,0.990,-0.260,0.763,-0.641,-0.275,86.667,136848.000,1.000
9.787,13.799,14.350,7.302,22.913,7.032,12.477,1.761,-0.008,0.992,-0.261,0.519,-0.702,-0.336,86.667,136849.000,1.000
7.287,11.246,12.907,5.153,20.858,4.635,11.137,1.190,-0.010,0.992,-0.261,0.122,-0.702,-0.336,86.667,136850.000,1.000
5.987,9.162,11.612,3.507,18.843,1.439,9.166,0.964,-0.011,0.993,-0.260,-0.092,-0.702,-0.366,86.667,136851.000,1.000
10.499,10.976,14.539,5.638,19.758,0.572,9.566,3.474,-0.013,0.993,-0.257,-0.275,-0.824,-0.488,86.667,136852.000,1.000
17.985,14.287,19.894,9.568,21.610,0.690,10.787,6.394,-0.013,0.993,-0.256,-0.397,-1.068,-0.519,86.667,136853.000,1.000
19.089,11.938,19.806,8.352,17.912,-4.491,6.344,3.047,-0.013,0.988,-0.256,-0.702,-1.221,-0.610,86.667,136854.000,1.000
13.702,4.605,14.062,3.185,10.297,-13.200,-1.089,-3.600,-0.010,0.984,-0.257,-0.946,-1.373,-0.671,86.667,136855.000,1.000
8.326,-1.627,8.720,0.345,5.592,-18.336,-3.320,-5.306,-0.006,0.981,-0.258,-1.099,-1.404,-0.763,86.667,136856.000,1.000
4.674,-4.719,5.769,0.219,4.856,-18.879,-1.394,-2.642,-0.003,0.981,-0.257,-1.038,-1.404,-0.793,86.667,136857.000,1.000
2.289,-4.387,5.352,1.070,6.582,-16.858,-0.963,-0.846,-0.006,0.982,-0.259,-0.916,-1.221,-0.824,86.667,136858.000,1.000
2.479,-0.337,8.235,3.366,10.907,-12.528,-1.331,-0.432,-0.006,0.981,-0.259,-0.977,-1.160,-0.793,86.667,136859.000,1.000
6.057,6.282,13.755,7.345,17.689,-5.525,2.253,1.941,-0.006,0.982,-0.260,-1.007,-1.099,-0.732,86.667,136860.000,1.000
13.269,15.778,21.995,13.861,27.172,5.097,11.481,8.930,-0.006,0.981,-0.261,-1.160,-1.190,-0.732,86.667,136861.000,1.000
22.052,26.561,31.012,21.579,37.028,16.652,21.234,17.391,-0.006,0.978,-0.260,-1.129,-1.190,-0.793,86.667,136862.000,1.000
26.397,31.966,34.678,24.632,40.985,22.172,24.271,20.168,-0.006,0.977,-0.261,-1.160,-1.129,-0.885,86.667,136863.000,1.000
25.473,30.696,32.737,22.463,38.603,21.022,21.282,17.428,-0.008,0.977,-0.258,-0.977,-1.129,-0.946,86.667,136864.000,1.000
25.078,28.878,31.702,21.149,35.942,18.913,18.041,15.510,-0.011,0.980,-0.259,-0.824,-1.007,-0.946,86.667,136865.000,1.000
26.379,28.573,32.880,21.893,34.651,17.532,15.543,14.907,-0.015,0.981,-0.259,-0.671,-1.068,-1.038,86.667,136866.000,1.000
26.557,27.286,32.486,21.455,32.518,15.590,12.697,12.528,-0.018,0.981,-0.255,-0.641,-1.282,-1.099,86.667,136867.000,1.000
25.049,24.566,29.768,19.584,29.982,13.693,11.471,9.781,-0.021,0.979,-0.257,-0.763,-1.404,-1.160,86.667,136868.000,1.000
21.914,20.984,26.075,17.259,27.817,11.614,11.979,8.624,-0.020,0.979,-0.258,-0.916,-1.526,-1.221,86.667,136869.000,1.000
16.240,16.041,21.214,13.170,24.117,6.989,9.805,6.315,-0.020,0.977,-0.261,-0.885,-1.709,-1.221,86.667,136870.000,1.000
9.221,10.597,15.818,7.208,18.453,-0.073,3.991,1.115,-0.017,0.978,-0.260,-0.763,-1.831,-1.251,86.667,136871.000,1.000
6.621,8.507,14.069,4.067,15.296,-4.817,1.292,-2.016,-0.017,0.979,-0.260,-0.641,-1.953,-1.373,86.667,136872.000,1.000
12.309,12.484,19.199,7.688,18.331,-3.943,6.267,1.202,-0.018,0.980,-0.259,-0.397,-2.045,-1.495,86.667,136873.000,1.000
21.533,18.521,26.925,14.194,23.393,-1.765,12.712,6.012,-0.013,0.982,-0.256,-0.458,-2.106,-1.373,86.667,136874.000,1.000
26.740,19.752,29.932,16.741,23.617,-4.796,11.498,5.166,-0.011,0.983,-0.258,-0.458,-2.228,-1.251,86.667,136875.000,1.000
25.341,15.007,26.940,13.977,18.453,-13.086,1.804,-1.741,-0.008,0.985,-0.259,-0.580,-2.197,-1.068,86.667,136876.000,1.000
18.915,8.051,21.174,8.847,11.832,-22.129,-9.860,-10.142,-0.006,0.985,-0.258,-0.763,-2.228,-0.916,86.667,136877.000,1.000
9.995,1.835,14.963,3.883,6.543,-28.842,-17.465,-16.091,-0.007,0.982,-0.260,-0.854,-2.106,-0.763,86.667,136878.000,1.000
4.611,-0.218,11.897,2.953,5.990,-29.918,-17.426,-15.866,-0.007,0.980,-0.262,-0.916,-2.075,-0.641,86.667,136879.000,1.000
11.565,8.187,18.903,12.323,16.196,-19.018,-5.475,-4.493,-0.006,0.980,-0.263,-0.824,-1.862,-0.671,86.667,136880.000,1.000
27.490,25.160,34.133,28.507,34.535,2.164,15.180,14.435,-0.006,0.978,-0.264,-0.519,-1.831,-0.671,86.667,136881.000,1.000
34.072,34.977,41.129,34.396,44.496,17.222,27.753,24.547,-0.007,0.977,-0.263,-0.397,-1.801,-0.610,86.667,136882.000,1.000
25.573,31.449,33.905,25.133,39.878,18.378,24.892,19.923,-0.009,0.978,-0.261,-0.183,-1.648,-0.641,86.667,136883.000,1.000
18.753,28.557,27.813,17.639,35.392,18.846,20.926,14.984,-0.009,0.979,-0.261,-0.092,-1.556,-0.549,86.667,136884.000,1.000
21.208,32.101,29.400,18.945,37.259,24.741,23.037,16.148,-0.009,0.979,-0.259,-0.092,-1.495,-0.427,86.667,136885.000,1.000
20.400,30.285,27.004,16.360,33.850,24.168,19.707,12.623,-0.007,0.981,-0.259,-0.122,-1.343,-0.366,86.667,136886.000,1.000
12.559,20.483,18.063,6.532,23.150,13.997,7.656,2.341,-0.008,0.980,-0.258,-0.153,-1.190,-0.244,86.667,136887.000,1.000
8.363,14.200,13.387,1.035,16.887,6.133,-1.228,-3.817,-0.008,0.979,-0.254,-0.244,-1.099,-0.244,86.667,136888.000,1.000
9.400,13.538,13.915,1.829,16.386,3.826,-3.255,-4.174,-0.006,0.979,-0.260,-0.153,-0.946,-0.244,86.667,136889.000,1.000
8.142,10.423,11.576,0.546,13.067,-0.714,-5.732,-6.303,-0.006,0.980,-0.262,-0.122,-0.854,-0.244,86.667,136890.000,1.000
5.734,5.732,8.383,-1.746,8.300,-7.362,-9.115,-9.898,-0.004,0.980,-0.262,-0.031,-0.702,-0.122,86.667,136891.000,1.000
7.977,6.058,11.029,1.669,9.375,-9.279,-8.256,-9.703,-0.005,0.980,-0.260,-0.061,-0.610,-0.061,86.667,136892.000,1.000
13.328,11.197,17.841,9.565,16.021,-5.329,-2.509,-5.281,-0.007,0.980,-0.258,-0.122,-0.458,0.122,86.667,136893.000,1.000
17.661,17.113,23.908,16.628,23.408,0.465,5.251,0.920,-0.006,0.982,-0.256,-0.092,-0.458,0.031,86.667,136894.000,1.000
18.666,19.923,26.471,19.259,27.564,2.941,10.002,4.736,-0.005,0.984,-0.260,-0.031,-0.275,0.061,86.667,136895.000,1.000
16.314,18.786,25.936,17.649,28.139,0.803,9.326,3.901,-0.008,0.987,-0.256,-0.092,-0.183,0.000,86.667,136896.000,1.000
15.552,18.546,26.442,16.551,29.225,-0.325,8.623,3.068,-0.007,0.989,-0.257,-0.183,-0.214,-0.031,86.667,136897.000,1.000
18.078,20.993,28.639,17.160,31.518,2.097,11.045,4.895,-0.006,0.990,-0.258,-0.244,-0.122,0.031,86.667,136898.000,1.000
18.858,21.625,28.148,15.420,31.012,3.348,11.873,5.043,-0.009,0.989,-0.257,-0.458,0.000,-0.061,86.667,136899.000,1.000
16.460,19.220,24.299,11.317,27.904,2.191,9.746,2.274,-0.008,0.986,-0.257,-0.641,-0.092,-0.031,86.667,136900.000,1.000
12.410,15.052,18.580,7.017,24.138,1.144,7.605,-0.930,-0.008,0.986,-0.259,-0.732,0.092,-0.092,86.667,136901.000,1.000
6.973,8.496,10.752,1.928,18.388,-0.291,4.934,-4.370,-0.009,0.985,-0.256,-0.732,0.122,-0.092,86.667,136902.000,1.000
3.078,2.476,4.362,-2.416,12.343,-1.967,1.221,-7.178,-0.010,0.984,-0.253,-0.763,0.061,-0.244,86.667,136903.000,1.000
1.679,0.330,2.102,-4.863,8.605,-3.369,-3.325,-9.425,-0.010,0.982,-0.254,-0.732,0.031,-0.244,86.667,136904.000,1.000
-1.738,-0.426,-0.014,-8.442,5.055,-6.050,-9.468,-13.711,-0.012,0.980,-0.255,-0.763,0.031,-0.244,86.667,136905.000,1.000
-4.766,0.932,-0.664,-10.433,3.927,-5.909,-11.519,-15.858,-0.015,0.980,-0.256,-0.763,0.000,-0.336,86.667,136906.000,1.000
0.507,8.418,6.367,-4.468,10.422,1.871,-3.758,-9.534,-0.015,0.982,-0.257,-0.732,-0.061,-0.519,86.667,136907.000,1.000
8.688,15.622,14.990,3.483,17.673,8.609,4.477,-1.881,-0.013,0.980,-0.258,-0.641,-0.061,-0.671,86.667,136908.000,1.000
8.581,13.056,14.132,2.940,15.096,3.737,1.043,-4.078,-0.015,0.978,-0.259,-0.610,-0.061,-0.671,86.667,136909.000,1.000
3.959,5.507,7.915,-2.012,7.549,-6.608,-8.336,-11.770,-0.016,0.978,-0.259,-0.580,-0.214,-0.763,86.667,136910.000,1.000
4.560,3.120,7.162,-1.231,6.199,-10.993,-10.452,-13.367,-0.016,0.977,-0.257,-0.519,-0.397,-0.854,86.667,136911.000,1.000
8.606,3.977,10.192,3.540,9.347,-11.489,-6.455,-9.363,-0.015,0.977,-0.255,-0.366,-0.549,-1.038,86.667,136912.000,1.000
8.245,0.205,8.488,3.710,8.146,-16.528,-7.020,-8.557,-0.015,0.975,-0.255,-0.275,-0.732,-1.038,86.667,136913.000,1.000
2.668,-7.714,1.608,-2.581,1.697,-25.746,-14.724,-13.617,-0.014,0.976,-0.255,-0.153,-0.824,-1.129,86.667,136914.000,1.000
-3.176,-12.887,-4.203,-10.356,-4.007,-32.115,-23.006,-20.160,-0.015,0.976,-0.256,-0.031,-0.977,-1.251,86.667,136915.000,1.000
-7.128,-11.976,-5.530,-14.728,-4.731,-31.433,-25.271,-23.227,-0.014,0.976,-0.257,0.092,-1.007,-1.282,86.667,136916.000,1.000
-8.955,-6.277,-3.114,-13.252,0.317,-23.792,-18.563,-19.324,-0.014,0.976,-0.259,0.275,-0.977,-1.373,86.667,136917.000,1.000
-5.368,4.199,4.143,-4.183,11.874,-9.579,-2.605,-6.403,-0.014,0.976,-0.260,0.336,-1.007,-1.495,86.667,136918.000,1.000
4.113,17.505,15.788,9.829,27.116,7.668,16.657,10.874,-0.014,0.979,-0.257,0.488,-1.068,-1.709,86.667,136919.000,1.000
10.354,24.062,22.938,18.262,35.757,17.415,26.761,20.207,-0.014,0.980,-0.256,0.580,-1.221,-1.740,86.667,136920.000,1.000
8.069,19.853,20.812,16.075,33.000,14.788,23.728,17.029,-0.013,0.983,-0.259,0.763,-1.190,-1.770,86.667,136921.000,1.000
7.351,16.040,19.044,13.333,28.828,10.171,19.024,12.112,-0.014,0.987,-0.256,0.732,-1.190,-1.801,86.667,136922.000,1.000
15.881,21.155,25.544,18.591,32.494,13.665,22.625,14.722,-0.013,0.986,-0.258,0.702,-1.251,-1.831,86.667,136923.000,1.000
25.555,27.717,33.566,25.112,38.598,20.278,28.890,19.252,-0.015,0.986,-0.260,0.610,-1.160,-1.862,86.667,136924.000,1.000
27.980,26.423,34.251,23.512,37.232,19.565,25.784,15.024,-0.015,0.986,-0.257,0.366,-1.251,-1.770,86.667,136925.000,1.000
26.072,19.847,29.054,15.427,28.307,10.889,11.788,1.141,-0.014,0.987,-0.258,0.183,-1.221,-1.709,86.667,136926.000,1.000
23.908,14.415,22.873,6.960,18.129,1.085,-4.659,-14.995,-0.015,0.987,-0.259,0.153,-1.251,-1.617,86.667,136927.000,1.000
19.190,10.775,16.721,0.137,10.300,-5.840,-16.927,-27.223,-0.013,0.984,-0.261,0.092,-1.282,-1.556,86.667,136928.000,1.000
11.055,7.280,11.004,-4.136,5.742,-10.172,-22.617,-32.294,-0.013,0.982,-0.261,0.183,-1.282,-1.526,86.667,136929.000,1.000
2.718,3.262,6.358,-5.131,4.141,-13.421,-21.589,-29.436,-0.014,0.982,-0.261,0.153,-1.343,-1.526,86.667,136930.000,1.000
-5.817,-2.491,0.857,-5.788,3.175,-17.232,-17.250,-22.068,-0.015,0.980,-0.260,0.214,-1.343,-1.434,86.667,136931.000,1.000
-15.327,-8.891,-6.052,-8.146,2.250,-20.705,-12.805,-13.416,-0.015,0.981,-0.260,0.275,-1.404,-1.404,86.667,136932.000,1.000
-21.707,-11.047,-9.764,-8.565,4.614,-19.784,-6.689,-2.616,-0.017,0.979,-0.260,0.336,-1.434,-1.282,86.667,136933.000,1.000
-21.121,-7.065,-7.294,-4.364,11.080,-13.374,2.215,9.923,-0.017,0.979,-0.262,0.397,-1.526,-1.221,86.667,136934.000,1.000
-15.406,-0.727,-1.706,1.505,17.913,-5.273,10.906,20.424,-0.015,0.981,-0.259,0.427,-1.526,-1.129,86.667,136935.000,1.000
-9.249,4.466,3.406,5.629,22.870,1.534,17.180,26.962,-0.016,0.984,-0.261,0.427,-1.556,-1.160,86.667,136936.000,1.000
-3.825,9.031,8.214,8.716,27.514,7.695,21.964,30.790,-0.018,0.985,-0.261,0.519,-1.556,-1.068,86.667,136937.000,1.000
3.291,14.282,14.339,12.760,32.711,13.789,25.452,32.317,-0.019,0.983,-0.258,0.488,-1.434,-0.946,86.667,136938.000,1.000
11.369,17.548,19.678,15.621,35.074,16.535,24.685,29.205,-0.017,0.983,-0.257,0.427,-1.526,-0.946,86.667,136939.000,1.000
15.597,15.655,20.084,14.164,32.268,13.982,19.679,21.853,-0.016,0.981,-0.259,0.366,-1.495,-0.916,86.667,136940.000,1.000
14.773,11.793,16.762,11.133,28.474,11.090,16.816,16.322,-0.015,0.982,-0.261,0.305,-1.556,-0.854,86.667,136941.000,1.000
13.118,10.703,14.225,10.351,27.319,11.387,17.840,14.928,-0.017,0.981,-0.260,0.336,-1.587,-0.763,86.667,136942.000,1.000
11.297,10.144,11.962,8.775,25.084,9.950,15.229,11.163,-0.017,0.979,-0.261,0.366,-1.648,-0.824,86.667,136943.000,1.000
6.007,6.422,7.023,3.006,18.868,3.573,6.534,1.658,-0.017,0.978,-0.259,0.427,-1.556,-0.885,86.667,136944.000,1.000
0.047,3.779,3.145,-1.348,14.875,-1.141,0.984,-5.713,-0.016,0.979,-0.261,0.366,-1.556,-0.885,86.667,136945.000,1.000
0.365,7.870,6.891,2.499,19.322,1.387,4.606,-3.996,-0.016,0.982,-0.264,0.244,-1.556,-0.946,86.667,136946.000,1.000
6.089,13.994,14.850,9.815,26.299,5.006,9.810,0.538,-0.015,0.982,-0.261,0.244,-1.556,-1.068,86.667,136947.000,1.000
8.252,12.181,16.080,10.080,24.995,0.429,6.981,-2.563,-0.015,0.983,-0.257,0.214,-1.465,-1.038,86.667,136948.000,1.000
3.565,2.206,8.373,2.915,15.734,-10.958,-1.723,-11.752,-0.014,0.983,-0.260,0.061,-1.404,-1.068,86.667,136949.000,1.000
0.186,-4.688,2.327,-0.701,10.031,-18.285,-5.786,-14.713,-0.015,0.983,-0.261,0.031,-1.373,-1.038,86.667,136950.000,1.000
4.359,-1.208,5.758,5.675,14.587,-15.205,-0.402,-5.177,-0.013,0.985,-0.261,-0.122,-1.373,-0.977,86.667,136951.000,1.000
