0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.690275625000000000e+05,1.576323750000000000e+05,6.840268750000000000e+05,2.287905937500000000e+05,1.619431406250000000e+05,2.497088750000000000e+05,1.381199218750000000e+05,1.700646875000000000e+05,-1.472167968750000000e-01,9.526367187500000000e-01,-3.083496093750000000e-01,-3.204345464706420898e+00,3.051757626235485077e-02,-1.220703005790710449e+00,7.333333587646484375e+01,3.820890000000000000e+05,1.000000000000000000e+00
1.688608281250000000e+05,1.576426562500000000e+05,6.837953125000000000e+05,2.287852187500000000e+05,1.618313750000000000e+05,2.496619375000000000e+05,1.381970937500000000e+05,1.700692500000000000e+05,-1.445312500000000000e-01,9.543457031250000000e-01,-3.068847656250000000e-01,-3.112792730331420898e+00,-3.051757626235485077e-02,-1.220703005790710449e+00,7.333333587646484375e+01,3.820900000000000000e+05,1.000000000000000000e+00
1.692079062500000000e+05,1.578568750000000000e+05,6.842361875000000000e+05,2.290661406250000000e+05,1.623258906250000000e+05,2.498640000000000000e+05,1.384550312500000000e+05,1.702056875000000000e+05,-1.440429687500000000e-01,9.514160156250000000e-01,-3.090820312500000000e-01,-2.899169683456420898e+00,-3.051757626235485077e-02,-1.129150271415710449e+00,7.333333587646484375e+01,3.820910000000000000e+05,1.000000000000000000e+00
1.695127812500000000e+05,1.579537968750000000e+05,6.846417500000000000e+05,2.292141093750000000e+05,1.626939687500000000e+05,2.500162500000000000e+05,1.385438906250000000e+05,1.702875781250000000e+05,-1.455078125000000000e-01,9.511718750000000000e-01,-3.112792968750000000e-01,-2.929687261581420898e+00,-9.155272692441940308e-02,-1.190185427665710449e+00,7.333333587646484375e+01,3.820920000000000000e+05,1.000000000000000000e+00
1.694077187500000000e+05,1.578184375000000000e+05,6.844518125000000000e+05,2.290463906250000000e+05,1.624618750000000000e+05,2.499321250000000000e+05,1.383484531250000000e+05,1.702053281250000000e+05,-1.437988281250000000e-01,9.526367187500000000e-01,-3.081054687500000000e-01,-2.899169683456420898e+00,-2.136230319738388062e-01,-1.098632693290710449e+00,7.333333587646484375e+01,3.820930000000000000e+05,1.000000000000000000e+00
1.690291718750000000e+05,1.576297812500000000e+05,6.838555625000000000e+05,2.287852187500000000e+05,1.619577031250000000e+05,2.497365937500000000e+05,1.381385312500000000e+05,1.700687031250000000e+05,-1.433105468750000000e-01,9.521484375000000000e-01,-3.098144531250000000e-01,-2.868652105331420898e+00,-2.441406100988388062e-01,-1.007079958915710449e+00,7.333333587646484375e+01,3.820940000000000000e+05,1.000000000000000000e+00
1.688563437500000000e+05,1.576332656250000000e+05,6.836200000000000000e+05,2.287679687500000000e+05,1.618396875000000000e+05,2.496769531250000000e+05,1.382031718750000000e+05,1.700590468750000000e+05,-1.411132812500000000e-01,9.511718750000000000e-01,-3.110351562500000000e-01,-2.685546636581420898e+00,-2.136230319738388062e-01,-1.129150271415710449e+00,7.333333587646484375e+01,3.820950000000000000e+05,1.000000000000000000e+00
1.691987812500000000e+05,1.578390000000000000e+05,6.843927500000000000e+05,2.290449531250000000e+05,1.623200781250000000e+05,2.498619375000000000e+05,1.384489531250000000e+05,1.701908437500000000e+05,-1.372070312500000000e-01,9.516601562500000000e-01,-3.090820312500000000e-01,-2.471923589706420898e+00,-3.356933295726776123e-01,-1.068115115165710449e+00,7.333333587646484375e+01,3.820960000000000000e+05,1.000000000000000000e+00
1.695050937500000000e+05,1.579318906250000000e+05,6.848848125000000000e+05,2.292022187500000000e+05,1.626810156250000000e+05,2.500092812500000000e+05,1.385371093750000000e+05,1.702795312500000000e+05,-1.396484375000000000e-01,9.484863281250000000e-01,-3.081054687500000000e-01,-2.349853277206420898e+00,-2.136230319738388062e-01,-1.068115115165710449e+00,7.333333587646484375e+01,3.820970000000000000e+05,1.000000000000000000e+00
1.693879687500000000e+05,1.577864218750000000e+05,6.846724375000000000e+05,2.290280468750000000e+05,1.624191406250000000e+05,2.498942968750000000e+05,1.383213593750000000e+05,1.701846718750000000e+05,-1.389160156250000000e-01,9.470214843750000000e-01,-3.081054687500000000e-01,-2.288818120956420898e+00,-9.155272692441940308e-02,-8.850097060203552246e-01,7.333333587646484375e+01,3.820980000000000000e+05,1.000000000000000000e+00
